# wl 	 tx
261.5247382 0.0000290
261.5459625 0.0000427
261.5671867 0.0001281
261.5884410 0.0000061
261.6096652 -0.0000601
261.6308895 0.0000836
261.6521138 0.0000718
261.6733380 -0.0000300
261.6945623 -0.0000060
261.7157865 0.0000060
261.7370108 0.0000300
261.7582351 0.0000363
261.7794593 0.0000121
261.8006836 0.0000060
261.8219478 -0.0000476
261.8431721 -0.0000238
261.8643963 0.0000298
261.8856206 -0.0000357
261.9068449 0.0000237
261.9280691 0.0000536
261.9492934 0.0000060
261.9705177 0.0000834
261.9917419 0.0000535
262.0129662 -0.0000654
262.0341905 -0.0000119
262.0554148 0.0000060
262.0766390 0.0000420
262.0978633 -0.0000120
262.1190876 0.0000481
262.1403118 0.0000954
262.1615361 0.0000295
262.1827604 0.0000117
262.2039847 0.0000705
262.2251790 0.0000590
262.2464032 0.0000890
262.2676275 0.0000059
262.2888518 -0.0000411
262.3100761 0.0000641
262.3313003 0.0000404
262.3525246 -0.0000173
262.3737489 0.0000115
262.3949732 0.0000981
262.4161975 0.0000000
262.4374217 -0.0000575
262.4586160 0.0000517
262.4798403 -0.0000285
262.5010646 0.0000228
262.5222889 -0.0000343
262.5435132 0.0000916
262.5647375 0.0000860
262.5859617 -0.0000172
262.6071560 -0.0000514
262.6283803 0.0000400
262.6496046 -0.0000171
262.6708289 0.0000515
262.6920532 -0.0000458
262.7132775 0.0001607
262.7344718 0.0000000
262.7556961 -0.0001312
262.7769204 0.0000057
262.7981447 0.0000394
262.8193390 -0.0000112
262.8405633 0.0000615
262.8617876 0.0000506
262.8830118 0.0000225
262.9042062 0.0000336
262.9254305 0.0000449
262.9466548 0.0000393
262.9678790 -0.0000056
262.9890734 -0.0000169
263.0102977 -0.0000281
263.0315319 0.0000000
263.0527562 -0.0000227
263.0739406 0.0000456
263.0951749 0.0000057
263.1163992 0.0000623
263.1375935 0.0000170
263.1588178 0.0000227
263.1800421 0.0000284
263.2012364 -0.0000455
263.2224607 0.0000000
263.2436850 0.0000398
263.2648793 0.0000395
263.2861036 0.0000337
263.3073279 -0.0000111
263.3285223 0.0000334
263.3497466 0.0000390
263.3709409 0.0000056
263.3921652 0.0000903
263.4133895 0.0000900
263.4345839 0.0000000
263.4558082 0.0000503
263.4770025 -0.0000223
263.4982268 0.0000167
263.5194511 -0.0000168
263.5406454 -0.0000056
263.5618698 0.0000056
263.5830641 0.0000391
263.6042884 -0.0000222
263.6254827 -0.0000331
263.6467071 -0.0000716
263.6679314 -0.0000165
263.6891257 0.0000830
263.7103500 0.0000442
263.7315444 0.0000659
263.7527687 -0.0000547
263.7739630 0.0000217
263.7951873 -0.0000539
263.8163817 0.0000595
263.8376060 -0.0000324
263.8588003 -0.0000214
263.8800247 -0.0001016
263.9012190 -0.0000107
263.9224133 0.0000641
263.9436377 0.0000053
263.9648320 0.0001020
263.9860563 0.0000161
264.0072507 -0.0000374
264.0284750 0.0000374
264.0496693 -0.0000374
264.0708937 -0.0000268
264.0920880 0.0000215
264.1132824 -0.0000700
264.1345067 0.0000751
264.1557010 -0.0000054
264.1769254 0.0000640
264.1981097 -0.0000267
264.2193041 0.0000749
264.2405284 -0.0000267
264.2617228 0.0000106
264.2829171 -0.0000212
264.3041415 0.0000474
264.3253358 0.0000472
264.3465302 0.0000471
264.3677545 0.0000471
264.3889489 0.0000998
264.4101432 0.0000525
264.4313675 0.0000367
264.4525619 -0.0000731
264.4737563 0.0000053
264.4949806 0.0000000
264.5161750 0.0000840
264.5373693 -0.0000573
264.5585637 0.0000104
264.5797880 -0.0000518
264.6009824 -0.0000620
264.6221767 0.0000672
264.6433711 -0.0000414
264.6645954 0.0000521
264.6857898 0.0000418
264.7069842 0.0000626
264.7281785 0.0000104
264.7494029 -0.0000567
264.7705973 -0.0000307
264.7917916 0.0001024
264.8129860 0.0000308
264.8342103 -0.0000567
264.8554047 0.0001030
264.8765991 0.0000616
264.8977934 0.0000051
264.9189878 -0.0000102
264.9401822 0.0000253
264.9614065 -0.0001063
264.9826009 0.0000152
265.0037953 0.0001011
265.0249897 0.0000706
265.0461840 -0.0000050
265.0673784 -0.0000302
265.0885728 0.0000000
265.1097971 -0.0000250
265.1309915 0.0000699
265.1521859 0.0000050
265.1733803 -0.0000100
265.1945746 -0.0000549
265.2157690 -0.0000099
265.2369634 0.0000198
265.2581578 0.0000049
265.2793522 0.0000540
265.3005465 0.0000536
265.3217409 0.0000340
265.3429353 -0.0000195
265.3641297 0.0000390
265.3853141 -0.0000097
265.4065484 0.0000389
265.4277328 -0.0000097
265.4489272 -0.0000097
265.4701216 0.0000576
265.4913160 0.0000578
265.5125104 -0.0000435
265.5337048 0.0000243
265.5548992 0.0000243
265.5760935 0.0000823
265.5972879 0.0000578
265.6184523 -0.0000335
265.6396467 0.0000191
265.6608411 0.0000240
265.6820355 0.0000528
265.7032299 0.0000144
265.7244243 0.0000192
265.7456187 0.0000669
265.7668131 0.0000524
265.7880075 -0.0000521
265.8092019 0.0001325
265.8303963 0.0000428
265.8515907 0.0000714
265.8727851 -0.0000713
265.8939795 0.0000048
265.9151439 -0.0000095
265.9363383 0.0000142
265.9575327 -0.0000329
265.9787271 -0.0000094
265.9999215 0.0000047
266.0211159 -0.0000094
266.0423103 0.0000000
266.0634647 0.0000047
266.0846591 0.0000000
266.1058535 0.0000190
266.1270479 0.0000000
266.1482423 0.0000048
266.1694068 0.0000192
266.1906012 0.0000191
266.2117956 -0.0000334
266.2329900 -0.0000189
266.2541844 -0.0000522
266.2753488 -0.0000285
266.2965432 0.0000333
266.3177376 0.0000571
266.3389320 -0.0000475
266.3600965 -0.0000472
266.3812909 0.0000373
266.4024853 0.0000000
266.4236797 -0.0000046
266.4448442 0.0000325
266.4660386 -0.0000277
266.4872330 0.0000276
266.5084274 0.0000596
266.5295918 -0.0000138
266.5507862 0.0000137
266.5719807 0.0000229
266.5931351 0.0000229
266.6143295 -0.0000690
266.6355239 0.0000046
266.6566884 -0.0000598
266.6778828 -0.0000506
266.6990772 0.0000322
266.7202417 -0.0000364
266.7414361 -0.0000226
266.7626305 0.0000090
266.7837950 0.0000407
266.8049894 0.0000633
266.8261538 0.0000270
266.8473482 -0.0000045
266.8685427 0.0000447
266.8897071 -0.0000267
266.9109015 -0.0000089
266.9320660 0.0000265
266.9532604 -0.0000221
266.9744548 -0.0000531
266.9956193 0.0000265
267.0168137 -0.0000178
267.0379682 -0.0000400
267.0591626 -0.0000442
267.0803271 -0.0000088
267.1015215 -0.0000088
267.1226859 0.0000976
267.1438804 0.0000397
267.1650448 0.0000573
267.1862393 -0.0000088
267.2074037 0.0000044
267.2285982 -0.0000133
267.2497626 -0.0000309
267.2709571 -0.0000530
267.2921215 0.0000354
267.3133159 -0.0000089
267.3344804 -0.0000309
267.3556748 -0.0000132
267.3768393 0.0000437
267.3980337 0.0000391
267.4191882 0.0000173
267.4403527 0.0000216
267.4615471 0.0000521
267.4827116 0.0000174
267.5039060 0.0000262
267.5250705 -0.0000088
267.5462349 0.0000439
267.5674294 0.0000175
267.5885939 0.0000219
267.6097883 -0.0000570
267.6309528 -0.0000219
267.6521172 -0.0000131
267.6733117 0.0000130
267.6944762 -0.0000260
267.7156406 0.0000174
267.7368351 0.0000392
267.7579896 -0.0000437
267.7791540 0.0000131
267.8003485 -0.0000218
267.8215129 -0.0000435
267.8426774 0.0000390
267.8638719 0.0000434
267.8850363 0.0000435
267.9062008 0.0000522
267.9273953 0.0000260
267.9485598 -0.0000215
267.9697242 -0.0000043
267.9908887 0.0000257
268.0120832 -0.0000129
268.0332476 0.0000000
268.0544121 -0.0000298
268.0755766 0.0000381
268.0967611 0.0000085
268.1179255 0.0000296
268.1390900 0.0000085
268.1602545 0.0000339
268.1814190 0.0000422
268.2026135 0.0000421
268.2237779 -0.0000084
268.2449424 0.0000378
268.2661069 0.0000503
268.2872714 0.0000417
268.3084659 0.0000292
268.3296303 0.0000459
268.3507948 0.0000042
268.3719593 0.0000292
268.3931138 0.0000292
268.4142783 0.0000586
268.4354428 0.0000168
268.4566373 -0.0000084
268.4778017 -0.0000252
268.4989662 -0.0000335
268.5201307 -0.0000420
268.5412952 0.0000461
268.5624597 0.0000209
268.5836242 0.0000540
268.6047887 0.0000249
268.6259532 -0.0000208
268.6471177 0.0000290
268.6682722 0.0000288
268.6894667 0.0000328
268.7106312 0.0000736
268.7317957 0.0000367
268.7529602 0.0000489
268.7741247 0.0000041
268.7952892 0.0000326
268.8164537 0.0000410
268.8376182 0.0000286
268.8587827 -0.0000163
268.8799472 -0.0000123
268.9011117 0.0000041
268.9222762 0.0000205
268.9434307 0.0000287
268.9645952 0.0000534
268.9857597 -0.0000041
269.0069242 -0.0000041
269.0280587 0.0000448
269.0492232 0.0000000
269.0703877 0.0000405
269.0915522 -0.0000081
269.1127168 -0.0000162
269.1338813 0.0000162
269.1550458 0.0000447
269.1762103 -0.0000203
269.1973648 0.0000081
269.2185293 0.0000604
269.2396938 -0.0000121
269.2608284 0.0000040
269.2819929 0.0000324
269.3031574 0.0000203
269.3243219 -0.0000525
269.3454864 0.0000320
269.3666509 0.0000877
269.3878154 0.0000119
269.4089500 -0.0000040
269.4301045 0.0000600
269.4512690 0.0000160
269.4724335 0.0000202
269.4935981 -0.0000121
269.5147626 0.0000080
269.5358971 0.0000359
269.5570616 0.0000040
269.5782262 0.0000438
269.5993907 -0.0000438
269.6205252 0.0000436
269.6416898 0.0000590
269.6628443 0.0000749
269.6840088 -0.0000354
269.7051434 0.0000118
269.7263079 -0.0000277
269.7474724 0.0000517
269.7686369 0.0000397
269.7897715 0.0000514
269.8109360 0.0000831
269.8321005 -0.0000278
269.8532351 0.0000518
269.8743996 0.0000479
269.8955541 0.0000239
269.9167187 -0.0000356
269.9378532 0.0000315
269.9590178 -0.0000353
269.9801823 0.0000119
270.0013168 -0.0000237
270.0224814 0.0000314
270.0436159 0.0000155
270.0647805 -0.0000078
270.0859450 0.0000546
270.1070696 0.0000698
270.1282341 0.0000194
270.1493986 -0.0000312
270.1705332 0.0000391
270.1916977 0.0000312
270.2128323 0.0000544
270.2339968 0.0000273
270.2551314 0.0000039
270.2762959 -0.0000078
270.2974605 0.0001044
270.3185851 0.0000578
270.3397496 0.0000192
270.3608842 0.0000499
270.3820487 -0.0000038
270.4031833 0.0000232
270.4243478 0.0000776
270.4454824 0.0000661
270.4666469 0.0000309
270.4877815 -0.0000116
270.5089460 -0.0000308
270.5300706 0.0000191
270.5512352 0.0000842
270.5723697 -0.0000231
270.5935343 0.0000463
270.6146689 -0.0000116
270.6358334 0.0000695
270.6569680 0.0000461
270.6781325 0.0000381
270.6992671 0.0000227
270.7203917 0.0000076
270.7415562 0.0000265
270.7626908 0.0000000
270.7838554 -0.0000454
270.8049899 0.0000075
270.8261245 0.0000188
270.8472891 -0.0000299
270.8684237 0.0000186
270.8895882 0.0000261
270.9107128 -0.0000037
270.9318474 -0.0000150
270.9530119 0.0000564
270.9741465 -0.0000337
270.9952811 0.0000112
271.0164457 0.0000075
271.0375802 0.0000222
271.0587148 -0.0000294
271.0798794 -0.0000146
271.1010040 0.0000657
271.1221386 0.0000255
271.1433031 0.0000292
271.1644377 0.0000329
271.1855723 0.0000440
271.2067069 0.0000037
271.2278715 0.0000000
271.2490060 0.0000000
271.2701306 0.0000364
271.2912652 0.0000073
271.3124298 -0.0000183
271.3335644 -0.0000110
271.3546990 0.0000073
271.3758336 0.0000253
271.3969981 0.0000109
271.4181327 0.0000109
271.4392573 0.0000473
271.4603919 0.0000181
271.4815265 0.0000254
271.5026911 0.0000326
271.5238257 0.0000433
271.5449603 0.0000253
271.5660949 0.0000289
271.5872295 -0.0000073
271.6083541 0.0000109
271.6295187 0.0000219
271.6506533 0.0000399
271.6717879 -0.0000398
271.6929225 -0.0000325
271.7140571 0.0000287
271.7351917 -0.0000250
271.7563263 0.0000358
271.7774509 0.0000394
271.7985855 -0.0000108
271.8197501 0.0000613
271.8408847 0.0000363
271.8620193 0.0000438
271.8831539 0.0000403
271.9042885 0.0000183
271.9254231 0.0000074
271.9465477 0.0000000
271.9676823 -0.0000256
271.9888169 0.0000145
272.0099516 0.0000036
272.0310862 0.0000693
272.0522208 0.0000146
272.0733554 0.0000764
272.0944900 0.0000036
272.1156146 -0.0000036
272.1367492 -0.0000143
272.1578838 0.0000000
272.1790185 0.0000106
272.2001531 0.0000214
272.2212877 0.0000214
272.2424223 0.0000390
272.2635569 0.0000284
272.2846815 0.0000142
272.3058162 0.0000320
272.3269508 0.0000425
272.3480854 0.0000000
272.3691900 0.0000391
272.3903247 0.0000072
272.4114593 0.0000646
272.4325839 0.0000432
272.4537185 0.0000467
272.4748532 0.0000283
272.4959878 -0.0000105
272.5171224 -0.0000175
272.5382270 0.0000175
272.5593617 0.0000035
272.5804863 0.0000177
272.6016209 -0.0000070
272.6227556 0.0000070
272.6438902 0.0000347
272.6649948 0.0000241
272.6861295 0.0000103
272.7072641 -0.0000655
272.7283887 0.0000276
272.7495234 0.0000932
272.7706280 0.0000829
272.7917626 0.0000276
272.8128973 0.0000034
272.8340319 0.0000721
272.8551665 0.0000000
272.8762612 -0.0000381
272.8973958 0.0000520
272.9185305 0.0000487
272.9396351 0.0000208
272.9607698 0.0000312
272.9819044 0.0000347
273.0030390 0.0000208
273.0241337 0.0000174
273.0452683 -0.0000139
273.0664030 0.0000453
273.0875076 0.0000623
273.1086423 -0.0000138
273.1297769 0.0000069
273.1508816 0.0000515
273.1720062 0.0000137
273.1931409 0.0000137
273.2142455 -0.0000137
273.2353802 0.0000069
273.2565148 0.0000588
273.2776195 0.0000555
273.2987441 0.0000070
273.3198488 0.0000104
273.3409834 0.0000903
273.3621181 0.0000175
273.3832228 0.0000141
273.4043574 0.0000035
273.4254621 0.0000281
273.4465867 0.0001015
273.4677214 0.0000281
273.4888261 0.0000176
273.5099607 0.0000457
273.5310654 0.0000281
273.5522000 -0.0000209
273.5732947 0.0000795
273.5944294 0.0000137
273.6155340 0.0000273
273.6366687 -0.0000240
273.6577734 0.0000757
273.6789080 -0.0000138
273.7000127 0.0000277
273.7211374 -0.0000172
273.7422421 0.0000310
273.7633767 0.0000206
273.7844814 0.0000171
273.8056160 0.0000309
273.8267207 0.0000416
273.8478154 0.0000416
273.8689501 -0.0000069
273.8900548 0.0000069
273.9111894 0.0000239
273.9322941 0.0000474
273.9534288 -0.0000203
273.9745235 0.0000137
273.9956281 0.0000412
274.0167628 0.0000275
274.0378675 0.0000240
274.0589722 0.0000377
274.0801069 0.0000785
274.1012016 0.0000237
274.1223362 -0.0000101
274.1434409 0.0000271
274.1645456 0.0000102
274.1856803 0.0000170
274.2067850 0.0000408
274.2278797 0.0000339
274.2489844 0.0000305
274.2701190 0.0000578
274.2912237 0.0000442
274.3123284 0.0000579
274.3334631 -0.0000034
274.3545578 0.0000136
274.3756625 0.0000645
274.3967672 0.0000814
274.4179019 0.0000270
274.4390066 0.0000269
274.4601113 0.0000202
274.4812060 -0.0000101
274.5023406 0.0000202
274.5234453 -0.0000267
274.5445500 0.0000400
274.5656547 0.0000299
274.5867594 0.0000330
274.6078841 0.0000296
274.6289888 -0.0000263
274.6500935 0.0000624
274.6711982 0.0000491
274.6923029 0.0000033
274.7134376 0.0000891
274.7345323 0.0000066
274.7556370 0.0000198
274.7767418 0.0000526
274.7978465 0.0000457
274.8189512 0.0000260
274.8400459 0.0000032
274.8611506 0.0000000
274.8822853 0.0000423
274.9033900 0.0000260
274.9244947 -0.0000227
274.9455994 0.0000357
274.9666941 0.0000388
274.9877989 -0.0000161
275.0089036 -0.0000225
275.0300083 0.0000225
275.0511130 0.0000322
275.0722077 0.0000321
275.0933124 0.0000223
275.1144172 -0.0000286
275.1355219 0.0000602
275.1566266 0.0000443
275.1777313 0.0000317
275.1988260 -0.0000032
275.2199307 0.0000570
275.2410355 0.0000283
275.2621402 0.0000878
275.2832449 0.0000125
275.3043396 0.0000000
275.3254444 -0.0000187
275.3465491 0.0000372
275.3676538 -0.0000123
275.3887585 0.0000000
275.4098633 0.0000433
275.4309580 0.0000680
275.4520627 0.0000216
275.4731674 0.0000280
275.4942722 0.0000124
275.5153469 0.0000155
275.5364417 0.0000216
275.5575464 0.0000186
275.5786511 0.0000375
