Date and Time:                Mon Jan 30 17:42:39.000 2023
285.95697	2887
285.97809	2912
285.99921	2903
286.02029	2906
286.04141	2901
286.06253	2946
286.08365	2933
286.10477	2926
286.12585	2895
286.14697	2863
286.16809	2855
286.18921	2905
286.2103	2956
286.23141	2973
286.25253	2986
286.27365	2936
286.29474	2951
286.31586	2906
286.33698	2879
286.35809	2897
286.37918	2919
286.4003	2921
286.42142	2919
286.4425	2955
286.46362	2906
286.48474	2885
286.50583	2888
286.52695	2903
286.54807	2942
286.56915	2940
286.59027	2945
286.61139	2961
286.63248	3000
286.65359	2978
286.67468	2965
286.6958	2982
286.71692	3015
286.73801	3030
286.75912	3032
286.78021	3024
286.80133	2987
286.82245	2971
286.84354	2979
286.86465	3017
286.88574	2973
286.90686	3004
286.92795	2995
286.94907	3025
286.97015	3069
286.99127	3053
287.01236	3052
287.03348	3033
287.05457	3049
287.07568	3033
287.09677	3054
287.11789	3067
287.13898	3127
287.1601	3136
287.18118	3121
287.2023	3090
287.22339	3080
287.24451	3138
287.26559	3175
287.28671	3143
287.3078	3151
287.32889	3188
287.35001	3174
287.37109	3135
287.39221	3113
287.4133	3123
287.43439	3144
287.45551	3137
287.47659	3146
287.49771	3154
287.5188	3139
287.53989	3129
287.561	3130
287.58209	3109
287.60318	3146
287.6243	3160
287.64539	3205
287.66647	3223
287.68759	3223
287.70868	3259
287.72977	3213
287.75085	3230
287.77197	3218
287.79306	3229
287.81415	3230
287.83527	3243
287.85635	3237
287.87744	3233
287.89853	3249
287.91965	3241
287.94073	3196
287.96182	3226
287.98291	3226
288.004	3239
288.02512	3275
288.0462	3254
288.06729	3236
288.08838	3226
288.10947	3235
288.13058	3223
288.15167	3271
288.17276	3261
288.19385	3287
288.21494	3268
288.23602	3302
288.25711	3282
288.27823	3242
288.29932	3243
288.3204	3251
288.34149	3283
288.36258	3275
288.38367	3290
288.40475	3385
288.42584	3349
288.44693	3330
288.46802	3296
288.48911	3264
288.51022	3306
288.53131	3337
288.5524	3344
288.57349	3369
288.59457	3471
288.61566	3413
288.63675	3385
288.65784	3353
288.67892	3354
288.70001	3396
288.7211	3439
288.74219	3496
288.76328	3464
288.78436	3464
288.80545	3441
288.82654	3376
288.8476	3426
288.86868	3419
288.88977	3398
288.91086	3402
288.93195	3426
288.95303	3443
288.97412	3470
288.99521	3461
289.0163	3415
289.03738	3397
289.05847	3475
289.07956	3498
289.10062	3487
289.1217	3512
289.14279	3484
289.16388	3515
289.18497	3485
289.20605	3425
289.22711	3427
289.2482	3492
289.26929	3478
289.29037	3468
289.31146	3498
289.33255	3518
289.35361	3520
289.37469	3465
289.39578	3418
289.41687	3381
289.43793	3397
289.45901	3415
289.4801	3418
289.50119	3464
289.52225	3483
289.54333	3435
289.56442	3389
289.58551	3391
289.60657	3447
289.62766	3458
289.64874	3485
289.6698	3459
289.69089	3479
289.71198	3448
289.73303	3438
289.75412	3407
289.77521	3416
289.79626	3449
289.81735	3478
289.83844	3461
289.8595	3490
289.88058	3536
289.90167	3534
289.92273	3467
289.94382	3457
289.96487	3468
289.98596	3466
290.00705	3560
290.02811	3529
290.04919	3534
290.07025	3593
290.09134	3517
290.1124	3474
290.13348	3479
290.15454	3473
290.17563	3511
290.19672	3538
290.21777	3563
290.23886	3569
290.25992	3575
290.28101	3521
290.30206	3485
290.32315	3526
290.34421	3545
290.3653	3592
290.38635	3542
290.40741	3572
290.4285	3561
290.44955	3542
290.47064	3521
290.4917	3536
290.51279	3521
290.53384	3575
290.5549	3618
290.57599	3631
290.59705	3657
290.61813	3672
290.63919	3631
290.66025	3609
290.68134	3529
290.70239	3568
290.72348	3591
290.74454	3619
290.76559	3629
290.78668	3652
290.80774	3625
290.8288	3590
290.84988	3550
290.87094	3536
290.892	3576
290.91306	3601
290.93414	3641
290.9552	3691
290.97626	3727
290.99734	3703
291.0184	3651
291.03946	3605
291.06052	3611
291.0816	3652
291.10266	3659
291.12372	3749
291.14478	3730
291.16586	3733
291.18692	3697
291.20798	3613
291.22903	3583
291.25009	3615
291.27118	3641
291.29224	3739
291.31329	3741
291.33435	3765
291.35541	3713
291.37646	3680
291.39752	3639
291.41861	3652
291.43967	3705
291.46072	3769
291.48178	3733
291.50284	3760
291.5239	3760
291.54495	3752
291.56601	3711
291.58707	3643
291.60815	3674
291.62921	3721
291.65027	3736
291.67133	3748
291.69238	3730
291.71344	3775
291.7345	3747
291.75555	3681
291.77661	3704
291.79767	3648
291.81873	3658
291.83978	3671
291.86084	3681
291.8819	3687
291.90295	3717
291.92401	3738
291.94507	3708
291.96613	3726
291.98718	3822
292.00824	3721
292.0293	3758
292.05035	3753
292.07141	3769
292.09244	3717
292.11349	3736
292.13455	3728
292.15561	3672
292.17667	3642
292.19772	3692
292.21878	3777
292.23984	3760
292.26089	3747
292.28192	3757
292.30298	3754
292.32404	3721
292.34509	3673
292.36615	3722
292.38721	3766
292.40823	3825
292.42929	3812
292.45035	3818
292.47141	3865
292.49246	3786
292.51349	3757
292.53455	3764
292.5556	3756
292.57666	3802
292.59769	3807
292.61874	3816
292.6398	3794
292.66086	3828
292.68188	3789
292.70294	3813
292.724	3793
292.74506	3811
292.76608	3826
292.78714	3856
292.8082	3849
292.82922	3844
292.85028	3904
292.87134	3868
292.89236	3901
292.91342	3906
292.93448	3917
292.95551	3920
292.97656	3956
292.99762	3946
293.01865	3958
293.0397	3938
293.06073	3938
293.08179	3889
293.10284	3931
293.12387	3883
293.14493	3908
293.16595	3900
293.18701	3940
293.20804	3870
293.2291	3910
293.25015	3851
293.27118	3869
293.29224	3912
293.31326	3865
293.33432	3857
293.35535	3925
293.3764	3934
293.39743	3960
293.41849	3972
293.43951	4016
293.46057	4159
293.4816	3888
293.50266	3937
293.52368	3955
293.54471	3934
293.56577	3945
293.58679	3906
293.60785	3898
293.62888	3915
293.64993	3931
293.67096	3925
293.69199	3994
293.71304	3928
293.73407	3931
293.75513	4335
293.77615	3872
293.79718	3896
293.81824	3900
293.83926	3902
293.86029	3898
293.88135	3953
293.90237	3957
293.9234	3952
293.94446	3898
293.96548	3974
293.98651	3935
294.00757	3945
294.02859	3898
294.04962	3934
294.07065	3929
294.09171	3943
294.11273	3924
294.13376	3970
294.15479	3982
294.17584	3997
294.19687	3959
294.2179	3968
294.23892	3932
294.25998	3967
294.28101	3976
294.30203	4027
294.32306	4086
294.34409	4038
294.36514	4000
294.38617	4021
294.4072	4055
294.42822	4050
294.44925	4051
294.47028	4034
294.4913	4044
294.51236	4058
294.53339	4070
294.55441	4032
294.57544	4089
294.59647	4049
294.61749	4047
294.63852	4035
294.65955	4065
294.68057	4041
294.7016	4104
294.72263	4086
294.74368	4093
294.76471	4060
294.78574	4067
294.80676	4086
294.82779	4102
294.84882	4105
294.86984	4080
294.89087	4085
294.9119	4090
294.93292	4097
294.95395	4082
294.97498	4067
294.996	4102
295.01703	4117
295.03806	4097
295.05905	4093
295.08008	4082
295.1011	4108
295.12213	4126
295.14316	4088
295.16418	4108
295.18521	4052
295.20624	4042
295.22726	4024
295.24829	4069
295.26932	4023
295.29031	4019
295.31134	4044
295.33237	4029
295.35339	4042
295.37442	4030
295.39545	4072
295.41644	4043
295.43747	4035
295.4585	4061
295.47952	4047
295.50055	4095
295.52158	4128
295.54257	4072
295.5636	4121
295.58463	4139
295.60565	4159
295.62665	4165
295.64767	4130
295.6687	4143
295.68973	4123
295.71072	4085
295.73175	4068
295.75278	4102
295.77377	4074
295.7948	4114
295.81583	4160
295.83685	4158
295.85785	4155
295.87888	4111
295.8999	4132
295.9209	4186
295.94193	4197
295.96295	4215
295.98395	4290
296.00497	4219
296.02597	4233
296.047	4169
296.06802	4146
296.08902	4160
296.11005	4176
296.13104	4200
296.15207	4174
296.1731	4230
296.19409	4201
296.21512	4183
296.23611	4130
296.25714	4121
296.27814	4127
296.29916	4164
296.32016	4191
296.34119	4220
296.36218	4232
296.38321	4179
296.40421	4178
296.42523	4186
296.44623	4191
296.46725	4200
296.48825	4225
296.50928	4270
296.53027	4274
296.5513	4285
296.5723	4226
296.59332	4199
296.61432	4146
296.63531	4130
296.65634	4164
296.67734	4195
296.69836	4227
296.71936	4261
296.74036	4260
296.76138	4241
296.78238	4244
296.80338	4189
296.8244	4208
296.8454	4203
296.86639	4247
296.88742	4275
296.90842	4297
296.92941	4286
296.95044	4248
296.97144	4270
296.99243	4289
297.01346	4262
297.03445	4332
297.05545	4276
297.07645	4268
297.09747	4286
297.11847	4318
297.13947	4380
297.16046	4398
297.18149	4333
297.20248	4333
297.22348	4335
297.24448	4349
297.2655	4396
297.2865	4416
297.3075	4385
297.32849	4393
297.34949	4403
297.37048	4368
297.39151	4338
297.41251	4287
297.4335	4332
297.4545	4346
297.47549	4325
297.49649	4313
297.51749	4297
297.53851	4299
297.55951	4266
297.58051	4262
297.6015	4248
297.6225	4242
297.64349	4298
297.66449	4326
297.68549	4347
297.70648	4367
297.72748	4373
297.74847	4346
297.76947	4303
297.79047	4283
297.81146	4270
297.83246	4303
297.85345	4322
297.87445	4311
297.89545	4305
297.91644	4284
297.93744	4287
297.95844	4265
297.97943	4211
298.00043	4202
298.02142	4234
298.04242	4230
298.06342	4246
298.08441	4303
298.10541	4313
298.1264	4318
298.1474	4272
298.16837	4229
298.18936	4227
298.21036	4231
298.23135	4264
298.25235	4262
298.27335	4253
298.29434	4271
298.31531	4283
298.3363	4218
298.3573	4221
298.3783	4181
298.39929	4225
298.42029	4244
298.44125	4261
298.46225	4293
298.48325	4271
298.50424	4269
298.52521	4268
298.5462	4171
298.5672	4170
298.5882	4224
298.60919	4289
298.63016	4317
298.65115	4290
298.67215	4316
298.69312	4265
298.71411	4255
298.73511	4242
298.75607	4196
298.77707	4166
298.79807	4193
298.81906	4174
298.84003	4146
298.86102	4144
298.88199	4072
298.90298	4001
298.92398	3966
298.94495	3937
298.96594	3945
298.98694	3983
299.0079	3981
299.0289	3991
299.04987	3978
299.07086	3999
299.09186	3994
299.11282	3993
299.13382	3908
299.15479	3924
299.17578	3907
299.19675	3953
299.21774	3939
299.23871	3957
299.2597	3936
299.28067	3917
299.30167	3861
299.32263	3852
299.34363	3826
299.36459	3815
299.38559	3813
299.40656	3814
299.42755	3846
299.44852	3887
299.46951	3802
299.49048	3758
299.51144	3708
299.53244	3727
299.55341	3664
299.5744	3732
299.59537	3766
299.61633	3757
299.63733	3717
299.65829	3698
299.67929	3628
299.70026	3645
299.72122	3612
299.74222	3648
299.76318	3608
299.78415	3683
299.80515	3640
299.82611	3697
299.84708	3683
299.86807	3655
299.88904	3636
299.91	3622
299.93097	3569
299.95197	3619
299.97293	3551
299.9939	3562
300.01486	3583
300.03586	3585
300.05682	3561
300.07779	3534
300.09875	3576
300.11975	3557
300.14072	3534
300.16168	3489
300.18265	3514
300.20361	3506
300.22461	3540
300.24557	3499
300.26654	3523
300.28751	3479
300.30847	3504
300.32944	3475
300.3504	3455
300.3714	3418
300.39236	3414
300.41333	3406
300.4343	3436
300.45526	3435
300.47623	3401
300.49719	3411
300.51816	3394
300.53912	3355
300.56009	3375
300.58105	3355
300.60202	3335
300.62299	3328
300.64398	3328
300.66495	3296
300.68591	3312
300.70688	3268
300.72784	3248
300.74881	3215
300.76978	3264
300.79071	3238
300.81168	3272
300.83264	3250
300.85361	3230
300.87457	3218
300.89554	3242
300.9165	3358
300.93747	3234
300.95844	3093
300.9794	3070
301.00037	3091
301.02133	3131
301.0423	3096
301.06326	3110
301.0842	3060
301.10516	3070
301.12613	2988
301.14709	3000
301.16806	2985
301.18903	3013
301.20996	3058
301.23093	2995
301.25189	2997
301.27286	3027
301.29382	2997
301.31476	3039
301.33572	2965
301.35669	2999
301.37766	2931
301.39862	2948
301.41956	2936
301.44052	2927
301.46149	2877
301.48245	2898
301.50339	2877
301.52435	2916
301.54532	2862
301.56625	2864
301.58722	2864
301.60818	2848
301.62912	2855
301.65009	2922
301.67105	2898
301.69199	2904
301.71295	2863
301.73392	2862
301.75485	2839
301.77582	2784
301.79678	2803
301.81772	2811
301.83868	2824
301.85962	2804
301.88058	2798
301.90155	2787
301.92249	2736
301.94345	2708
301.96439	2695
301.98535	2695
302.00629	2695
302.02725	2701
302.04819	2682
302.06915	2666
302.09009	2661
302.11105	2629
302.13199	2642
302.15295	2584
302.17389	2641
302.19485	2643
302.21579	2649
302.23676	2645
302.25769	2629
302.27866	2605
302.29959	2582
302.32056	2575
302.34149	2538
302.36243	2521
302.38339	2512
302.40433	2503
302.42529	2546
302.44623	2569
302.46716	2550
302.48813	2514
302.50906	2484
302.53	2470
302.55096	2437
302.5719	2439
302.59283	2418
302.6138	2458
302.63474	2443
302.65567	2436
302.67664	2413
302.69757	2450
302.71851	2420
302.73947	2422
302.76041	2364
302.78134	2341
302.80228	2352
302.82324	2393
302.84418	2387
302.86511	2436
302.88605	2380
302.90701	2356
302.92795	2368
302.94888	2336
302.96982	2316
302.99075	2309
303.01172	2369
303.03265	2339
303.05359	2350
303.07452	2322
303.09546	2326
303.11639	2307
303.13733	2305
303.15829	2272
303.17923	2221
303.20016	2218
303.2211	2238
303.24203	2243
303.26297	2240
303.28391	2245
303.30484	2212
303.32578	2218
303.34671	2206
303.36765	2195
303.38858	2155
303.40952	2173
303.43048	2191
303.45142	2228
303.47235	2201
303.49329	2180
303.51422	2180
303.53516	2180
303.55609	2130
303.577	2099
303.59793	2102
303.61887	2148
303.6398	2149
303.66074	2142
303.68167	2126
303.70261	2100
303.72354	2094
303.74448	2056
303.76541	2052
303.78635	2071
303.80728	2062
303.82822	2048
303.84912	2086
303.87006	2086
303.89099	2051
303.91193	2057
303.93286	2029
303.9538	2019
303.97473	1992
303.99564	1998
304.01657	1998
304.03751	2034
304.05844	2019
304.07938	2019
304.10028	2003
304.12122	2032
304.14215	2002
304.16309	2004
304.18399	1964
304.20493	1965
304.22586	1985
304.2468	1964
304.2677	1965
304.28864	1974
304.30957	1983
304.33047	1956
304.35141	1967
304.37234	1954
304.39328	1955
304.41418	1934
304.43512	1948
304.45605	1961
304.47696	1948
304.49789	1975
304.5188	1931
304.53973	1924
304.56067	1944
304.58157	1890
304.60251	1851
304.62341	1877
304.64435	1910
304.66528	1921
304.68619	1901
304.70712	1898
304.72803	1876
304.74896	1909
304.76987	1853
304.7908	1879
304.81171	1865
304.83264	1871
304.85355	1871
304.87448	1908
304.89539	1908
304.91632	1854
304.93723	1867
304.95816	1856
304.97906	1838
305	1826
305.0209	1814
305.04184	1823
305.06274	1869
305.08368	1868
305.10458	1872
305.12549	1873
305.14642	1851
305.16733	1834
305.18826	1809
305.20917	1839
305.23007	1813
305.25101	1855
305.27191	1837
305.29282	1862
305.31375	1821
305.33466	1801
305.35556	1804
305.3765	1780
305.3974	1741
305.4183	1762
305.43924	1802
305.46014	1797
305.48105	1947
305.50195	1820
305.52289	1785
305.54379	1813
305.5647	1806
305.5856	1799
305.60654	1774
305.62744	1782
305.64835	1757
305.66925	1784
305.69016	1777
305.71109	1765
305.73199	1772
305.7529	1765
305.7738	1740
305.79471	1741
305.81561	1732
305.83655	1763
305.85745	1740
305.87836	1766
305.89926	1783
305.92017	1771
305.94107	1775
305.96198	1788
305.98288	1789
306.00378	1753
306.02469	1739
306.04562	1720
306.06653	1732
306.08743	1716
306.10834	1751
306.12924	1740
306.15015	1732
306.17105	1717
306.19196	1707
306.21286	1700
306.23376	1712
306.25467	1690
306.27557	1719
306.29648	1713
306.31738	1716
306.33829	1699
306.35919	1708
306.38007	1711
306.40097	1672
306.42188	1675
306.44278	1694
306.46368	1677
306.48459	1688
306.50549	1711
306.5264	1669
306.5473	1685
306.56821	1671
306.58908	1645
306.60999	1641
306.63089	1612
306.65179	1602
306.6727	1602
306.6936	1641
306.71448	1629
306.73538	1647
306.75629	1672
306.77719	1624
306.7981	1651
306.81897	1595
306.83987	1587
306.86078	1575
306.88168	1627
306.90256	1651
306.92346	1621
306.94437	1628
306.96527	1636
306.98615	1613
307.00705	1627
307.02795	1636
307.04883	1608
307.06973	1633
307.09064	1589
307.11151	1629
307.13242	1594
307.15332	1622
307.17419	1602
307.1951	1625
307.216	1607
307.23688	1594
307.25778	1578
307.27866	1576
307.29956	1576
307.32047	1593
307.34134	1606
307.36224	1647
307.38312	1631
307.40402	1610
307.4249	1620
307.4458	1615
307.46667	1591
307.48758	1595
307.50848	1583
307.52936	1601
307.55026	1600
307.57114	1607
307.59201	1595
307.61292	1583
307.63379	1593
307.65469	1565
307.67557	1565
307.69647	1598
307.71735	1567
307.73825	1594
307.75912	1572
307.78	1589
307.8009	1584
307.82178	1578
307.84268	1589
307.86356	1563
307.88443	1546
307.90533	1552
307.92621	1589
307.94708	1564
307.96799	1587
307.98886	1554
308.00974	1569
308.03064	1555
308.05151	1559
308.07239	1580
308.09329	1532
308.11417	1541
308.13504	1543
308.15594	1559
308.17682	1556
308.19769	1574
308.21857	1561
308.23944	1547
308.26035	1534
308.28122	1537
308.30209	1530
308.32297	1541
308.34387	1527
308.36475	1552
308.38562	1571
308.40649	1563
308.42737	1547
308.44824	1553
308.46915	1568
308.49002	1534
308.51089	1515
308.53177	1527
308.55264	1537
308.57352	1549
308.59439	1571
308.61526	1537
308.63614	1555
308.65704	1518
308.67792	1548
308.69879	1530
308.71967	1528
308.74054	1546
308.76141	1521
308.78229	1536
308.80316	1562
308.82404	1583
308.84491	1597
308.86578	1528
308.88666	1524
308.90753	1514
308.92841	1490
308.94928	1537
308.97015	1519
308.99103	1522
309.0119	1529
309.03278	1569
309.05362	1527
309.07449	1520
309.09537	1531
309.11624	1533
309.13712	1536
309.15799	1510
309.17886	1524
309.19974	1546
309.22061	1543
309.24146	1544
309.26233	1524
309.2832	1531
309.30408	1542
309.32495	1520
309.34583	1517
309.36667	1520
309.38754	1505
309.40842	1513
309.42929	1509
309.45013	1534
309.47101	1493
309.49188	1514
309.51276	1544
309.5336	1520
309.55447	1512
309.57535	1484
309.59622	1502
309.61707	1518
309.63794	1536
309.65881	1509
309.67966	1525
309.70053	1526
309.72141	1524
309.74225	1494
309.76312	1514
309.784	1502
309.80484	1514
309.82571	1505
309.84659	1521
309.86743	1543
309.88831	1522
309.90915	1517
309.93002	1518
309.9509	1506
309.97174	1543
309.99261	1518
310.01346	1518
310.03433	1530
310.05518	1551
310.07605	1560
310.09689	1527
310.11777	1529
310.13861	1512
310.15948	1524
310.18033	1509
310.2012	1503
310.22205	1516
310.24292	1518
310.26376	1526
310.28464	1525
310.30548	1526
310.32635	1515
310.3472	1515
310.36804	1513
310.38892	1559
310.40976	1507
310.43063	1524
310.45148	1521
310.47232	1533
310.49319	1523
310.51404	1543
310.53488	1524
310.55576	1523
310.5766	1517
310.59744	1491
310.61832	1510
310.63916	1511
310.66	1500
310.68088	1524
310.70172	1532
310.72256	1530
310.74341	1512
310.76428	1538
310.78513	1550
310.80597	1550
310.82681	1510
310.84769	1498
310.86853	1498
310.88937	1506
310.91022	1502
310.93109	1530
310.95193	1517
310.97278	1525
310.99362	1516
311.01447	1505
311.03531	1522
311.05618	1529
311.07703	1528
311.09787	1509
311.11871	1543
311.13956	1546
311.1604	1542
311.18124	1528
311.20209	1526
311.22293	1531
311.24377	1537
311.26465	1527
311.28549	1527
311.30634	1549
311.32718	1528
311.34802	1519
311.36887	1527
311.38971	1512
311.41055	1502
311.4314	1535
311.45224	1525
311.47308	1535
311.49393	1548
311.51477	1527
311.53561	1537
311.55646	1555
311.5773	1546
311.59811	1539
311.61896	1546
311.6398	1571
311.66064	1540
311.68149	1586
311.70233	1586
311.72318	1545
311.74402	1546
311.76486	1550
311.78571	1569
311.80652	1558
311.82736	1546
311.84821	1569
311.86905	1539
311.88989	1554
311.91071	1601
311.93155	1537
311.95239	1563
311.97324	1579
311.99408	1547
312.01489	1550
312.03574	1573
312.05658	1543
312.07742	1553
312.09824	1552
312.11908	1568
312.13992	1560
312.16077	1561
312.18158	1557
312.20242	1555
312.22327	1563
312.24408	1557
312.26492	1535
312.28577	1569
312.30658	1547
312.32742	1539
312.34827	1537
312.36908	1534
312.38992	1565
312.41074	1551
312.43158	1555
312.45242	1575
312.47324	1556
312.49408	1556
312.51489	1589
312.53574	1570
312.55658	1610
312.57739	1581
312.59824	1559
312.61905	1570
312.63989	1563
312.66071	1569
312.68155	1585
312.70236	1588
312.72321	1589
312.74402	1579
312.76486	1584
312.78568	1555
312.80652	1550
312.82733	1551
312.84814	1584
312.86899	1591
312.8898	1583
312.91064	1696
312.93146	1571
312.95227	1577
312.97311	1579
312.99393	1591
313.01477	1611
313.03558	1627
313.0564	1600
313.07724	1609
313.09805	1622
313.11887	1594
313.13971	1616
313.16052	1596
313.18134	1594
313.20218	1605
313.22299	1593
313.2438	1594
313.26462	1599
313.28546	1606
313.30627	1600
313.32709	1608
313.3479	1602
313.36874	1602
313.38956	1590
313.41037	1599
313.43118	1597
313.452	1600
313.47284	1589
313.49365	1593
313.51447	1638
313.53528	1640
313.55609	1612
313.5769	1626
313.59775	1624
313.61856	1615
313.63937	1618
313.66019	1633
313.681	1627
313.70181	1627
313.72263	1648
313.74344	1619
313.76425	1635
313.78506	1644
313.80591	1634
313.82672	1626
313.84753	1651
313.86835	1622
313.88916	1594
313.90997	1614
313.93079	1613
313.9516	1654
313.97241	1621
313.99323	1631
314.01404	1602
314.03485	1626
314.05566	1625
314.07645	1621
314.09726	1644
314.11807	1635
314.13889	1615
314.1597	1608
314.18051	1608
314.20132	1646
314.22214	1656
314.24295	1635
314.26376	1638
314.28455	1720
314.30536	1676
314.32617	1642
314.34698	1677
314.3678	1656
314.38861	1649
314.40939	1653
314.43021	1643
314.45102	1649
314.47183	1660
314.49265	1675
314.51343	1661
314.53424	1640
314.55505	1650
314.57587	1648
314.59665	1658
314.61746	1641
314.63828	1675
314.65909	1651
314.67987	1654
314.70068	1661
314.7215	1688
314.74228	1659
314.76309	1662
314.78391	1676
314.80469	1674
314.8255	1674
314.84631	1693
314.8671	1688
314.88791	1679
314.90869	1734
314.9295	1688
314.95032	1675
314.9711	1707
314.99191	1672
315.0127	1723
315.03351	1669
315.05429	1691
315.0751	1671
315.09592	1630
315.1167	1672
315.13751	1676
315.15829	1672
315.17911	1679
315.19989	1657
315.2207	1714
315.24149	1658
315.26227	1655
315.28308	1697
315.30386	1675
315.32468	1679
315.34546	1689
315.36627	1734
315.38705	1720
315.40784	1715
315.42865	1744
315.44943	1721
315.47025	1733
315.49103	1719
315.51181	1714
315.53262	1713
315.55341	1709
315.57419	1689
315.595	1711
315.61578	1727
315.63657	1704
315.65738	1713
315.67816	1742
315.69894	1709
315.71976	1785
315.74054	1720
315.76132	1710
315.7821	1742
315.80292	1728
315.8237	1732
315.84448	1750
315.86526	1750
315.88605	1741
315.90686	1724
315.92764	1744
315.94843	1733
315.96921	1742
315.98999	1790
316.0108	1760
316.03159	1759
316.05237	1771
316.07315	1769
316.09393	1748
316.11472	1735
316.1355	1757
316.15628	1761
316.17706	1763
316.19788	1774
316.21866	1777
316.23944	1772
316.26022	1779
316.28101	1771
316.30179	1760
316.32257	1737
316.34335	1753
316.36414	1779
316.38492	1774
316.4057	1789
316.42648	1767
316.44727	1774
316.46805	1772
316.48883	1751
316.50961	1749
316.5304	1764
316.55118	1778
316.57196	1757
316.59271	1763
316.61349	1777
316.63428	1774
316.65506	1746
316.67584	1775
316.69662	1780
316.71741	1776
316.73819	1776
316.75897	1781
316.77972	1811
316.80051	1818
316.82129	1799
316.84207	1789
316.86285	1816
316.88361	1825
316.90439	1809
316.92517	1816
316.94595	1805
316.96674	1793
316.98749	1811
317.00827	1773
317.02905	1796
317.04984	1790
317.07059	1814
317.09137	1833
317.11215	1838
317.1329	1834
317.15369	1830
317.17447	1868
317.19522	1856
317.216	1851
317.23679	1837
317.25754	1848
317.27832	1879
317.2991	1890
317.31985	1878
317.34064	1854
317.36139	1859
317.38217	1866
317.40295	1860
317.42371	1857
317.44449	1850
317.46524	1874
317.48602	1876
317.50677	1868
317.52756	1879
317.54831	1902
317.56909	1888
317.58984	1888
317.61063	1881
317.63138	1868
317.65216	1903
317.67291	1859
317.6937	1877
317.71445	1858
317.73523	1870
317.75598	1900
317.77676	1928
317.79752	1904
317.81827	1926
317.83905	1903
317.8598	1891
317.88058	1894
317.90134	1872
317.92209	1925
317.94287	1916
317.96362	1924
317.98438	1883
318.00516	1898
318.02591	1899
318.04666	1894
318.06744	1892
318.0882	1916
318.10895	1945
318.12973	1895
318.15048	1900
318.17123	1890
318.19199	1933
318.21277	1936
318.23352	1955
318.25427	1929
318.27502	1937
318.29581	1932
318.31656	1938
318.33731	1967
318.35806	1948
318.37881	1949
318.39957	1928
318.42035	1943
318.4411	1950
318.46185	1939
318.4826	1928
318.50336	1957
318.52411	1979
318.54486	2001
318.56561	1930
318.5864	1977
318.60715	1972
318.6279	1977
318.64865	1968
318.6694	1987
318.69016	2035
318.71091	2031
318.73166	2036
318.75241	2075
318.77316	2034
318.79391	2017
318.81467	2030
318.83542	2004
318.85617	2025
318.87692	2029
318.89767	2029
