Date and Time:                Mon Oct 10 15:18:57.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              200
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



177.97206	7858
177.99368	7435
178.0153	7452
178.03691	7456
178.05853	7515
178.08015	7488
178.10176	7505
178.12338	7504
178.145	7525
178.16661	7474
178.18823	7504
178.20985	7475
178.23146	7463
178.25308	7488
178.27469	7475
178.29631	7449
178.31793	7476
178.33954	7439
178.36116	7482
178.38277	7476
178.40439	7473
178.42599	7450
178.44762	7469
178.46922	7466
178.49084	7420
178.51245	7482
178.53407	7441
178.55568	7404
178.5773	7447
178.59891	7460
178.62053	7392
178.64214	7458
178.66376	7422
178.68536	7400
178.70697	7408
178.72859	7431
178.7502	7427
178.77182	7429
178.79343	7419
178.81503	7415
178.83665	7449
178.85826	7383
178.87987	7384
178.90149	7435
178.9231	7408
178.9447	7439
178.96631	7441
178.98793	7444
179.00954	7408
179.03114	7437
179.05275	7397
179.07437	7415
179.09598	7449
179.11758	7415
179.13919	7407
179.16081	7411
179.18242	7428
179.20403	7434
179.22563	7391
179.24724	7427
179.26884	7426
179.29047	7460
179.31207	7413
179.33368	7440
179.35529	7481
179.37689	7445
179.3985	7480
179.4201	7486
179.44171	7468
179.46332	7442
179.48492	7438
179.50653	7399
179.52814	7429
179.54974	7405
179.57135	7417
179.59296	7434
179.61456	7394
179.63617	7384
179.65778	7428
179.67938	7458
179.70099	7404
179.7226	7455
179.7442	7448
179.76581	7485
179.78741	7507
179.80902	7487
179.83063	7435
179.85223	7463
179.87383	7433
179.89543	7375
179.91704	7391
179.93864	7446
179.96025	7416
179.98186	7384
180.00345	7403
180.02505	7397
180.04666	7426
180.06827	7415
180.08986	7389
180.11147	7427
180.13307	7396
180.15468	7384
180.17627	7385
180.19788	7369
180.21948	7379
180.24107	7396
180.26268	7386
180.28429	7407
180.30589	7381
180.32748	7389
180.34909	7387
180.37068	7418
180.39229	7387
180.41389	7390
180.43549	7417
180.45709	7374
180.47868	7373
