Date and Time:                Mon Oct 10 15:11:20.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              200
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



177.97206	7778
177.99368	7402
178.0153	7471
178.03691	7481
178.05853	7473
178.08015	7491
178.10176	7467
178.12338	7481
178.145	7484
178.16661	7485
178.18823	7472
178.20985	7474
178.23146	7466
178.25308	7457
178.27469	7478
178.29631	7469
178.31793	7443
178.33954	7467
178.36116	7495
178.38277	7439
178.40439	7449
178.42599	7487
178.44762	7483
178.46922	7497
178.49084	7451
178.51245	7464
178.53407	7419
178.55568	7457
178.5773	7396
178.59891	7429
178.62053	7408
178.64214	7418
178.66376	7436
178.68536	7447
178.70697	7446
178.72859	7384
178.7502	7368
178.77182	7433
178.79343	7448
178.81503	7422
178.83665	7387
178.85826	7408
178.87987	7419
178.90149	7415
178.9231	7388
178.9447	7398
178.96631	7402
178.98793	7464
179.00954	7406
179.03114	7388
179.05275	7422
179.07437	7391
179.09598	7407
179.11758	7416
179.13919	7416
179.16081	7395
179.18242	7415
179.20403	7417
179.22563	7408
179.24724	7418
179.26884	7459
179.29047	7424
179.31207	7447
179.33368	7448
179.35529	7465
179.37689	7491
179.3985	7438
179.4201	7453
179.44171	7417
179.46332	7426
179.48492	7441
179.50653	7416
179.52814	7390
179.54974	7442
179.57135	7408
179.59296	7392
179.61456	7433
179.63617	7436
179.65778	7419
179.67938	7400
179.70099	7404
179.7226	7411
179.7442	7421
179.76581	7450
179.78741	7452
179.80902	7424
179.83063	7461
179.85223	7441
179.87383	7412
179.89543	7389
179.91704	7447
179.93864	7437
179.96025	7385
179.98186	7396
180.00345	7420
180.02505	7431
180.04666	7447
180.06827	7396
180.08986	7406
180.11147	7387
180.13307	7375
180.15468	7353
180.17627	7397
180.19788	7366
180.21948	7351
180.24107	7381
180.26268	7419
180.28429	7393
180.30589	7393
180.32748	7383
180.34909	7374
180.37068	7400
180.39229	7351
180.41389	7398
180.43549	7363
180.45709	7391
180.47868	7399
