Date and Time:                Sun Jan 29 16:07:19.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	353
328.75653	356
328.77744	345
328.79834	341
328.81924	344
328.84012	344
328.86102	346
328.88193	344
328.90283	346
328.92374	339
328.94461	346
328.96552	346
328.98642	341
329.00732	345
329.0282	343
329.0491	342
329.07001	345
329.09088	349
329.11179	353
329.13269	337
329.15359	342
329.17447	342
329.19537	343
329.21628	343
329.23715	344
329.25806	342
329.27896	338
329.29984	335
329.32074	342
329.34161	347
329.36252	339
329.38342	337
329.4043	340
329.4252	339
329.44611	337
329.46698	343
329.48788	343
329.50876	343
329.52966	345
329.55054	346
329.57144	341
329.59235	341
329.61322	340
329.63412	345
329.655	344
329.6759	342
329.69678	339
329.71768	335
329.73856	340
329.75946	345
329.78033	335
329.80124	337
329.82211	343
329.84302	343
329.86389	342
329.88477	345
329.90567	334
329.92654	349
329.94745	335
329.96832	344
329.98923	347
330.0101	343
330.03098	348
330.05188	340
330.07275	341
330.09366	339
330.11453	345
330.13541	339
330.15631	345
330.17719	346
330.19806	342
330.21896	344
330.23984	345
330.26074	334
330.28162	342
330.30249	340
330.32336	343
330.34427	336
330.36514	334
330.38602	335
330.40692	338
330.4278	336
330.44867	334
330.46954	335
330.49045	340
330.51132	342
330.5322	335
330.55307	341
330.57397	335
330.59485	341
330.61572	333
330.6366	329
330.6575	342
330.67838	343
330.69925	328
330.72012	338
330.741	342
330.76187	341
330.78278	335
330.80365	333
330.82452	333
330.8454	336
330.86627	336
330.88715	333
330.90802	334
330.92892	339
330.9498	343
330.97067	340
330.99155	336
331.01242	340
331.03329	339
331.05417	341
331.07504	338
331.09592	332
331.11679	334
331.13766	341
331.15854	338
331.17941	336
331.20029	340
331.22116	339
331.24203	329
331.26291	334
331.28378	334
331.30466	340
331.32553	336
331.34641	336
331.36728	337
331.38815	335
331.40903	333
331.4299	346
331.45078	334
331.47165	335
331.49252	334
331.5134	334
