Date and Time:                Sun Jan 29 16:03:46.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	8464
328.75653	8018
328.77744	8022
328.79834	7979
328.81924	7930
328.84012	8054
328.86102	7964
328.88193	7863
328.90283	7865
328.92374	7828
328.94461	7792
328.96552	7708
328.98642	7653
329.00732	7696
329.0282	7704
329.0491	7647
329.07001	7646
329.09088	7640
329.11179	7635
329.13269	7622
329.15359	7607
329.17447	7675
329.19537	7629
329.21628	7605
329.23715	7590
329.25806	7538
329.27896	7538
329.29984	7529
329.32074	7512
329.34161	7535
329.36252	7599
329.38342	7640
329.4043	7686
329.4252	7646
329.44611	7632
329.46698	7612
329.48788	7694
329.50876	7721
329.52966	7753
329.55054	7737
329.57144	7733
329.59235	7733
329.61322	7735
329.63412	7707
329.655	7753
329.6759	7741
329.69678	7825
329.71768	7841
329.73856	7875
329.75946	7786
329.78033	7825
329.80124	7824
329.82211	7874
329.84302	7887
329.86389	7906
329.88477	7863
329.90567	7835
329.92654	7873
329.94745	7890
329.96832	7973
329.98923	8005
330.0101	7955
330.03098	8000
330.05188	8013
330.07275	8011
330.09366	7958
330.11453	7929
330.13541	7903
330.15631	7828
330.17719	7813
330.19806	7765
330.21896	7788
330.23984	7721
330.26074	7711
330.28162	7719
330.30249	7669
330.32336	7668
330.34427	7617
330.36514	7637
330.38602	7655
330.40692	7635
330.4278	7687
330.44867	7701
330.46954	7758
330.49045	7718
330.51132	7669
330.5322	7716
330.55307	7659
330.57397	7534
330.59485	7509
330.61572	7531
330.6366	7516
330.6575	7439
330.67838	7439
330.69925	7330
330.72012	7335
330.741	7289
330.76187	7237
330.78278	7348
330.80365	7321
330.82452	7284
330.8454	7178
330.86627	7164
330.88715	7213
330.90802	7230
330.92892	7263
330.9498	7251
330.97067	7282
330.99155	7219
331.01242	7168
331.03329	7155
331.05417	7101
331.07504	7038
331.09592	7048
331.11679	7074
331.13766	7077
331.15854	6989
