Date and Time:                Sun Jan 29 16:02:43.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	7384
328.75653	6947
328.77744	6907
328.79834	6818
328.81924	6928
328.84012	6987
328.86102	6881
328.88193	6780
328.90283	6744
328.92374	6735
328.94461	6689
328.96552	6578
328.98642	6513
329.00732	6531
329.0282	6603
329.0491	6563
329.07001	6461
329.09088	6471
329.11179	6468
329.13269	6454
329.15359	6416
329.17447	6422
329.19537	6312
329.21628	6350
329.23715	6351
329.25806	6290
329.27896	6256
329.29984	6206
329.32074	6193
329.34161	6280
329.36252	6247
329.38342	6224
329.4043	6209
329.4252	6209
329.44611	6214
329.46698	6176
329.48788	6171
329.50876	6151
329.52966	6202
329.55054	6222
329.57144	6219
329.59235	6162
329.61322	6107
329.63412	6131
329.655	6164
329.6759	6142
329.69678	6154
329.71768	6108
329.73856	6166
329.75946	6113
329.78033	6115
329.80124	6059
329.82211	6108
329.84302	6157
329.86389	6185
329.88477	6090
329.90567	6067
329.92654	6060
329.94745	6116
329.96832	6184
329.98923	6156
330.0101	6102
330.03098	6160
330.05188	6142
330.07275	6176
330.09366	6169
330.11453	6058
330.13541	6104
330.15631	6105
330.17719	6052
330.19806	6013
330.21896	6026
330.23984	5973
330.26074	6036
330.28162	6071
330.30249	6024
330.32336	6004
330.34427	5990
330.36514	6072
330.38602	6057
330.40692	6003
330.4278	6022
330.44867	6107
330.46954	6191
330.49045	6164
330.51132	6202
330.5322	6141
330.55307	6147
330.57397	6142
330.59485	6072
330.61572	6125
330.6366	6098
330.6575	6094
330.67838	6089
330.69925	6047
330.72012	6051
330.741	5979
330.76187	5998
330.78278	6117
330.80365	6173
330.82452	6111
330.8454	6033
330.86627	6048
330.88715	6098
330.90802	6112
330.92892	6095
330.9498	6132
330.97067	6131
330.99155	6155
331.01242	6124
331.03329	6105
331.05417	6090
331.07504	6077
331.09592	6074
331.11679	6110
331.13766	6033
331.15854	6006
