Date and Time:                Sun Jan 29 16:02:17.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	7368
328.75653	6942
328.77744	6907
328.79834	6826
328.81924	6919
328.84012	6990
328.86102	6852
328.88193	6774
328.90283	6696
328.92374	6723
328.94461	6694
328.96552	6591
328.98642	6465
329.00732	6548
329.0282	6623
329.0491	6527
329.07001	6465
329.09088	6426
329.11179	6483
329.13269	6471
329.15359	6397
329.17447	6391
329.19537	6393
329.21628	6365
329.23715	6353
329.25806	6269
329.27896	6274
329.29984	6179
329.32074	6190
329.34161	6254
329.36252	6245
329.38342	6213
329.4043	6194
329.4252	6237
329.44611	6197
329.46698	6144
329.48788	6201
329.50876	6154
329.52966	6223
329.55054	6240
329.57144	6176
329.59235	6149
329.61322	6115
329.63412	6142
329.655	6185
329.6759	6132
329.69678	6154
329.71768	6112
329.73856	6134
329.75946	6113
329.78033	6120
329.80124	6083
329.82211	6094
329.84302	6176
329.86389	6158
329.88477	6096
329.90567	6088
329.92654	6068
329.94745	6134
329.96832	6149
329.98923	6135
330.0101	6111
330.03098	6177
330.05188	6156
330.07275	6204
330.09366	6181
330.11453	6098
330.13541	6082
330.15631	6071
330.17719	6045
330.19806	6018
330.21896	6008
330.23984	6001
330.26074	6007
330.28162	6073
330.30249	5992
330.32336	6008
330.34427	6013
330.36514	6013
330.38602	6037
330.40692	6011
330.4278	6005
330.44867	6102
330.46954	6168
330.49045	6186
330.51132	6184
330.5322	6145
330.55307	6150
330.57397	6119
330.59485	6122
330.61572	6098
330.6366	6075
330.6575	6061
330.67838	6089
330.69925	6070
330.72012	6024
330.741	5987
330.76187	6020
330.78278	6134
330.80365	6159
330.82452	6076
330.8454	6021
330.86627	6037
330.88715	6067
330.90802	6130
330.92892	6077
330.9498	6130
330.97067	6167
330.99155	6155
331.01242	6144
331.03329	6099
331.05417	6082
331.07504	6056
331.09592	6119
331.11679	6094
331.13766	6101
331.15854	5981
