Date and Time:                Sun Jan 29 16:06:45.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	39512
328.75653	38430
328.77744	38614
328.79834	38472
328.81924	38335
328.84012	39065
328.86102	38850
328.88193	38792
328.90283	38477
328.92374	38349
328.94461	38271
328.96552	38003
328.98642	37660
329.00732	37964
329.0282	38062
329.0491	38013
329.07001	37933
329.09088	38028
329.11179	37940
329.13269	38002
329.15359	37988
329.17447	38065
329.19537	37888
329.21628	38033
329.23715	37786
329.25806	37678
329.27896	37709
329.29984	37445
329.32074	37620
329.34161	37630
329.36252	37782
329.38342	37967
329.4043	38174
329.4252	38104
329.44611	37813
329.46698	38028
329.48788	38068
329.50876	38232
329.52966	38216
329.55054	38535
329.57144	38156
329.59235	38276
329.61322	38034
329.63412	38007
329.655	38020
329.6759	38327
329.69678	38314
329.71768	38275
329.73856	38109
329.75946	38112
329.78033	38007
329.80124	38103
329.82211	37914
329.84302	38303
329.86389	38311
329.88477	38097
329.90567	37843
329.92654	37781
329.94745	38047
329.96832	38424
329.98923	38376
330.0101	38210
330.03098	38209
330.05188	38348
330.07275	38204
330.09366	38137
330.11453	38013
330.13541	37876
330.15631	37464
330.17719	37323
330.19806	37288
330.21896	37170
330.23984	37179
330.26074	36902
330.28162	37065
330.30249	36946
330.32336	36866
330.34427	36850
330.36514	36732
330.38602	36757
330.40692	37010
330.4278	36875
330.44867	37464
330.46954	37629
330.49045	37738
330.51132	37601
330.5322	37657
330.55307	37622
330.57397	37052
330.59485	37093
330.61572	37320
330.6366	37238
330.6575	37239
330.67838	36920
330.69925	36785
330.72012	36796
330.741	36763
330.76187	36785
330.78278	37157
330.80365	37245
330.82452	37265
330.8454	36956
330.86627	37003
330.88715	37116
330.90802	37591
330.92892	37727
330.9498	37940
330.97067	38034
330.99155	38049
331.01242	37959
331.03329	37984
331.05417	37842
331.07504	37686
331.09592	37939
331.11679	37908
331.13766	38061
331.15854	38206
