Date and Time:                Sun Jan 29 16:04:50.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	6782
328.75653	6450
328.77744	6464
328.79834	6440
328.81924	6487
328.84012	6543
328.86102	6487
328.88193	6507
328.90283	6466
328.92374	6481
328.94461	6471
328.96552	6416
328.98642	6355
329.00732	6420
329.0282	6412
329.0491	6456
329.07001	6404
329.09088	6447
329.11179	6458
329.13269	6460
329.15359	6456
329.17447	6458
329.19537	6474
329.21628	6489
329.23715	6441
329.25806	6425
329.27896	6448
329.29984	6468
329.32074	6452
329.34161	6454
329.36252	6492
329.38342	6487
329.4043	6535
329.4252	6505
329.44611	6519
329.46698	6521
329.48788	6533
329.50876	6553
329.52966	6608
329.55054	6568
329.57144	6530
329.59235	6562
329.61322	6531
329.63412	6509
329.655	6500
329.6759	6549
329.69678	6558
329.71768	6564
329.73856	6505
329.75946	6467
329.78033	6464
329.80124	6474
329.82211	6476
329.84302	6490
329.86389	6473
329.88477	6437
329.90567	6403
329.92654	6406
329.94745	6403
329.96832	6422
329.98923	6406
330.0101	6383
330.03098	6356
330.05188	6384
330.07275	6369
330.09366	6333
330.11453	6277
330.13541	6220
330.15631	6166
330.17719	6112
330.19806	6092
330.21896	6084
330.23984	6036
330.26074	5997
330.28162	6002
330.30249	6008
330.32336	5962
330.34427	5927
330.36514	5910
330.38602	5877
330.40692	5894
330.4278	5909
330.44867	5938
330.46954	5969
330.49045	5953
330.51132	5934
330.5322	5918
330.55307	5845
330.57397	5798
330.59485	5763
330.61572	5814
330.6366	5801
330.6575	5781
330.67838	5712
330.69925	5716
330.72012	5681
330.741	5658
330.76187	5682
330.78278	5707
330.80365	5757
330.82452	5759
330.8454	5681
330.86627	5696
330.88715	5748
330.90802	5756
330.92892	5818
330.9498	5856
330.97067	5889
330.99155	5839
331.01242	5841
331.03329	5863
331.05417	5830
331.07504	5827
331.09592	5878
331.11679	5920
331.13766	5900
331.15854	5910
