Date and Time:                Sun Jan 29 15:58:20.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	39460
328.75653	38201
328.77744	38374
328.79834	38305
328.81924	38160
328.84012	38873
328.86102	38709
328.88193	38641
328.90283	38301
328.92374	38245
328.94461	38101
328.96552	37794
328.98642	37430
329.00732	37770
329.0282	37924
329.0491	37941
329.07001	37814
329.09088	37960
329.11179	37906
329.13269	37834
329.15359	37761
329.17447	37863
329.19537	37763
329.21628	37894
329.23715	37653
329.25806	37497
329.27896	37582
329.29984	37302
329.32074	37436
329.34161	37500
329.36252	37615
329.38342	37830
329.4043	37948
329.4252	37960
329.44611	37645
329.46698	37844
329.48788	37909
329.50876	38011
329.52966	38084
329.55054	38298
329.57144	37931
329.59235	38090
329.61322	37819
329.63412	37866
329.655	37905
329.6759	38070
329.69678	38111
329.71768	38106
329.73856	37951
329.75946	37900
329.78033	37828
329.80124	37804
329.82211	37691
329.84302	38150
329.86389	38117
329.88477	37960
329.90567	37655
329.92654	37562
329.94745	37800
329.96832	38162
329.98923	38194
330.0101	38004
330.03098	38003
330.05188	38123
330.07275	38043
330.09366	37992
330.11453	37955
330.13541	37793
330.15631	37347
330.17719	37070
330.19806	37041
330.21896	36932
330.23984	37017
330.26074	36687
330.28162	36869
330.30249	36753
330.32336	36680
330.34427	36682
330.36514	36659
330.38602	36538
330.40692	36796
330.4278	36696
330.44867	37274
330.46954	37517
330.49045	37582
330.51132	37463
330.5322	37420
330.55307	37355
330.57397	36905
330.59485	36852
330.61572	37077
330.6366	37007
330.6575	36987
330.67838	36763
330.69925	36607
330.72012	36678
330.741	36499
330.76187	36551
330.78278	36968
330.80365	37090
330.82452	37069
330.8454	36803
330.86627	36840
330.88715	36973
330.90802	37404
330.92892	37552
330.9498	37765
330.97067	37873
330.99155	37825
331.01242	37732
331.03329	37764
331.05417	37626
331.07504	37561
331.09592	37733
331.11679	37715
331.13766	37807
331.15854	37960
