Date and Time:                Sun Jan 29 16:05:42.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	6746
328.75653	6445
328.77744	6406
328.79834	6438
328.81924	6474
328.84012	6501
328.86102	6493
328.88193	6475
328.90283	6479
328.92374	6493
328.94461	6457
328.96552	6403
328.98642	6350
329.00732	6431
329.0282	6448
329.0491	6450
329.07001	6413
329.09088	6447
329.11179	6484
329.13269	6447
329.15359	6425
329.17447	6447
329.19537	6486
329.21628	6472
329.23715	6457
329.25806	6402
329.27896	6440
329.29984	6436
329.32074	6428
329.34161	6459
329.36252	6457
329.38342	6519
329.4043	6502
329.4252	6552
329.44611	6501
329.46698	6524
329.48788	6543
329.50876	6520
329.52966	6541
329.55054	6568
329.57144	6545
329.59235	6553
329.61322	6531
329.63412	6467
329.655	6532
329.6759	6536
329.69678	6553
329.71768	6544
329.73856	6487
329.75946	6505
329.78033	6429
329.80124	6448
329.82211	6438
329.84302	6452
329.86389	6459
329.88477	6432
329.90567	6341
329.92654	6358
329.94745	6362
329.96832	6429
329.98923	6381
330.0101	6384
330.03098	6384
330.05188	6325
330.07275	6356
330.09366	6281
330.11453	6245
330.13541	6233
330.15631	6166
330.17719	6096
330.19806	6063
330.21896	6094
330.23984	6020
330.26074	5994
330.28162	5981
330.30249	5951
330.32336	5944
330.34427	5922
330.36514	5907
330.38602	5840
330.40692	5867
330.4278	5865
330.44867	5910
330.46954	5946
330.49045	5957
330.51132	5888
330.5322	5907
330.55307	5859
330.57397	5799
330.59485	5808
330.61572	5780
330.6366	5784
330.6575	5730
330.67838	5717
330.69925	5690
330.72012	5716
330.741	5672
330.76187	5670
330.78278	5716
330.80365	5732
330.82452	5739
330.8454	5699
330.86627	5670
330.88715	5713
330.90802	5793
330.92892	5763
330.9498	5876
330.97067	5847
330.99155	5831
331.01242	5847
331.03329	5840
331.05417	5839
331.07504	5828
331.09592	5825
331.11679	5869
331.13766	5923
331.15854	5931
