Date and Time:                Sun Jan 29 15:58:32.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	39344
328.75653	38222
328.77744	38451
328.79834	38361
328.81924	38203
328.84012	38848
328.86102	38715
328.88193	38654
328.90283	38354
328.92374	38268
328.94461	38124
328.96552	37823
328.98642	37442
329.00732	37800
329.0282	37874
329.0491	37927
329.07001	37815
329.09088	37909
329.11179	37835
329.13269	37884
329.15359	37845
329.17447	37888
329.19537	37756
329.21628	37887
329.23715	37674
329.25806	37638
329.27896	37627
329.29984	37383
329.32074	37478
329.34161	37587
329.36252	37711
329.38342	37831
329.4043	38009
329.4252	37996
329.44611	37618
329.46698	37847
329.48788	37944
329.50876	38042
329.52966	38062
329.55054	38358
329.57144	37999
329.59235	38103
329.61322	37954
329.63412	37910
329.655	37934
329.6759	38162
329.69678	38109
329.71768	38143
329.73856	37999
329.75946	37889
329.78033	37812
329.80124	37863
329.82211	37743
329.84302	38139
329.86389	38196
329.88477	38005
329.90567	37686
329.92654	37605
329.94745	37955
329.96832	38322
329.98923	38181
330.0101	38028
330.03098	38112
330.05188	38254
330.07275	38055
330.09366	38001
330.11453	37922
330.13541	37792
330.15631	37323
330.17719	37069
330.19806	37089
330.21896	36956
330.23984	36964
330.26074	36720
330.28162	36957
330.30249	36778
330.32336	36744
330.34427	36708
330.36514	36574
330.38602	36653
330.40692	36783
330.4278	36765
330.44867	37305
330.46954	37480
330.49045	37613
330.51132	37447
330.5322	37474
330.55307	37494
330.57397	36953
330.59485	36990
330.61572	37209
330.6366	37032
330.6575	37019
330.67838	36806
330.69925	36618
330.72012	36715
330.741	36601
330.76187	36585
330.78278	37001
330.80365	37135
330.82452	37144
330.8454	36785
330.86627	36775
330.88715	36900
330.90802	37419
330.92892	37608
330.9498	37784
330.97067	37836
330.99155	37900
331.01242	37725
331.03329	37764
331.05417	37617
331.07504	37471
331.09592	37692
331.11679	37732
331.13766	37831
331.15854	38056
