Date and Time:                Sun Jan 29 16:00:51.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	8934
328.75653	8431
328.77744	8401
328.79834	8406
328.81924	8336
328.84012	8499
328.86102	8427
328.88193	8314
328.90283	8258
328.92374	8228
328.94461	8112
328.96552	8058
328.98642	8003
329.00732	7982
329.0282	7988
329.0491	7922
329.07001	7889
329.09088	7877
329.11179	7864
329.13269	7763
329.15359	7732
329.17447	7716
329.19537	7706
329.21628	7655
329.23715	7646
329.25806	7523
329.27896	7507
329.29984	7450
329.32074	7452
329.34161	7411
329.36252	7430
329.38342	7478
329.4043	7445
329.4252	7391
329.44611	7328
329.46698	7366
329.48788	7340
329.50876	7354
329.52966	7350
329.55054	7362
329.57144	7291
329.59235	7285
329.61322	7253
329.63412	7215
329.655	7229
329.6759	7238
329.69678	7239
329.71768	7254
329.73856	7201
329.75946	7127
329.78033	7162
329.80124	7143
329.82211	7153
329.84302	7170
329.86389	7183
329.88477	7160
329.90567	7068
329.92654	7134
329.94745	7182
329.96832	7193
329.98923	7211
330.0101	7174
330.03098	7243
330.05188	7195
330.07275	7224
330.09366	7204
330.11453	7157
330.13541	7173
330.15631	7106
330.17719	7055
330.19806	7059
330.21896	7081
330.23984	7079
330.26074	7063
330.28162	7059
330.30249	7073
330.32336	7046
330.34427	7093
330.36514	7072
330.38602	7031
330.40692	7102
330.4278	7139
330.44867	7209
330.46954	7250
330.49045	7276
330.51132	7266
330.5322	7282
330.55307	7244
330.57397	7170
330.59485	7177
330.61572	7219
330.6366	7199
330.6575	7231
330.67838	7179
330.69925	7144
330.72012	7119
330.741	7133
330.76187	7119
330.78278	7202
330.80365	7258
330.82452	7236
330.8454	7120
330.86627	7151
330.88715	7199
330.90802	7256
330.92892	7301
330.9498	7317
330.97067	7343
330.99155	7246
331.01242	7244
331.03329	7268
331.05417	7161
331.07504	7169
331.09592	7190
331.11679	7228
331.13766	7191
331.15854	7174
