Date and Time:                Sun Jan 29 15:59:47.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	7816
328.75653	7387
328.77744	7307
328.79834	7258
328.81924	7315
328.84012	7388
328.86102	7330
328.88193	7257
328.90283	7187
328.92374	7174
328.94461	7156
328.96552	7008
328.98642	6959
329.00732	6992
329.0282	7023
329.0491	6996
329.07001	6956
329.09088	6895
329.11179	6915
329.13269	6923
329.15359	6882
329.17447	6857
329.19537	6808
329.21628	6791
329.23715	6820
329.25806	6778
329.27896	6732
329.29984	6684
329.32074	6682
329.34161	6707
329.36252	6727
329.38342	6761
329.4043	6746
329.4252	6731
329.44611	6703
329.46698	6735
329.48788	6744
329.50876	6719
329.52966	6785
329.55054	6806
329.57144	6765
329.59235	6761
329.61322	6725
329.63412	6764
329.655	6761
329.6759	6784
329.69678	6809
329.71768	6767
329.73856	6735
329.75946	6791
329.78033	6782
329.80124	6740
329.82211	6752
329.84302	6839
329.86389	6792
329.88477	6811
329.90567	6761
329.92654	6740
329.94745	6822
329.96832	6906
329.98923	6856
330.0101	6862
330.03098	6874
330.05188	6865
330.07275	6880
330.09366	6832
330.11453	6822
330.13541	6795
330.15631	6798
330.17719	6748
330.19806	6724
330.21896	6695
330.23984	6691
330.26074	6702
330.28162	6718
330.30249	6695
330.32336	6693
330.34427	6679
330.36514	6681
330.38602	6712
330.40692	6680
330.4278	6727
330.44867	6750
330.46954	6826
330.49045	6865
330.51132	6759
330.5322	6814
330.55307	6736
330.57397	6705
330.59485	6666
330.61572	6681
330.6366	6684
330.6575	6636
330.67838	6671
330.69925	6619
330.72012	6610
330.741	6536
330.76187	6527
330.78278	6576
330.80365	6657
330.82452	6601
330.8454	6526
330.86627	6522
330.88715	6545
330.90802	6577
330.92892	6644
330.9498	6614
330.97067	6623
330.99155	6586
331.01242	6557
331.03329	6533
331.05417	6481
331.07504	6461
331.09592	6454
331.11679	6498
331.13766	6481
331.15854	6419
