Date and Time:                Sun Jan 29 16:01:17.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	8924
328.75653	8461
328.77744	8382
328.79834	8391
328.81924	8393
328.84012	8462
328.86102	8386
328.88193	8317
328.90283	8238
328.92374	8208
328.94461	8146
328.96552	8041
328.98642	7946
329.00732	7979
329.0282	7985
329.0491	7907
329.07001	7847
329.09088	7869
329.11179	7858
329.13269	7789
329.15359	7721
329.17447	7730
329.19537	7742
329.21628	7650
329.23715	7621
329.25806	7544
329.27896	7520
329.29984	7440
329.32074	7423
329.34161	7412
329.36252	7448
329.38342	7448
329.4043	7443
329.4252	7374
329.44611	7341
329.46698	7339
329.48788	7354
329.50876	7351
329.52966	7368
329.55054	7309
329.57144	7308
329.59235	7278
329.61322	7251
329.63412	7218
329.655	7220
329.6759	7221
329.69678	7251
329.71768	7212
329.73856	7195
329.75946	7139
329.78033	7126
329.80124	7139
329.82211	7182
329.84302	7218
329.86389	7208
329.88477	7177
329.90567	7120
329.92654	7109
329.94745	7117
329.96832	7205
329.98923	7195
330.0101	7177
330.03098	7197
330.05188	7213
330.07275	7214
330.09366	7159
330.11453	7199
330.13541	7122
330.15631	7086
330.17719	7067
330.19806	7052
330.21896	7030
330.23984	7040
330.26074	7036
330.28162	7067
330.30249	7068
330.32336	7020
330.34427	7017
330.36514	7050
330.38602	7069
330.40692	7055
330.4278	7115
330.44867	7190
330.46954	7291
330.49045	7267
330.51132	7282
330.5322	7301
330.55307	7223
330.57397	7203
330.59485	7216
330.61572	7246
330.6366	7221
330.6575	7166
330.67838	7187
330.69925	7169
330.72012	7133
330.741	7137
330.76187	7138
330.78278	7199
330.80365	7258
330.82452	7192
330.8454	7158
330.86627	7115
330.88715	7222
330.90802	7258
330.92892	7281
330.9498	7297
330.97067	7355
330.99155	7260
331.01242	7232
331.03329	7235
331.05417	7198
331.07504	7169
331.09592	7163
331.11679	7215
331.13766	7171
331.15854	7113
