Date and Time:                Mon Oct 10 12:48:16.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              214
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



192.0349	13427
192.05646	12968
192.078	12784
192.09956	12024
192.12112	11469
192.14268	11899
192.16425	11414
192.18581	9530
192.20735	8313
192.22891	8145
192.25047	8361
192.27203	8584
192.29358	8236
192.31514	9251
192.3367	10057
192.35826	8988
192.37981	8608
192.40137	10061
192.42293	10652
192.44449	9681
192.46603	8587
192.48759	9635
192.50916	11524
192.5307	12101
192.55226	11282
192.57381	9382
192.59537	9134
192.61693	10965
192.63847	12303
192.66003	12818
192.68159	12339
192.70314	10620
192.7247	9319
192.74625	10790
192.76781	12623
192.78935	13356
192.81091	13366
192.83246	12939
192.85402	11875
192.87556	10313
192.89713	10813
192.91867	12683
192.94023	13618
192.96178	13866
192.98334	13897
193.00488	13785
193.02643	13043
193.04799	11557
193.06953	11162
193.09109	12777
193.11264	13842
193.13419	14179
193.15575	14301
193.17729	14373
193.19884	14267
193.2204	13941
193.24194	12859
193.26349	12244
193.28505	13113
193.30659	14036
193.32814	14328
193.34969	14501
193.37125	14547
193.39279	14546
193.41434	14524
193.43588	14312
193.45744	13682
193.47899	13165
193.50053	13376
193.52208	14172
193.54362	14556
193.56517	14667
193.58673	14638
193.60828	14632
193.62982	14701
193.65137	14744
193.67291	14457
193.69446	13945
193.716	13409
193.73755	13326
193.75909	13825
193.78064	14262
193.80219	13939
193.82375	14168
193.84529	14539
193.86684	14368
193.88838	13980
193.90993	14513
193.93147	14725
193.953	14590
193.97455	13925
193.99609	13745
194.01764	14485
194.03918	14825
194.06073	14944
194.08228	14807
194.10382	14392
194.12537	14518
194.14691	14983
194.16846	15013
194.18999	15029
194.21153	14991
194.23308	14701
194.25462	14384
194.27617	14544
194.29771	14878
194.31924	15062
194.34079	15138
194.36234	15130
194.38388	15077
194.40541	14774
194.42696	14655
194.4485	14844
194.47005	14717
194.49158	13732
194.51312	12010
194.53467	11789
