Date and Time:                Mon Oct 10 12:30:28.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              214
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



192.0349	13344
192.05646	12788
192.078	12493
192.09956	11728
192.12112	11385
192.14268	11750
192.16425	10992
192.18581	9029
192.20735	8078
192.22891	7930
192.25047	8232
192.27203	8347
192.29358	8084
192.31514	9328
192.3367	9828
192.35826	8573
192.37981	8590
192.40137	10142
192.42293	10426
192.44449	9243
192.46603	8349
192.48759	9797
192.50916	11502
192.5307	11910
192.55226	10861
192.57381	8946
192.59537	9148
192.61693	11017
192.63847	12352
192.66003	12692
192.68159	12003
192.70314	10124
192.7247	9227
192.74625	10946
192.76781	12578
192.78935	13177
192.81091	13192
192.83246	12698
192.85402	11422
192.87556	10008
192.89713	10967
192.91867	12781
192.94023	13506
192.96178	13752
192.98334	13751
193.00488	13514
193.02643	12685
193.04799	11168
193.06953	11144
193.09109	12775
193.11264	13742
193.13419	14019
193.15575	14101
193.17729	14131
193.19884	14056
193.2204	13599
193.24194	12551
193.26349	12037
193.28505	13138
193.30659	13950
193.32814	14148
193.34969	14314
193.37125	14470
193.39279	14467
193.41434	14307
193.43588	14109
193.45744	13453
193.47899	12967
193.50053	13331
193.52208	14051
193.54362	14394
193.56517	14457
193.58673	14447
193.60828	14487
193.62982	14560
193.65137	14506
193.67291	14341
193.69446	13606
193.716	13233
193.73755	13155
193.75909	13783
193.78064	14119
193.80219	13720
193.82375	14118
193.84529	14376
193.86684	14124
193.88838	13836
193.90993	14408
193.93147	14550
193.953	14353
193.97455	13673
193.99609	13619
194.01764	14373
194.03918	14635
194.06073	14796
194.08228	14623
194.10382	14180
194.12537	14431
194.14691	14848
194.16846	14874
194.18999	14873
194.21153	14802
194.23308	14483
194.25462	14151
194.27617	14481
194.29771	14729
194.31924	14951
194.34079	14988
194.36234	15043
194.38388	14857
194.40541	14604
194.42696	14516
194.4485	14741
194.47005	14473
194.49158	13260
194.51312	11714
194.53467	11664
