Date and Time:                Mon Oct 10 12:55:43.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         420
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              214
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



192.0349	2039
192.05646	1936
192.078	1843
192.09956	1803
192.12112	1806
192.14268	1820
192.16425	1728
192.18581	1634
192.20735	1472
192.22891	1496
192.25047	1531
192.27203	1633
192.29358	1547
192.31514	1594
192.3367	1635
192.35826	1545
192.37981	1588
192.40137	1617
192.42293	1796
192.44449	1613
192.46603	1531
192.48759	1605
192.50916	1800
192.5307	1783
192.55226	1695
192.57381	1622
192.59537	1574
192.61693	1693
192.63847	1742
192.66003	1800
192.68159	1727
192.70314	1652
192.7247	1553
192.74625	1702
192.76781	1844
192.78935	1945
192.81091	1913
192.83246	1881
192.85402	1804
192.87556	1730
192.89713	1655
192.91867	1844
192.94023	1880
192.96178	1907
192.98334	1963
193.00488	1940
193.02643	1825
193.04799	1679
193.06953	1756
193.09109	1806
193.11264	1901
193.13419	1960
193.15575	1952
193.17729	2011
193.19884	2010
193.2204	1970
193.24194	1862
193.26349	1975
193.28505	1888
193.30659	1915
193.32814	2023
193.34969	1938
193.37125	2134
193.39279	1959
193.41434	2001
193.43588	1928
193.45744	1932
193.47899	1899
193.50053	2032
193.52208	1987
193.54362	1986
193.56517	2037
193.58673	2128
193.60828	1996
193.62982	2068
193.65137	2072
193.67291	2044
193.69446	1901
193.716	1896
193.73755	1935
193.75909	1914
193.78064	2022
193.80219	1921
193.82375	1969
193.84529	1961
193.86684	1979
193.88838	1962
193.90993	2023
193.93147	2038
193.953	2038
193.97455	1977
193.99609	1915
194.01764	2043
194.03918	2064
194.06073	2025
194.08228	2020
194.10382	2076
194.12537	2025
194.14691	2043
194.16846	2042
194.18999	2050
194.21153	2028
194.23308	2045
194.25462	2031
194.27617	1983
194.29771	2064
194.31924	2057
194.34079	2139
194.36234	2187
194.38388	2231
194.40541	2018
194.42696	2054
194.4485	2067
194.47005	2034
194.49158	2017
194.51312	1808
194.53467	1742
