Date and Time:                Mon Oct 10 13:29:29.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              214
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



192.0349	13463
192.05646	13050
192.078	12833
192.09956	12166
192.12112	11597
192.14268	11933
192.16425	11656
192.18581	9810
192.20735	8500
192.22891	8329
192.25047	8445
192.27203	8734
192.29358	8371
192.31514	9240
192.3367	10151
192.35826	9210
192.37981	8662
192.40137	10069
192.42293	10751
192.44449	9899
192.46603	8687
192.48759	9607
192.50916	11480
192.5307	12189
192.55226	11524
192.57381	9674
192.59537	9166
192.61693	10845
192.63847	12294
192.66003	12798
192.68159	12556
192.70314	10944
192.7247	9504
192.74625	10717
192.76781	12587
192.78935	13399
192.81091	13496
192.83246	13056
192.85402	12081
192.87556	10490
192.89713	10794
192.91867	12627
192.94023	13602
192.96178	13923
192.98334	13934
193.00488	13885
193.02643	13231
193.04799	11717
193.06953	11149
193.09109	12641
193.11264	13806
193.13419	14224
193.15575	14333
193.17729	14403
193.19884	14296
193.2204	14065
193.24194	13020
193.26349	12322
193.28505	13045
193.30659	14063
193.32814	14380
193.34969	14560
193.37125	14600
193.39279	14639
193.41434	14564
193.43588	14345
193.45744	13833
193.47899	13215
193.50053	13410
193.52208	14192
193.54362	14568
193.56517	14706
193.58673	14683
193.60828	14705
193.62982	14684
193.65137	14724
193.67291	14569
193.69446	14057
193.716	13462
193.73755	13396
193.75909	13829
193.78064	14336
193.80219	13991
193.82375	14194
193.84529	14636
193.86684	14486
193.88838	14086
193.90993	14495
193.93147	14853
193.953	14629
193.97455	14091
193.99609	13779
194.01764	14472
194.03918	14771
194.06073	14973
194.08228	14945
194.10382	14431
194.12537	14487
194.14691	14956
194.16846	15061
194.18999	15092
194.21153	15065
194.23308	14785
194.25462	14342
194.27617	14575
194.29771	14924
194.31924	15136
194.34079	15227
194.36234	15160
194.38388	15125
194.40541	14863
194.42696	14735
194.4485	14892
194.47005	14908
194.49158	13954
194.51312	12229
194.53467	11946
