Date and Time:                Mon Oct 10 13:29:19.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         4.2
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              214
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



192.0349	13420
192.05646	13084
192.078	12845
192.09956	12172
192.12112	11628
192.14268	11865
192.16425	11601
192.18581	9836
192.20735	8553
192.22891	8314
192.25047	8444
192.27203	8706
192.29358	8358
192.31514	9153
192.3367	10183
192.35826	9246
192.37981	8657
192.40137	10053
192.42293	10790
192.44449	9913
192.46603	8732
192.48759	9537
192.50916	11480
192.5307	12205
192.55226	11573
192.57381	9684
192.59537	9123
192.61693	10795
192.63847	12293
192.66003	12925
192.68159	12594
192.70314	10980
192.7247	9456
192.74625	10681
192.76781	12551
192.78935	13388
192.81091	13415
192.83246	13070
192.85402	12176
192.87556	10522
192.89713	10716
192.91867	12549
192.94023	13587
192.96178	13890
192.98334	13989
193.00488	13873
193.02643	13273
193.04799	11749
193.06953	11221
193.09109	12595
193.11264	13733
193.13419	14160
193.15575	14381
193.17729	14298
193.19884	14289
193.2204	14047
193.24194	13067
193.26349	12307
193.28505	12991
193.30659	14010
193.32814	14348
193.34969	14470
193.37125	14553
193.39279	14581
193.41434	14509
193.43588	14354
193.45744	13845
193.47899	13238
193.50053	13368
193.52208	14159
193.54362	14550
193.56517	14677
193.58673	14704
193.60828	14739
193.62982	14753
193.65137	14724
193.67291	14568
193.69446	14043
193.716	13495
193.73755	13385
193.75909	13812
193.78064	14335
193.80219	14026
193.82375	14156
193.84529	14609
193.86684	14485
193.88838	13969
193.90993	14477
193.93147	14738
193.953	14635
193.97455	14055
193.99609	13741
194.01764	14410
194.03918	14872
194.06073	14963
194.08228	14950
194.10382	14402
194.12537	14544
194.14691	14917
194.16846	15104
194.18999	15109
194.21153	15046
194.23308	14787
194.25462	14344
194.27617	14587
194.29771	14898
194.31924	15094
194.34079	15167
194.36234	15188
194.38388	15077
194.40541	14836
194.42696	14721
194.4485	14911
194.47005	14826
194.49158	13997
194.51312	12295
194.53467	11977
