Date and Time:                Mon Oct 10 13:34:19.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         55
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              214
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



192.0349	421
192.05646	404
192.078	402
192.09956	401
192.12112	408
192.14268	409
192.16425	399
192.18581	397
192.20735	390
192.22891	398
192.25047	399
192.27203	412
192.29358	402
192.31514	400
192.3367	398
192.35826	396
192.37981	399
192.40137	401
192.42293	408
192.44449	394
192.46603	398
192.48759	392
192.50916	405
192.5307	401
192.55226	394
192.57381	403
192.59537	399
192.61693	394
192.63847	381
192.66003	391
192.68159	390
192.70314	394
192.7247	392
192.74625	394
192.76781	403
192.78935	392
192.81091	395
192.83246	401
192.85402	400
192.87556	404
192.89713	382
192.91867	406
192.94023	392
192.96178	398
192.98334	398
193.00488	391
193.02643	401
193.04799	385
193.06953	398
193.09109	389
193.11264	390
193.13419	397
193.15575	397
193.17729	395
193.19884	397
193.2204	399
193.24194	395
193.26349	412
193.28505	391
193.30659	384
193.32814	403
193.34969	384
193.37125	405
193.39279	388
193.41434	390
193.43588	387
193.45744	396
193.47899	393
193.50053	399
193.52208	396
193.54362	388
193.56517	390
193.58673	401
193.60828	390
193.62982	393
193.65137	392
193.67291	390
193.69446	384
193.716	383
193.73755	394
193.75909	383
193.78064	392
193.80219	383
193.82375	383
193.84529	379
193.86684	384
193.88838	386
193.90993	394
193.93147	386
193.953	380
193.97455	387
193.99609	377
194.01764	383
194.03918	380
194.06073	378
194.08228	380
194.10382	389
194.12537	373
194.14691	381
194.16846	382
194.18999	382
194.21153	367
194.23308	389
194.25462	386
194.27617	377
194.29771	379
194.31924	383
194.34079	376
194.36234	388
194.38388	396
194.40541	371
194.42696	386
194.4485	385
194.47005	367
194.49158	390
194.51312	375
194.53467	373
194.5562	384
194.57774	376
194.59929	378
194.62082	373
194.64236	371
194.66391	378
194.68544	378
194.70699	378
194.72852	388
194.75006	373
194.77161	373
194.79314	375
194.81468	395
194.83621	372
194.85776	381
194.87929	368
194.90083	377
