Date and Time:                Sat Jan 28 15:58:42.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              255
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



233.22879	343
233.25017	345
233.27155	346
233.29292	343
233.3143	350
233.33568	346
233.35706	346
233.37842	349
233.3998	350
233.42117	349
233.44255	354
233.46393	342
233.48531	347
233.50668	350
233.52805	340
233.54942	343
233.5708	347
233.59218	341
233.61356	341
233.63492	349
233.6563	338
233.67767	347
233.69904	350
233.72041	347
233.74179	351
233.76317	354
233.78453	345
233.80591	348
233.82729	346
233.84865	344
233.87003	342
233.89139	349
233.91277	343
233.93414	349
233.95551	344
233.97688	340
233.99825	353
234.01962	351
234.04099	343
234.06236	348
234.08374	345
234.1051	353
234.12648	348
234.14784	342
234.16922	350
234.19058	344
234.21194	348
234.23332	350
234.25468	341
234.27606	348
234.29742	343
234.31879	353
234.34016	347
234.36153	344
234.3829	356
234.40427	351
234.42563	345
234.44701	355
234.46837	342
234.48973	339
234.51111	343
234.53247	348
234.55383	346
234.5752	345
234.59657	351
234.61794	350
234.6393	341
234.66066	342
234.68202	347
234.7034	351
234.72476	344
234.74612	350
234.76749	350
234.78885	350
234.81021	350
234.83159	351
234.85295	345
234.87431	344
234.89568	344
234.91704	352
234.9384	347
234.95976	348
234.98112	343
235.00249	347
235.02385	347
235.04521	340
235.06657	347
235.08794	345
235.1093	346
235.13066	342
235.15202	346
235.17339	349
235.19475	349
235.21611	350
235.23747	349
235.25883	349
235.28018	355
235.30154	344
235.32291	345
235.34427	342
235.36563	345
235.38699	349
235.40836	346
235.4297	347
235.45107	341
235.47243	346
235.49379	351
235.51514	351
235.5365	350
235.55786	346
235.57922	350
235.60057	351
235.62193	351
235.6433	339
235.66464	338
235.686	350
235.70737	344
235.72871	342
235.75008	345
235.77144	344
235.79279	348
235.81415	342
235.83549	344
235.85686	351
235.87822	346
235.89957	358
235.92093	344
235.94228	342
235.96364	349
235.98499	348
236.00635	347
236.02769	347
236.04906	352
