Date and Time:                Sat Jan 28 16:00:07.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         2.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              255
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



233.22879	353
233.25017	349
233.27155	349
233.29292	346
233.3143	345
233.33568	351
233.35706	348
233.37842	349
233.3998	345
233.42117	345
233.44255	347
233.46393	347
233.48531	346
233.50668	346
233.52805	346
233.54942	348
233.5708	345
233.59218	348
233.61356	346
233.63492	347
233.6563	347
233.67767	347
233.69904	346
233.72041	347
233.74179	345
233.76317	351
233.78453	345
233.80591	350
233.82729	349
233.84865	348
233.87003	338
233.89139	346
233.91277	350
233.93414	348
233.95551	349
233.97688	353
233.99825	347
234.01962	350
234.04099	349
234.06236	347
234.08374	346
234.1051	344
234.12648	347
234.14784	349
234.16922	344
234.19058	341
234.21194	348
234.23332	341
234.25468	347
234.27606	349
234.29742	349
234.31879	345
234.34016	352
234.36153	348
234.3829	349
234.40427	347
234.42563	349
234.44701	347
234.46837	343
234.48973	353
234.51111	346
234.53247	344
234.55383	350
234.5752	347
234.59657	348
234.61794	341
234.6393	347
234.66066	344
234.68202	346
234.7034	342
234.72476	352
234.74612	343
234.76749	343
234.78885	348
234.81021	344
234.83159	348
234.85295	353
234.87431	347
234.89568	349
234.91704	347
234.9384	342
234.95976	352
234.98112	348
235.00249	344
235.02385	352
235.04521	349
235.06657	346
235.08794	357
235.1093	356
235.13066	346
235.15202	356
235.17339	348
235.19475	349
235.21611	350
235.23747	348
235.25883	346
235.28018	344
235.30154	342
235.32291	358
235.34427	345
235.36563	342
235.38699	350
235.40836	342
235.4297	343
235.45107	347
235.47243	351
235.49379	350
235.51514	351
235.5365	344
235.55786	348
235.57922	349
235.60057	344
235.62193	346
235.6433	349
235.66464	348
235.686	354
235.70737	343
235.72871	349
235.75008	350
235.77144	344
235.79279	346
235.81415	347
235.83549	348
235.85686	351
235.87822	348
235.89957	353
235.92093	348
235.94228	345
235.96364	346
235.98499	350
236.00635	346
236.02769	347
236.04906	342
