Date and Time:                Sun Jan 29 14:42:08.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              350
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



328.73563	40203
328.75653	38929
328.77744	39200
328.79834	39098
328.81924	38866
328.84012	39434
328.86102	39179
328.88193	39054
328.90283	38666
328.92374	38446
328.94461	38155
328.96552	37826
328.98642	37349
329.00732	37519
329.0282	37527
329.0491	37368
329.07001	37173
329.09088	37096
329.11179	36942
329.13269	36850
329.15359	36638
329.17447	36600
329.19537	36405
329.21628	36398
329.23715	36186
329.25806	35892
329.27896	35792
329.29984	35405
329.32074	35487
329.34161	35471
329.36252	35448
329.38342	35558
329.4043	35550
329.4252	35390
329.44611	34944
329.46698	35133
329.48788	35169
329.50876	35190
329.52966	35195
329.55054	35224
329.57144	34943
329.59235	34953
329.61322	34766
329.63412	34690
329.655	34587
329.6759	34824
329.69678	34783
329.71768	34752
329.73856	34551
329.75946	34374
329.78033	34338
329.80124	34304
329.82211	34296
329.84302	34568
329.86389	34530
329.88477	34373
329.90567	34186
329.92654	34089
329.94745	34342
329.96832	34680
329.98923	34544
330.0101	34498
330.03098	34574
330.05188	34653
330.07275	34524
330.09366	34421
330.11453	34423
330.13541	34280
330.15631	33906
330.17719	33744
330.19806	33734
330.21896	33745
330.23984	33694
330.26074	33516
330.28162	33636
330.30249	33573
330.32336	33575
330.34427	33505
330.36514	33425
330.38602	33422
330.40692	33586
330.4278	33580
330.44867	34194
330.46954	34351
330.49045	34501
330.51132	34262
330.5322	34366
330.55307	34169
330.57397	33793
330.59485	33707
330.61572	34008
330.6366	33980
330.6575	33878
330.67838	33679
330.69925	33515
330.72012	33492
330.741	33397
330.76187	33441
330.78278	33676
330.80365	33779
330.82452	33735
330.8454	33378
330.86627	33432
330.88715	33530
330.90802	33848
330.92892	34063
330.9498	34103
330.97067	34136
330.99155	34032
331.01242	33815
331.03329	33871
331.05417	33713
331.07504	33658
331.09592	33643
331.11679	33659
331.13766	33673
331.15854	33607
