Date and Time:                Tue Apr 26 16:54:40.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              320
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



298.5668	8650
298.58786	8290
298.60892	8372
298.62997	8388
298.65103	8502
298.67209	8474
298.69315	8470
298.7142	8532
298.73526	8622
298.75632	8655
298.77737	8672
298.79843	8684
298.81949	8681
298.84055	8764
298.8616	8830
298.88266	8807
298.90372	8865
298.92477	9037
298.9458	9115
298.96686	9128
298.98792	9068
299.00897	9105
299.03003	9143
299.05109	9187
299.07214	9180
299.0932	9168
299.11426	9234
299.13531	9311
299.15634	9315
299.1774	9393
299.19846	9554
299.21951	9631
299.24057	9682
299.26163	9740
299.28268	9807
299.30371	9738
299.32477	9730
299.34583	9827
299.36688	9944
299.38794	10019
299.40897	10039
299.43002	10079
299.45108	10175
299.47214	10281
299.49319	10324
299.51422	10318
299.53528	10302
299.55634	10354
299.57739	10345
299.59842	10447
299.61948	10607
299.64053	10609
299.66159	10658
299.68262	10605
299.70367	10615
299.72473	10607
299.74576	10673
299.76682	10697
299.78787	10747
299.8089	10769
299.82996	10680
299.85101	10681
299.87204	10723
299.8931	10724
299.91415	10647
299.93518	10652
299.95624	10654
299.97729	10597
299.99832	10552
300.01938	10531
300.04041	10620
300.06146	10497
300.08252	10522
300.10355	10523
300.1246	10516
300.14563	10551
300.16669	10434
300.18771	10424
300.20877	10416
300.22983	10381
300.25085	10254
300.27191	10195
300.29294	10168
300.314	10125
300.33502	10069
300.35608	10145
300.37711	10140
300.39816	10094
300.41919	10052
300.44025	10020
300.46127	10016
300.48233	10035
300.50336	10009
300.52441	10093
300.54544	10150
300.56647	10156
300.58752	10065
300.60855	10052
300.62961	10071
300.65063	10080
300.67169	10004
300.69272	10014
300.71375	10033
300.7348	10057
300.75583	9932
300.77686	9874
300.79791	9883
300.81894	9875
300.84	9859
300.86102	9866
300.88205	10030
300.90311	10019
300.92413	9985
300.94516	9870
300.96622	9870
300.98724	9891
301.00827	9876
