Date and Time:                Tue Apr 26 17:00:39.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              320
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



298.5668	8172
298.58786	7813
298.60892	7828
298.62997	7893
298.65103	7949
298.67209	7949
298.69315	7886
298.7142	7892
298.73526	7978
298.75632	8024
298.77737	8018
298.79843	7975
298.81949	8009
298.84055	8093
298.8616	8133
298.88266	8081
298.90372	8094
298.92477	8237
298.9458	8378
298.96686	8301
298.98792	8278
299.00897	8306
299.03003	8340
299.05109	8395
299.07214	8289
299.0932	8368
299.11426	8391
299.13531	8459
299.15634	8459
299.1774	8498
299.19846	8596
299.21951	8704
299.24057	8762
299.26163	8887
299.28268	8897
299.30371	8830
299.32477	8845
299.34583	8932
299.36688	9056
299.38794	9119
299.40897	9093
299.43002	9186
299.45108	9367
299.47214	9329
299.49319	9398
299.51422	9403
299.53528	9437
299.55634	9517
299.57739	9507
299.59842	9572
299.61948	9772
299.64053	9866
299.66159	9886
299.68262	9841
299.70367	9875
299.72473	9857
299.74576	9898
299.76682	9932
299.78787	10040
299.8089	10102
299.82996	10025
299.85101	10003
299.87204	10052
299.8931	10073
299.91415	10062
299.93518	10039
299.95624	10109
299.97729	10021
299.99832	10048
300.01938	10016
300.04041	10008
300.06146	9965
300.08252	10027
300.10355	9982
300.1246	9999
300.14563	10034
300.16669	9971
300.18771	9924
300.20877	9866
300.22983	9777
300.25085	9814
300.27191	9716
300.29294	9689
300.314	9630
300.33502	9627
300.35608	9641
300.37711	9633
300.39816	9632
300.41919	9537
300.44025	9563
300.46127	9499
300.48233	9463
300.50336	9465
300.52441	9529
300.54544	9559
300.56647	9588
300.58752	9517
300.60855	9454
300.62961	9499
300.65063	9449
300.67169	9429
300.69272	9390
300.71375	9472
300.7348	9389
300.75583	9322
300.77686	9262
300.79791	9278
300.81894	9236
300.84	9214
300.86102	9271
300.88205	9333
300.90311	9393
300.92413	9344
300.94516	9262
300.96622	9222
300.98724	9255
301.00827	9259
