Date and Time:                Tue Apr 26 16:58:06.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              320
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



298.5668	9796
298.58786	9482
298.60892	9544
298.62997	9604
298.65103	9747
298.67209	9805
298.69315	9750
298.7142	9874
298.73526	10001
298.75632	10071
298.77737	10074
298.79843	10127
298.81949	10127
298.84055	10251
298.8616	10270
298.88266	10271
298.90372	10417
298.92477	10575
298.9458	10696
298.96686	10668
298.98792	10619
299.00897	10579
299.03003	10707
299.05109	10701
299.07214	10623
299.0932	10666
299.11426	10718
299.13531	10760
299.15634	10768
299.1774	10826
299.19846	10927
299.21951	11035
299.24057	11032
299.26163	11079
299.28268	11084
299.30371	11036
299.32477	11038
299.34583	11039
299.36688	11125
299.38794	11198
299.40897	11164
299.43002	11187
299.45108	11255
299.47214	11358
299.49319	11294
299.51422	11290
299.53528	11241
299.55634	11202
299.57739	11284
299.59842	11321
299.61948	11392
299.64053	11455
299.66159	11411
299.68262	11382
299.70367	11344
299.72473	11298
299.74576	11261
299.76682	11303
299.78787	11408
299.8089	11338
299.82996	11280
299.85101	11268
299.87204	11292
299.8931	11241
299.91415	11214
299.93518	11224
299.95624	11200
299.97729	11108
299.99832	11069
300.01938	11115
300.04041	11083
300.06146	11075
300.08252	11058
300.10355	11058
300.1246	11091
300.14563	11128
300.16669	11036
300.18771	11016
300.20877	10989
300.22983	10911
300.25085	10851
300.27191	10861
300.29294	10809
300.314	10720
300.33502	10687
300.35608	10707
300.37711	10800
300.39816	10705
300.41919	10687
300.44025	10686
300.46127	10638
300.48233	10677
300.50336	10669
300.52441	10680
300.54544	10751
300.56647	10773
300.58752	10683
300.60855	10669
300.62961	10666
300.65063	10664
300.67169	10608
300.69272	10613
300.71375	10598
300.7348	10570
300.75583	10491
300.77686	10359
300.79791	10332
300.81894	10312
300.84	10333
300.86102	10278
300.88205	10364
300.90311	10349
300.92413	10312
300.94516	10189
300.96622	10118
300.98724	10081
301.00827	10084
