Date and Time:                Tue Apr 26 16:53:43.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              320
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



298.5668	17294
298.58786	16540
298.60892	16659
298.62997	16691
298.65103	16788
298.67209	16811
298.69315	16650
298.7142	16635
298.73526	16812
298.75632	16906
298.77737	16844
298.79843	16745
298.81949	16780
298.84055	16884
298.8616	16852
298.88266	16772
298.90372	16737
298.92477	17031
298.9458	17049
298.96686	16968
298.98792	16802
299.00897	16754
299.03003	16786
299.05109	16757
299.07214	16561
299.0932	16629
299.11426	16556
299.13531	16599
299.15634	16533
299.1774	16552
299.19846	16727
299.21951	16820
299.24057	16878
299.26163	16875
299.28268	16822
299.30371	16700
299.32477	16572
299.34583	16636
299.36688	16797
299.38794	16833
299.40897	16773
299.43002	16812
299.45108	16993
299.47214	17045
299.49319	16985
299.51422	16933
299.53528	16924
299.55634	16881
299.57739	16879
299.59842	16979
299.61948	17122
299.64053	17249
299.66159	17256
299.68262	17184
299.70367	17175
299.72473	17153
299.74576	17218
299.76682	17242
299.78787	17323
299.8089	17327
299.82996	17265
299.85101	17295
299.87204	17324
299.8931	17309
299.91415	17286
299.93518	17268
299.95624	17312
299.97729	17239
299.99832	17213
300.01938	17238
300.04041	17208
300.06146	17262
300.08252	17179
300.10355	17226
300.1246	17378
300.14563	17419
300.16669	17293
300.18771	17349
300.20877	17230
300.22983	17191
300.25085	17150
300.27191	17086
300.29294	17101
300.314	17097
300.33502	17033
300.35608	17151
300.37711	17186
300.39816	17191
300.41919	17125
300.44025	17158
300.46127	17211
300.48233	17210
300.50336	17249
300.52441	17361
300.54544	17504
300.56647	17531
300.58752	17440
300.60855	17492
300.62961	17569
300.65063	17548
300.67169	17550
300.69272	17609
300.71375	17614
300.7348	17673
300.75583	17544
300.77686	17519
300.79791	17501
300.81894	17576
300.84	17537
300.86102	17671
300.88205	17846
300.90311	18000
300.92413	17900
300.94516	17858
300.96622	17858
300.98724	17943
301.00827	17947
