Date and Time:                Tue Apr 26 16:56:12.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              320
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



298.5668	10936
298.58786	10637
298.60892	10676
298.62997	10767
298.65103	10948
298.67209	10925
298.69315	10938
298.7142	10970
298.73526	11161
298.75632	11230
298.77737	11249
298.79843	11235
298.81949	11280
298.84055	11407
298.8616	11428
298.88266	11418
298.90372	11440
298.92477	11696
298.9458	11771
298.96686	11750
298.98792	11643
299.00897	11748
299.03003	11694
299.05109	11651
299.07214	11550
299.0932	11526
299.11426	11565
299.13531	11603
299.15634	11552
299.1774	11579
299.19846	11669
299.21951	11739
299.24057	11761
299.26163	11790
299.28268	11750
299.30371	11608
299.32477	11582
299.34583	11586
299.36688	11652
299.38794	11679
299.40897	11637
299.43002	11662
299.45108	11738
299.47214	11770
299.49319	11659
299.51422	11643
299.53528	11615
299.55634	11570
299.57739	11580
299.59842	11543
299.61948	11637
299.64053	11632
299.66159	11608
299.68262	11568
299.70367	11523
299.72473	11465
299.74576	11464
299.76682	11469
299.78787	11498
299.8089	11491
299.82996	11425
299.85101	11370
299.87204	11368
299.8931	11384
299.91415	11284
299.93518	11278
299.95624	11292
299.97729	11194
299.99832	11164
300.01938	11127
300.04041	11145
300.06146	11173
300.08252	11079
300.10355	11047
300.1246	11092
300.14563	11105
300.16669	11073
300.18771	10981
300.20877	10938
300.22983	10888
300.25085	10825
300.27191	10834
300.29294	10738
300.314	10696
300.33502	10688
300.35608	10708
300.37711	10750
300.39816	10660
300.41919	10588
300.44025	10614
300.46127	10621
300.48233	10512
300.50336	10525
300.52441	10630
300.54544	10630
300.56647	10657
300.58752	10574
300.60855	10551
300.62961	10533
300.65063	10446
300.67169	10462
300.69272	10450
300.71375	10464
300.7348	10398
300.75583	10326
300.77686	10225
300.79791	10229
300.81894	10186
300.84	10154
300.86102	10158
300.88205	10207
300.90311	10240
300.92413	10142
300.94516	10037
300.96622	9977
300.98724	9997
301.00827	9936
