# wl center_tx left_tx right_tx top_tx bottom_tx
328.8506230 0.0019058 0.0017890 0.0020753 0.0021886 0.0016397
328.8715093 0.0018543 0.0017297 0.0020203 0.0021319 0.0016073
328.8924057 0.0018210 0.0017136 0.0020044 0.0021063 0.0015920
328.9132920 0.0018194 0.0017000 0.0020036 0.0021098 0.0015951
328.9341783 0.0018320 0.0017294 0.0020041 0.0021134 0.0016157
328.9550447 0.0018223 0.0017150 0.0019886 0.0021037 0.0015980
328.9759310 0.0018104 0.0016962 0.0019821 0.0020914 0.0015976
328.9968273 0.0017953 0.0016758 0.0019606 0.0020746 0.0015982
329.0177137 0.0017981 0.0016746 0.0019691 0.0020720 0.0016074
329.0386100 0.0017974 0.0016828 0.0019708 0.0020674 0.0016151
329.0594664 0.0017843 0.0016751 0.0019648 0.0020529 0.0016143
329.0803627 0.0017656 0.0016554 0.0019531 0.0020439 0.0016080
329.1012490 0.0017733 0.0016467 0.0019618 0.0020452 0.0016151
329.1221354 0.0017687 0.0016476 0.0019488 0.0020305 0.0016118
329.1430017 0.0017661 0.0016605 0.0019505 0.0020256 0.0016154
329.1638881 0.0017626 0.0016409 0.0019432 0.0020110 0.0016178
329.1847844 0.0017504 0.0016283 0.0019425 0.0020046 0.0016129
329.2056408 0.0017362 0.0016168 0.0019351 0.0019964 0.0016185
329.2265371 0.0017438 0.0016285 0.0019382 0.0019958 0.0016223
329.2474235 0.0017479 0.0016244 0.0019372 0.0019799 0.0016253
329.2683098 0.0017289 0.0016120 0.0019328 0.0019613 0.0016208
329.2891762 0.0017186 0.0016036 0.0019375 0.0019602 0.0016205
329.3100625 0.0017243 0.0016020 0.0019403 0.0019604 0.0016320
329.3309588 0.0017074 0.0015926 0.0019254 0.0019349 0.0016261
329.3518152 0.0017263 0.0015993 0.0019352 0.0019434 0.0016308
329.3727115 0.0017189 0.0015880 0.0019274 0.0019255 0.0016267
329.3935979 0.0017038 0.0015809 0.0019271 0.0019169 0.0016296
329.4144642 0.0017080 0.0015766 0.0019362 0.0019193 0.0016401
329.4353506 0.0017040 0.0015751 0.0019317 0.0019066 0.0016384
329.4562070 0.0017124 0.0015844 0.0019340 0.0018970 0.0016408
329.4771033 0.0017073 0.0015781 0.0019367 0.0018993 0.0016377
329.4979897 0.0017003 0.0015604 0.0019378 0.0018886 0.0016354
329.5188560 0.0016948 0.0015529 0.0019324 0.0018798 0.0016353
329.5397424 0.0016926 0.0015563 0.0019335 0.0018636 0.0016375
329.5606387 0.0017091 0.0015653 0.0019502 0.0018690 0.0016488
329.5814951 0.0017004 0.0015477 0.0019352 0.0018586 0.0016357
329.6023814 0.0016946 0.0015469 0.0019498 0.0018552 0.0016401
329.6232478 0.0016893 0.0015370 0.0019478 0.0018540 0.0016381
329.6441342 0.0016942 0.0015494 0.0019559 0.0018512 0.0016423
