Date and Time:                Tue Apr 26 16:31:00.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.05
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              360
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



338.79376	23040
338.81461	22030
338.83545	22164
338.85629	22276
338.87714	22383
338.89798	22350
338.91882	22128
338.93967	22130
338.96051	22336
338.98132	22375
339.00217	22428
339.02301	22342
339.04385	22369
339.0647	22449
339.08554	22314
339.10638	22038
339.12723	22164
339.14807	22455
339.16891	22573
339.18976	22354
339.2106	22135
339.23145	22143
339.25226	22148
339.2731	22056
339.29395	21904
339.31479	21729
339.33563	21804
339.35648	21737
339.37732	21661
339.39813	21689
339.41898	21951
339.43982	21951
339.46066	22011
339.48151	22041
339.50232	21940
339.52316	21811
339.54401	21630
339.56485	21690
339.58566	21847
339.60651	21850
339.62735	21819
339.64819	21908
339.66901	22193
339.68985	22181
339.71069	22141
339.73154	22032
339.75235	22005
339.77319	21916
339.79404	21924
339.81485	22058
339.83569	22296
339.85654	22403
339.87735	22380
339.89819	22323
339.91904	22233
339.93985	22152
339.96069	22273
339.98154	22272
340.00235	22331
340.02319	22368
340.04404	22263
340.06485	22148
340.08569	22233
340.10651	22346
340.12735	22258
340.14816	22248
340.16901	22368
340.18985	22211
340.21066	22206
340.23151	22230
340.25232	22361
340.27316	22266
340.29398	22240
340.31482	22221
340.33563	22380
340.35648	22410
340.37729	22209
340.39813	22216
340.41895	22072
340.43979	22128
340.4606	21980
340.48145	21904
340.50226	21866
340.5231	21863
340.54391	21793
340.56476	21900
340.58557	21959
340.60638	21876
340.62723	21889
340.64804	21897
340.66888	21879
340.6897	21826
340.71051	21994
340.73135	22143
340.75217	22355
340.77301	22353
340.79382	22238
340.81464	22220
340.83548	22269
340.85629	22265
340.87711	22241
340.89795	22374
340.91876	22348
340.93958	22367
340.96042	22172
340.98123	22171
341.00204	22115
341.02286	22127
341.0437	22118
341.06451	22251
341.08533	22552
341.10617	22680
341.12698	22642
341.1478	22441
341.16861	22470
341.18945	22511
