Date and Time:                Tue Apr 26 16:32:22.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              360
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



338.79376	22830
338.81461	21996
338.83545	22117
338.85629	22263
338.87714	22504
338.89798	22446
338.91882	22283
338.93967	22331
338.96051	22673
338.98132	22750
339.00217	22852
339.02301	22722
339.04385	22857
339.0647	22988
339.08554	22962
339.10638	22759
339.12723	22805
339.14807	23236
339.16891	23478
339.18976	23258
339.2106	23132
339.23145	23075
339.25226	23288
339.2731	23206
339.29395	23075
339.31479	22996
339.33563	23062
339.35648	23044
339.37732	23054
339.39813	23097
339.41898	23395
339.43982	23477
339.46066	23566
339.48151	23665
339.50232	23600
339.52316	23421
339.54401	23306
339.56485	23400
339.58566	23559
339.60651	23669
339.62735	23518
339.64819	23771
339.66901	23993
339.68985	24094
339.71069	24011
339.73154	23888
339.75235	23853
339.77319	23798
339.79404	23920
339.81485	23981
339.83569	24245
339.85654	24411
339.87735	24385
339.89819	24305
339.91904	24122
339.93985	24098
339.96069	24088
339.98154	24131
340.00235	24187
340.02319	24203
340.04404	24073
340.06485	23994
340.08569	24132
340.10651	24005
340.12735	23964
340.14816	23890
340.16901	23961
340.18985	23812
340.21066	23769
340.23151	23789
340.25232	23842
340.27316	23761
340.29398	23675
340.31482	23585
340.33563	23705
340.35648	23703
340.37729	23567
340.39813	23475
340.41895	23352
340.43979	23261
340.4606	23089
340.48145	22985
340.50226	22963
340.5231	22857
340.54391	22722
340.56476	22827
340.58557	22860
340.60638	22784
340.62723	22692
340.64804	22700
340.66888	22574
340.6897	22588
340.71051	22612
340.73135	22834
340.75217	22984
340.77301	22899
340.79382	22843
340.81464	22842
340.83548	22786
340.85629	22815
340.87711	22799
340.89795	22820
340.91876	22874
340.93958	22771
340.96042	22633
340.98123	22534
341.00204	22470
341.02286	22453
341.0437	22444
341.06451	22575
341.08533	22893
341.10617	23010
341.12698	23000
341.1478	22714
341.16861	22774
341.18945	22907
341.21027	22868
