Date and Time:                Tue Apr 26 16:42:35.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              360
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



338.79376	21160
338.81461	20374
338.83545	20442
338.85629	20534
338.87714	20783
338.89798	20703
338.91882	20571
338.93967	20635
338.96051	20938
338.98132	21027
339.00217	21064
339.02301	21022
339.04385	21024
339.0647	21188
339.08554	21137
339.10638	20980
339.12723	21094
339.14807	21497
339.16891	21641
339.18976	21494
339.2106	21397
339.23145	21241
339.25226	21361
339.2731	21435
339.29395	21299
339.31479	21248
339.33563	21345
339.35648	21308
339.37732	21293
339.39813	21406
339.41898	21676
339.43982	21760
339.46066	21835
339.48151	21943
339.50232	21927
339.52316	21769
339.54401	21652
339.56485	21772
339.58566	22021
339.60651	21987
339.62735	22010
339.64819	22098
339.66901	22486
339.68985	22481
339.71069	22384
339.73154	22395
339.75235	22328
339.77319	22374
339.79404	22437
339.81485	22510
339.83569	22743
339.85654	22922
339.87735	22932
339.89819	22852
339.91904	22759
339.93985	22711
339.96069	22734
339.98154	22804
340.00235	22875
340.02319	22920
340.04404	22824
340.06485	22719
340.08569	22846
340.10651	22842
340.12735	22800
340.14816	22817
340.16901	22789
340.18985	22677
340.21066	22628
340.23151	22611
340.25232	22692
340.27316	22645
340.29398	22550
340.31482	22557
340.33563	22668
340.35648	22691
340.37729	22539
340.39813	22446
340.41895	22348
340.43979	22225
340.4606	22071
340.48145	21897
340.50226	21937
340.5231	21805
340.54391	21842
340.56476	21832
340.58557	21805
340.60638	21766
340.62723	21697
340.64804	21607
340.66888	21570
340.6897	21534
340.71051	21666
340.73135	21820
340.75217	21957
340.77301	21897
340.79382	21741
340.81464	21797
340.83548	21781
340.85629	21779
340.87711	21768
340.89795	21745
340.91876	21725
340.93958	21694
340.96042	21566
340.98123	21378
341.00204	21398
341.02286	21264
341.0437	21325
341.06451	21416
341.08533	21786
341.10617	21821
341.12698	21729
341.1478	21589
341.16861	21466
341.18945	21692
341.21027	21715
