Date and Time:                Tue Apr 26 16:30:48.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.05
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              360
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



338.79376	22897
338.81461	22049
338.83545	22144
338.85629	22225
338.87714	22314
338.89798	22293
338.91882	22137
338.93967	22113
338.96051	22335
338.98132	22347
339.00217	22338
339.02301	22302
339.04385	22263
339.0647	22359
339.08554	22247
339.10638	21994
339.12723	22057
339.14807	22364
339.16891	22543
339.18976	22274
339.2106	22082
339.23145	21985
339.25226	22181
339.2731	22084
339.29395	21812
339.31479	21700
339.33563	21689
339.35648	21688
339.37732	21628
339.39813	21678
339.41898	21899
339.43982	21927
339.46066	21961
339.48151	21940
339.50232	21938
339.52316	21743
339.54401	21560
339.56485	21672
339.58566	21820
339.60651	21813
339.62735	21805
339.64819	21821
339.66901	22034
339.68985	22180
339.71069	22034
339.73154	21983
339.75235	21935
339.77319	21942
339.79404	21940
339.81485	21942
339.83569	22301
339.85654	22334
339.87735	22349
339.89819	22287
339.91904	22159
339.93985	22167
339.96069	22168
339.98154	22175
340.00235	22345
340.02319	22275
340.04404	22159
340.06485	22132
340.08569	22236
340.10651	22256
340.12735	22198
340.14816	22232
340.16901	22274
340.18985	22144
340.21066	22176
340.23151	22122
340.25232	22293
340.27316	22218
340.29398	22165
340.31482	22168
340.33563	22323
340.35648	22320
340.37729	22273
340.39813	22181
340.41895	22077
340.43979	22011
340.4606	21912
340.48145	21811
340.50226	21794
340.5231	21691
340.54391	21712
340.56476	21813
340.58557	21945
340.60638	21938
340.62723	21788
340.64804	21772
340.66888	21838
340.6897	21846
340.71051	21871
340.73135	22058
340.75217	22264
340.77301	22191
340.79382	22194
340.81464	22204
340.83548	22300
340.85629	22254
340.87711	22211
340.89795	22318
340.91876	22390
340.93958	22294
340.96042	22206
340.98123	22054
341.00204	22070
341.02286	22046
341.0437	22017
341.06451	22144
341.08533	22579
341.10617	22647
341.12698	22570
341.1478	22363
341.16861	22419
341.18945	22512
