Date and Time:                Tue Apr 26 16:40:29.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              360
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



338.79376	25521
338.81461	24554
338.83545	24716
338.85629	24924
338.87714	25104
338.89798	25128
338.91882	24916
338.93967	24918
338.96051	25240
338.98132	25425
339.00217	25361
339.02301	25351
339.04385	25433
339.0647	25671
339.08554	25450
339.10638	25313
339.12723	25366
339.14807	25855
339.16891	26000
339.18976	25824
339.2106	25555
339.23145	25467
339.25226	25623
339.2731	25543
339.29395	25293
339.31479	25275
339.33563	25355
339.35648	25206
339.37732	25124
339.39813	25204
339.41898	25469
339.43982	25524
339.46066	25593
339.48151	25623
339.50232	25592
339.52316	25314
339.54401	25212
339.56485	25226
339.58566	25371
339.60651	25430
339.62735	25221
339.64819	25359
339.66901	25657
339.68985	25777
339.71069	25555
339.73154	25487
339.75235	25381
339.77319	25356
339.79404	25247
339.81485	25387
339.83569	25548
339.85654	25729
339.87735	25737
339.89819	25613
339.91904	25392
339.93985	25376
339.96069	25250
339.98154	25391
340.00235	25370
340.02319	25445
340.04404	25255
340.06485	25124
340.08569	25192
340.10651	25176
340.12735	25042
340.14816	25123
340.16901	25032
340.18985	24868
340.21066	24848
340.23151	24790
340.25232	24917
340.27316	24878
340.29398	24719
340.31482	24663
340.33563	24769
340.35648	24792
340.37729	24655
340.39813	24581
340.41895	24432
340.43979	24264
340.4606	24200
340.48145	24038
340.50226	24001
340.5231	23936
340.54391	23845
340.56476	23974
340.58557	24153
340.60638	23917
340.62723	23926
340.64804	23860
340.66888	23863
340.6897	23797
340.71051	23905
340.73135	24189
340.75217	24274
340.77301	24301
340.79382	24184
340.81464	24233
340.83548	24227
340.85629	24291
340.87711	24230
340.89795	24326
340.91876	24396
340.93958	24343
340.96042	24098
340.98123	24057
341.00204	24124
341.02286	24032
341.0437	23998
341.06451	24148
341.08533	24520
341.10617	24681
341.12698	24700
341.1478	24441
341.16861	24404
341.18945	24587
341.21027	24649
