Date and Time:                Tue Apr 26 16:31:51.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         25
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              360
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



338.79376	22830
338.81461	22008
338.83545	22080
338.85629	22300
338.87714	22426
338.89798	22458
338.91882	22311
338.93967	22335
338.96051	22682
338.98132	22708
339.00217	22792
339.02301	22794
339.04385	22865
339.0647	22989
339.08554	22935
339.10638	22808
339.12723	22866
339.14807	23252
339.16891	23478
339.18976	23359
339.2106	23125
339.23145	23151
339.25226	23276
339.2731	23247
339.29395	23153
339.31479	23035
339.33563	23122
339.35648	23048
339.37732	23008
339.39813	23202
339.41898	23423
339.43982	23510
339.46066	23595
339.48151	23666
339.50232	23636
339.52316	23436
339.54401	23450
339.56485	23411
339.58566	23608
339.60651	23649
339.62735	23575
339.64819	23746
339.66901	24030
339.68985	24131
339.71069	23994
339.73154	24001
339.75235	23818
339.77319	23846
339.79404	23867
339.81485	24010
339.83569	24242
339.85654	24298
339.87735	24351
339.89819	24294
339.91904	24103
339.93985	24064
339.96069	24068
339.98154	24092
340.00235	24218
340.02319	24235
340.04404	24068
340.06485	24010
340.08569	24057
340.10651	24001
340.12735	24052
340.14816	24000
340.16901	24027
340.18985	23794
340.21066	23788
340.23151	23766
340.25232	23904
340.27316	23777
340.29398	23667
340.31482	23616
340.33563	23710
340.35648	23744
340.37729	23529
340.39813	23512
340.41895	23420
340.43979	23169
340.4606	23238
340.48145	23043
340.50226	22987
340.5231	22815
340.54391	22835
340.56476	22846
340.58557	22892
340.60638	22833
340.62723	22696
340.64804	22678
340.66888	22608
340.6897	22618
340.71051	22731
340.73135	22870
340.75217	22947
340.77301	22987
340.79382	22850
340.81464	22866
340.83548	22870
340.85629	22848
340.87711	22761
340.89795	22875
340.91876	22882
340.93958	22815
340.96042	22582
340.98123	22494
341.00204	22534
341.02286	22444
341.0437	22461
341.06451	22613
341.08533	22912
341.10617	23079
341.12698	22975
341.1478	22773
341.16861	22753
341.18945	22897
341.21027	22908
