Date and Time:                Sat Jan 28 15:14:02.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              380
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



358.91272	46560
358.93347	45765
358.95419	47033
358.97491	47440
358.99567	47392
359.01639	47652
359.03711	47519
359.05786	47476
359.07858	47311
359.0993	47164
359.12003	46977
359.14078	46588
359.1615	46169
359.18222	46391
359.20294	46102
359.22369	46203
359.24442	46159
359.26514	46168
359.28586	46150
359.30658	45962
359.32733	46088
359.34805	46068
359.36877	45675
359.3895	45840
359.41022	45502
359.43094	45406
359.45169	45543
359.47241	45158
359.49313	45202
359.51385	45388
359.53458	45310
359.5553	45418
359.57602	45442
359.59674	45400
359.61749	45120
359.63821	45377
359.65894	45254
359.67966	45297
359.70038	45340
359.7211	45707
359.74182	45296
359.76254	45369
359.78326	45082
359.80399	45042
359.82471	44958
359.84543	45060
359.86615	44944
359.88687	44902
359.90759	44803
359.92831	44758
359.94904	44511
359.96976	44470
359.99048	44166
360.0112	44600
360.03192	44630
360.05264	44394
360.07336	44046
360.09409	43938
360.11481	44128
360.13553	44465
360.15625	44372
360.17694	44104
360.19766	44110
360.21838	44266
360.23911	43990
360.25983	43920
360.28055	43876
360.30127	43440
360.32199	43069
360.34268	42803
360.3634	42692
360.38412	42619
360.40485	42557
360.42557	42164
360.44626	42213
360.46698	42029
360.4877	41943
360.50842	41907
360.52914	41629
360.54984	41689
360.57056	41813
360.59128	41631
360.612	42264
360.63269	42207
360.65341	42439
360.67413	42407
360.69485	42155
360.71555	42070
360.73627	41495
360.75699	41577
360.77768	41719
360.7984	41333
360.81912	41377
360.83981	41188
360.86053	40846
360.88126	40841
360.90195	40760
360.92267	40683
360.94339	41025
360.96408	41081
360.9848	41094
361.00552	40761
361.02621	40706
361.04694	40760
361.06763	41166
361.08835	41358
361.10907	41578
361.12976	41399
361.15048	41469
361.17117	41381
361.19189	41316
361.21259	41123
361.23331	41021
361.254	41275
361.27472	41095
361.29541	40987
361.31613	41271
