Date and Time:                Sat Jan 28 15:17:04.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              380
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



358.91272	305
358.93347	301
358.95419	300
358.97491	297
358.99567	304
359.01639	301
359.03711	296
359.05786	305
359.07858	300
359.0993	305
359.12003	300
359.14078	297
359.1615	299
359.18222	299
359.20294	302
359.22369	300
359.24442	295
359.26514	301
359.28586	300
359.30658	302
359.32733	293
359.34805	301
359.36877	300
359.3895	304
359.41022	307
359.43094	302
359.45169	300
359.47241	303
359.49313	301
359.51385	300
359.53458	305
359.5553	303
359.57602	306
359.59674	300
359.61749	302
359.63821	303
359.65894	303
359.67966	302
359.70038	305
359.7211	296
359.74182	299
359.76254	304
359.78326	306
359.80399	302
359.82471	302
359.84543	301
359.86615	300
359.88687	302
359.90759	300
359.92831	299
359.94904	299
359.96976	300
359.99048	301
360.0112	298
360.03192	305
360.05264	299
360.07336	302
360.09409	301
360.11481	304
360.13553	308
360.15625	297
360.17694	298
360.19766	301
360.21838	302
360.23911	302
360.25983	305
360.28055	303
360.30127	301
360.32199	301
360.34268	300
360.3634	299
360.38412	301
360.40485	297
360.42557	300
360.44626	304
360.46698	300
360.4877	301
360.50842	305
360.52914	300
360.54984	302
360.57056	305
360.59128	305
360.612	298
360.63269	299
360.65341	300
360.67413	303
360.69485	297
360.71555	306
360.73627	300
360.75699	299
360.77768	302
360.7984	297
360.81912	304
360.83981	297
360.86053	304
360.88126	296
360.90195	302
360.92267	297
360.94339	302
360.96408	300
360.9848	302
361.00552	297
361.02621	299
361.04694	300
361.06763	302
361.08835	300
361.10907	297
361.12976	301
361.15048	299
361.17117	305
361.19189	297
361.21259	300
361.23331	305
361.254	296
361.27472	301
361.29541	302
361.31613	301
361.33682	301
361.35754	301
361.37823	298
361.39896	301
361.41965	298
361.44037	299
361.46106	301
361.48178	297
361.50247	302
361.52319	302
361.54388	299
361.56458	302
361.5853	301
361.60599	299
361.62671	302
361.6474	301
