Date and Time:                Sat Jan 28 15:16:30.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              380
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



358.91272	46575
358.93347	45764
358.95419	47038
358.97491	47431
358.99567	47392
359.01639	47656
359.03711	47540
359.05786	47493
359.07858	47338
359.0993	47202
359.12003	47001
359.14078	46608
359.1615	46175
359.18222	46401
359.20294	46096
359.22369	46183
359.24442	46139
359.26514	46154
359.28586	46173
359.30658	46004
359.32733	46140
359.34805	46146
359.36877	45738
359.3895	45897
359.41022	45539
359.43094	45441
359.45169	45548
359.47241	45164
359.49313	45224
359.51385	45415
359.53458	45361
359.5553	45443
359.57602	45463
359.59674	45409
359.61749	45126
359.63821	45401
359.65894	45269
359.67966	45289
359.70038	45371
359.7211	45745
359.74182	45344
359.76254	45400
359.78326	45131
359.80399	45057
359.82471	44974
359.84543	45067
359.86615	44958
359.88687	44923
359.90759	44845
359.92831	44772
359.94904	44526
359.96976	44506
359.99048	44192
360.0112	44635
360.03192	44618
360.05264	44361
360.07336	43980
360.09409	43905
360.11481	44112
360.13553	44507
360.15625	44411
360.17694	44155
360.19766	44144
360.21838	44276
360.23911	43975
360.25983	43906
360.28055	43847
360.30127	43414
360.32199	43065
360.34268	42825
360.3634	42724
360.38412	42630
360.40485	42559
360.42557	42159
360.44626	42174
360.46698	42008
360.4877	41899
360.50842	41901
360.52914	41639
360.54984	41738
360.57056	41868
360.59128	41623
360.612	42208
360.63269	42154
360.65341	42420
360.67413	42412
360.69485	42139
360.71555	42088
360.73627	41501
360.75699	41569
360.77768	41732
360.7984	41295
360.81912	41375
360.83981	41188
360.86053	40854
360.88126	40843
360.90195	40763
360.92267	40683
360.94339	41053
360.96408	41115
360.9848	41152
361.00552	40840
361.02621	40716
361.04694	40689
361.06763	41170
361.08835	41436
361.10907	41598
361.12976	41421
361.15048	41532
361.17117	41439
361.19189	41333
361.21259	41154
361.23331	41018
361.254	41277
361.27472	41128
361.29541	40981
361.31613	41245
