Date and Time:                Sat Jan 28 15:15:35.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         20
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              380
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



358.91272	51210
358.93347	51447
358.95419	51649
358.97491	51818
358.99567	51954
359.01639	52063
359.03711	52172
359.05786	52250
359.07858	52319
359.0993	52375
359.12003	52420
359.14078	52464
359.1615	52482
359.18222	52504
359.20294	52511
359.22369	52508
359.24442	52483
359.26514	52448
359.28586	52391
359.30658	52314
359.32733	52220
359.34805	52049
359.36877	51809
359.3895	51403
359.41022	50562
359.43094	40790
359.45169	30245
359.47241	30497
359.49313	29851
359.51385	29268
359.53458	28981
359.5553	28534
359.57602	27972
359.59674	27234
359.61749	26521
359.63821	26401
359.65894	26529
359.67966	26962
359.70038	27505
359.7211	27165
359.74182	26569
359.76254	25954
359.78326	25811
359.80399	25699
359.82471	25307
359.84543	24944
359.86615	25245
359.88687	25370
359.90759	24437
359.92831	24044
359.94904	24429
359.96976	24795
359.99048	24713
360.0112	25043
360.03192	25949
360.05264	26294
360.07336	24741
360.09409	24242
360.11481	24774
360.13553	26011
360.15625	24903
360.17694	24126
360.19766	24624
360.21838	25094
360.23911	25301
360.25983	25149
360.28055	25087
360.30127	24847
360.32199	24599
360.34268	24463
360.3634	24616
360.38412	24461
360.40485	24255
360.42557	23776
360.44626	23279
360.46698	22603
360.4877	22504
360.50842	22769
360.52914	22949
360.54984	23031
360.57056	22748
360.59128	22610
360.612	22664
360.63269	22742
360.65341	22552
360.67413	22000
360.69485	21815
360.71555	22481
360.73627	22751
360.75699	23035
360.77768	22932
360.7984	22693
360.81912	22699
360.83981	22440
360.86053	22184
360.88126	22131
360.90195	22142
360.92267	22095
360.94339	22624
360.96408	22952
360.9848	22802
361.00552	22676
361.02621	23030
361.04694	23872
361.06763	24300
361.08835	24085
361.10907	24043
361.12976	24434
361.15048	24718
361.17117	23941
361.19189	23458
361.21259	23469
361.23331	23235
361.254	22837
361.27472	22768
361.29541	22298
361.31613	21725
