Date and Time:                Sat Jan 28 15:17:11.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.3
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              380
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



358.91272	303
358.93347	304
358.95419	305
358.97491	301
358.99567	304
359.01639	302
359.03711	299
359.05786	300
359.07858	303
359.0993	300
359.12003	304
359.14078	303
359.1615	306
359.18222	299
359.20294	302
359.22369	301
359.24442	306
359.26514	312
359.28586	302
359.30658	299
359.32733	306
359.34805	303
359.36877	300
359.3895	302
359.41022	303
359.43094	300
359.45169	300
359.47241	298
359.49313	297
359.51385	300
359.53458	299
359.5553	298
359.57602	303
359.59674	304
359.61749	306
359.63821	304
359.65894	293
359.67966	304
359.70038	308
359.7211	306
359.74182	306
359.76254	307
359.78326	306
359.80399	301
359.82471	305
359.84543	302
359.86615	299
359.88687	305
359.90759	303
359.92831	303
359.94904	301
359.96976	307
359.99048	300
360.0112	299
360.03192	300
360.05264	304
360.07336	301
360.09409	299
360.11481	299
360.13553	301
360.15625	305
360.17694	301
360.19766	300
360.21838	303
360.23911	298
360.25983	294
360.28055	305
360.30127	302
360.32199	298
360.34268	301
360.3634	301
360.38412	305
360.40485	303
360.42557	298
360.44626	303
360.46698	306
360.4877	305
360.50842	296
360.52914	303
360.54984	301
360.57056	301
360.59128	300
360.612	301
360.63269	299
360.65341	304
360.67413	295
360.69485	302
360.71555	303
360.73627	304
360.75699	299
360.77768	301
360.7984	301
360.81912	296
360.83981	302
360.86053	298
360.88126	298
360.90195	296
360.92267	307
360.94339	300
360.96408	299
360.9848	296
361.00552	307
361.02621	303
361.04694	308
361.06763	296
361.08835	303
361.10907	300
361.12976	305
361.15048	302
361.17117	305
361.19189	299
361.21259	301
361.23331	305
361.254	298
361.27472	299
361.29541	302
361.31613	302
361.33682	305
361.35754	300
361.37823	305
361.39896	307
361.41965	298
361.44037	303
361.46106	307
361.48178	300
361.50247	304
361.52319	302
361.54388	312
361.56458	301
361.5853	303
361.60599	298
361.62671	301
361.6474	303
