Date and Time:                Thu Feb 2 16:57:08.000 2023
264.19363	302
264.21487	310
264.23608	300
264.25729	307
264.27853	308
264.29974	302
264.32095	308
264.34219	304
264.3634	302
264.38461	307
264.40582	301
264.42706	304
264.44827	308
264.46948	301
264.49069	300
264.51193	309
264.53314	310
264.55435	309
264.57556	301
264.5968	304
264.61801	306
264.63922	309
264.66043	307
264.68167	305
264.70288	304
264.72409	304
264.7453	307
264.76651	304
264.78772	306
264.80896	310
264.83017	305
264.85138	309
264.87259	301
264.8938	310
264.91501	307
264.93622	310
264.95746	307
264.97867	307
264.99988	300
265.02109	314
265.0423	307
265.06351	306
265.08472	301
265.10593	296
265.12714	305
265.14835	305
265.16956	311
265.19077	312
265.21198	305
265.23318	310
265.25443	307
265.27563	307
265.29684	303
265.31805	311
265.33926	301
265.36047	306
265.38168	314
265.40289	302
265.4241	303
265.44531	307
265.46649	304
265.4877	311
265.50891	308
265.53012	304
265.55133	305
265.57254	307
265.59375	311
265.61496	304
265.63617	303
265.65738	308
265.67859	300
265.6998	303
265.72101	299
265.74222	306
265.7634	300
265.78461	307
265.80582	295
265.82703	307
265.84824	302
265.86945	305
265.89066	303
265.91183	304
265.93304	298
265.95425	302
265.97546	310
265.99667	307
266.01785	310
266.03906	304
266.06027	307
266.08148	309
266.10269	303
266.12387	303
266.14508	302
266.16629	302
266.1875	304
266.20868	304
266.22989	303
266.2511	307
266.27231	306
266.29349	300
266.3147	302
266.33591	301
266.35712	311
266.3783	308
266.39951	306
266.42072	305
266.44189	302
266.4631	306
266.48431	304
266.50549	305
266.5267	304
266.54791	308
266.56909	302
266.5903	307
266.61151	307
266.63269	301
266.6539	305
266.67508	308
266.69629	308
266.7175	307
266.73868	303
266.75989	310
266.78107	308
266.80228	297
266.82349	308
266.84467	308
266.86588	306
266.88705	302
266.90826	308
266.92944	308
266.95065	303
266.97183	304
266.99304	309
267.01422	303
267.03543	309
267.05661	305
267.07782	302
267.099	305
267.12021	306
267.14139	309
267.1626	302
267.18378	304
267.20499	306
267.22617	307
267.24738	309
267.26855	300
267.28973	306
267.31094	304
267.33212	310
267.35333	310
267.37451	302
267.39569	303
267.4169	303
267.43808	303
267.45929	301
267.48047	303
267.50165	300
267.52286	306
267.54404	305
267.56522	303
267.58643	310
267.6076	305
267.62878	306
267.64999	306
267.67117	306
267.69235	310
267.71356	300
267.73474	305
267.75592	308
267.77713	308
267.79831	308
267.81949	299
267.84067	300
267.86188	301
267.88306	305
267.90424	301
267.92542	302
267.94662	305
267.9678	304
267.98898	307
268.01016	299
268.03134	301
268.05255	304
268.07373	314
268.09491	299
268.11609	302
268.13727	303
268.15848	298
268.17966	305
268.20084	311
268.22202	303
268.24319	305
268.26437	303
268.28555	306
268.30676	306
268.32794	302
268.34912	297
268.3703	304
268.39148	295
268.41266	303
268.43384	306
268.45502	298
268.4762	303
268.49738	303
268.51855	300
268.53976	307
268.56094	306
268.58212	306
268.6033	305
268.62448	308
268.64566	302
268.66684	301
268.68802	303
268.7092	304
268.73038	305
268.75156	308
268.77274	303
268.79391	305
268.81509	303
268.83627	299
268.85745	304
268.8786	302
268.89978	307
268.92096	303
268.94214	308
268.96332	308
268.9845	300
269.00568	302
269.02686	304
269.04803	302
269.06921	308
269.09039	306
269.11154	310
269.13272	305
269.1539	299
269.17508	308
269.19626	307
269.21744	301
269.23862	310
269.25977	297
269.28094	304
269.30212	309
269.3233	302
269.34448	305
269.36566	306
269.38681	309
269.40799	301
269.42917	305
269.45035	302
269.4715	309
269.49268	306
269.51385	309
269.53503	305
269.55618	297
269.57736	309
269.59854	303
269.61972	305
269.64087	306
269.66205	309
269.68323	307
269.70438	304
269.72556	309
269.74673	313
269.76791	308
269.78906	303
269.81024	302
269.83142	301
269.85257	312
269.87375	310
269.8949	308
269.91608	309
269.93726	306
269.9584	309
269.97958	306
270.00076	308
270.02191	308
270.04309	300
270.06424	300
270.08542	303
270.10657	297
270.12775	307
270.14893	306
270.17007	311
270.19125	312
270.2124	312
270.23358	307
270.25473	309
270.27591	301
270.29706	307
270.31824	303
270.33939	304
270.36057	304
270.38171	309
270.40289	307
270.42404	302
270.44522	306
270.46637	299
270.48755	308
270.5087	304
270.52988	313
270.55103	308
270.57217	306
270.59335	303
270.6145	306
270.63568	307
270.65683	303
270.67798	309
270.69916	296
270.72031	301
270.74149	305
270.76263	300
270.78378	306
270.80496	301
270.82611	303
270.84726	303
270.86844	305
270.88959	304
270.91074	306
270.93192	303
270.95306	308
270.97421	304
270.99539	295
271.01654	306
271.03769	298
271.05884	309
271.08002	301
271.10117	307
271.12231	303
271.14346	304
271.16464	311
271.18579	308
271.20694	306
271.22809	309
271.24927	306
271.27042	306
271.29156	303
271.31271	315
271.33386	308
271.35504	300
271.37619	311
271.39734	306
271.41849	306
271.43964	309
271.46078	306
271.48196	298
271.50311	312
271.52426	308
271.54541	304
271.56656	303
271.58771	303
271.60886	310
271.63	306
271.65115	304
271.67233	306
271.69348	316
271.71463	306
271.73578	308
271.75693	308
271.77808	306
271.79922	308
271.82037	306
271.84152	315
271.86267	300
271.88382	307
271.90497	304
271.92612	308
271.94727	307
271.96841	311
271.98956	304
272.01071	301
272.03186	307
272.05301	309
272.07416	305
272.09531	307
272.11646	307
272.1376	309
272.15875	305
272.1799	307
272.20105	306
272.22217	305
272.24332	306
272.26447	311
272.28561	305
272.30676	308
272.32791	306
272.34906	307
272.37021	309
272.39133	308
272.41248	305
272.43362	305
272.45477	309
272.47592	309
272.49707	310
272.51819	311
272.53934	306
272.56049	308
272.58163	304
272.60278	304
272.6239	306
272.64505	304
272.6662	303
272.68735	307
272.7085	310
272.72961	307
272.75076	307
272.77191	310
272.79303	307
272.81418	301
272.83533	308
272.85648	304
272.87759	304
272.89874	305
272.91989	308
272.94101	307
272.96216	309
272.98331	309
273.00443	311
273.02557	310
273.04672	306
273.06784	302
273.08899	312
273.11014	310
273.13126	301
273.1524	305
273.17352	312
273.19467	306
273.21582	304
273.23694	309
273.25809	301
273.27921	301
273.30035	304
273.3215	302
273.34262	307
273.36377	312
273.38489	304
273.40604	307
273.42715	309
273.4483	301
273.46942	303
273.49057	300
273.51169	304
273.53284	309
273.55396	303
273.5751	305
273.59622	308
273.61737	305
273.63849	305
273.65964	307
273.68076	307
273.70187	308
273.72302	312
273.74414	302
273.76529	303
273.78641	310
273.80756	305
273.82867	308
273.84979	309
273.87094	310
273.89206	306
273.91318	312
273.93433	309
273.95544	311
273.97659	309
273.99771	303
274.01883	306
274.03998	310
274.0611	304
274.08221	310
274.10333	309
274.12448	306
274.1456	302
274.16672	303
274.18787	308
274.20898	308
274.2301	310
274.25122	307
274.27237	315
274.29349	310
274.31461	305
274.33572	309
274.35687	307
274.37799	302
274.39911	308
274.42023	313
274.44135	304
274.46249	306
274.48361	307
274.50473	302
274.52585	310
274.54697	306
274.56812	312
274.58923	309
274.61035	307
274.63147	303
274.65259	305
274.67371	301
274.69482	308
274.71594	302
274.73709	304
274.75821	310
274.77933	305
274.80045	307
274.82156	313
274.84268	304
274.8638	310
274.88492	318
274.90604	302
274.92715	311
274.94827	304
274.96939	304
274.99051	308
275.01163	304
275.03275	305
275.05386	307
275.07498	309
275.0961	297
275.11722	314
275.13834	306
275.15945	304
275.18057	306
275.20169	310
275.22281	309
275.24393	308
275.26505	306
275.28616	307
275.30728	314
275.3284	307
275.34952	311
275.37061	305
275.39172	302
275.41284	306
275.43396	307
275.45508	307
275.4762	308
275.49731	299
275.51843	308
275.53952	301
275.56064	310
275.58176	297
275.60287	307
275.62399	307
275.64508	310
275.6662	310
275.68732	305
275.70844	303
275.72955	303
275.75064	308
275.77176	308
275.79288	310
275.814	309
275.83508	305
275.8562	305
275.87732	305
275.89844	304
275.91953	307
275.94064	303
275.96176	312
275.98285	310
276.00397	307
276.02509	305
276.04617	306
276.06729	311
276.08841	306
276.1095	308
276.13062	308
276.15173	300
276.17282	310
276.19394	310
276.21506	303
276.23615	310
276.25726	300
276.27835	303
276.29947	308
276.32059	312
276.34167	302
276.36279	304
276.38388	309
276.405	302
276.42609	309
276.4472	305
276.46829	308
276.48941	307
276.51053	305
276.53162	305
276.55273	311
276.57382	316
276.59494	307
276.61603	305
276.63712	314
276.65823	308
276.67932	308
276.70044	306
276.72153	304
276.74265	305
276.76373	307
276.78485	305
276.80594	311
276.82703	308
276.84814	311
276.86923	302
276.89035	311
276.91144	307
276.93253	303
276.95364	305
276.97473	317
276.99585	303
277.01694	316
277.03802	301
277.05914	301
277.08023	309
277.10132	305
277.12244	311
277.14352	300
277.16461	307
277.1857	306
277.20682	306
277.22791	314
277.24899	315
277.27011	317
277.2912	306
277.31229	304
277.33337	304
277.35449	308
277.37558	308
277.39667	304
277.41776	309
277.43884	302
277.45996	310
277.48105	310
277.50214	307
277.52322	305
277.54431	305
277.56543	308
277.58652	309
277.6076	305
277.62869	308
277.64978	307
277.67087	307
277.69196	312
277.71307	313
277.73416	308
277.75525	307
277.77634	306
277.79742	310
277.81851	310
277.8396	309
277.86069	303
277.88177	310
277.90286	306
277.92395	310
277.94504	308
277.96613	307
277.98721	302
278.0083	306
278.02939	313
278.05048	311
278.07156	311
278.09265	310
278.11374	308
278.13483	309
278.15591	301
278.177	314
278.19809	306
278.21918	309
278.24026	309
278.26135	309
278.28244	306
278.30353	314
278.32462	307
278.3457	306
278.36679	313
278.38788	312
278.40894	308
278.43002	312
278.45111	306
278.4722	317
278.49329	307
278.51437	310
278.53546	309
278.55652	312
278.57761	309
278.59869	306
278.61978	316
278.64087	308
278.66193	306
278.68301	308
278.7041	302
278.72519	314
278.74628	306
278.76733	303
278.78842	305
278.80951	304
278.8306	308
278.85165	305
278.87274	312
278.89383	314
278.91489	305
278.93597	312
278.95706	315
278.97815	311
278.99921	315
279.02029	307
279.04138	314
279.06244	309
279.08353	308
279.10461	309
279.12567	314
279.14676	311
279.16782	309
279.1889	309
279.20999	310
279.23105	315
279.25214	314
279.27319	305
279.29428	317
279.31537	312
279.33643	316
279.35751	312
279.37857	311
279.39966	313
279.42072	312
279.4418	315
279.46286	320
279.48395	316
279.505	319
279.52609	307
279.54715	316
279.56824	315
279.58929	311
279.61038	308
279.63144	316
279.65253	310
279.67358	316
279.69467	317
279.71573	320
279.73682	316
279.75787	316
279.77893	319
279.80002	314
279.82108	313
279.84216	314
279.86322	316
279.88428	319
279.90536	318
279.92642	316
279.94751	317
279.96857	323
279.98962	314
280.01071	318
280.03177	317
280.05283	319
280.07391	315
280.09497	312
280.11603	315
280.13708	320
280.15817	321
280.17923	314
280.20029	317
280.22137	310
280.24243	316
280.26349	316
280.28455	320
280.3056	317
280.32669	316
280.34775	327
280.3688	327
280.38986	321
280.41095	320
280.43201	319
280.45306	327
280.47412	312
280.49518	321
280.51624	322
280.53732	325
280.55838	323
280.57944	326
280.60049	330
280.62155	320
280.64261	327
280.66367	323
280.68472	321
280.70581	323
280.72687	325
280.74792	326
280.76898	323
280.79004	324
280.8111	322
280.83215	327
280.85321	320
280.87427	329
280.89532	323
280.91638	327
280.93744	331
280.9585	331
280.97955	332
281.00061	328
281.02167	326
281.04272	330
281.06378	321
281.08484	320
281.1059	329
281.12695	327
281.14801	324
281.16907	326
281.19012	326
281.21118	331
281.23224	333
281.25327	326
281.27432	328
281.29538	338
281.31644	339
281.33749	337
281.35855	341
281.37961	346
281.40067	347
281.42169	350
281.44275	363
281.46381	358
281.48486	366
281.50592	376
281.52698	381
281.548	385
281.56906	392
281.59012	395
281.61118	401
281.6322	422
281.65326	424
281.67432	440
281.69537	446
281.71643	458
281.73746	464
281.75851	475
281.77957	493
281.8006	504
281.82166	523
281.84271	531
281.86377	538
281.8848	549
281.90585	560
281.92691	572
281.94794	593
281.96899	602
281.99002	616
282.01108	628
282.03214	631
282.05316	637
282.07422	664
282.09528	664
282.1163	683
282.13736	688
282.15839	705
282.17944	711
282.2005	723
282.22153	735
282.24258	736
282.26361	743
282.28467	747
282.30569	758
282.32675	759
282.34778	770
282.36884	778
282.38986	772
282.41092	776
282.43195	787
282.453	788
282.47403	784
282.49509	791
282.51611	802
282.53717	801
282.5582	798
282.57925	803
282.60028	814
282.62131	815
282.64236	821
282.66339	830
282.68445	821
282.70547	848
282.7265	864
282.74756	877
282.76859	902
282.78964	936
282.81067	978
282.8317	1000
282.85275	1058
282.87378	1118
282.89481	1201
282.91586	1291
282.93689	1386
282.95792	1526
282.97897	1687
283	1880
283.02103	2130
283.04205	2447
283.06311	2825
283.08414	3362
283.10516	3999
283.12619	4769
283.14725	5742
283.16827	6904
283.1893	8444
283.21033	10391
283.23135	12870
283.25241	16092
283.27344	19771
283.29446	23729
283.31549	27503
283.33652	30722
283.35757	33137
283.3786	34647
283.39963	35107
283.42065	34711
283.44168	33969
283.46271	32561
283.48373	31011
283.50479	29389
283.52582	28052
283.54684	26938
283.56787	25865
283.5889	24752
283.60992	23694
283.63095	22620
283.65198	21401
283.673	19947
283.69403	18469
283.71506	16767
283.73608	15158
283.75711	13541
283.77814	11985
283.79916	10440
283.82019	9066
283.84122	7775
283.86224	6672
283.88327	5764
283.9043	4877
283.92532	4230
283.94635	3655
283.96738	3153
283.9884	2734
284.00943	2391
284.03046	2102
284.05148	1882
284.07251	1672
284.09354	1491
284.11453	1375
284.13556	1228
284.15659	1126
284.17761	1037
284.19864	954
284.21967	884
284.24069	823
284.26169	790
284.28271	722
284.30374	689
284.32477	654
284.34579	609
284.36682	602
284.38782	578
284.40884	555
284.42987	535
284.4509	510
284.47189	499
284.49292	482
284.51395	476
284.53497	462
284.55597	448
284.577	439
284.59802	422
284.61905	428
284.64005	406
284.66107	409
284.6821	400
284.70309	391
284.72412	392
284.74515	386
284.76614	375
284.78717	381
284.8082	374
284.82919	363
284.85022	370
284.87122	362
284.89224	368
284.91327	362
284.93427	353
284.95529	357
284.97629	350
284.99731	353
285.01834	351
285.03934	349
285.06036	350
285.08136	341
285.10239	346
285.12338	350
285.14441	340
285.16541	343
285.18643	346
285.20743	341
285.22845	337
285.24945	336
285.27048	334
285.29147	333
285.3125	336
285.3335	334
285.35452	329
285.37552	325
285.39651	337
285.41754	336
285.43854	332
285.45956	332
285.48056	335
285.50156	335
285.52258	327
285.54358	334
285.56461	330
285.5856	329
285.6066	327
285.62762	333
285.64862	320
285.66962	322
285.69064	324
285.71164	330
285.73264	325
285.75366	319
285.77466	322
285.79565	321
285.81665	322
285.83768	319
285.85867	324
285.87967	322
285.90067	326
285.92169	319
285.94269	323
285.96368	327
285.98468	320
286.00571	319
286.0267	319
286.0477	318
286.0687	322
286.08969	317
286.11069	317
286.13171	318
286.15271	322
286.17371	316
286.1947	321
286.2157	320
286.23669	316
286.25769	310
286.27869	324
286.29971	309
286.32071	320
286.34171	314
286.3627	318
286.3837	320
286.40469	317
286.42569	311
286.44669	308
286.46768	318
286.48868	320
286.50967	315
286.53067	311
286.55167	310
286.57266	315
286.59366	315
286.61465	316
286.63565	314
286.65665	320
286.67764	314
286.69864	316
286.71964	316
286.74063	312
286.76163	319
286.78262	310
286.80362	314
286.82458	314
286.84558	315
286.86658	323
286.88757	317
286.90857	305
286.92957	313
286.95056	310
286.97156	311
286.99252	319
287.01352	313
287.03452	310
287.05551	316
287.07651	310
287.0975	315
287.11847	311
287.13947	312
287.16046	312
287.18146	317
287.20242	318
287.22342	316
287.24442	315
287.26541	316
287.28638	310
287.30737	313
287.32837	310
287.34937	311
287.37033	308
287.39133	311
287.41232	307
287.43329	310
287.45428	316
287.47528	318
287.49625	304
287.51724	312
287.53824	316
287.5592	312
287.5802	309
287.60117	307
287.62216	313
287.64316	306
287.66412	311
287.68512	311
287.70609	309
287.72708	315
287.74808	311
287.76904	314
287.79004	303
287.811	308
287.832	311
287.85297	314
287.87396	310
287.89493	308
287.91592	314
287.93689	307
287.95789	312
287.97885	311
287.99985	310
288.02081	311
288.04181	309
288.06277	309
288.08374	311
288.10474	311
288.1257	309
288.1467	305
288.16766	307
288.18866	308
288.20963	303
288.23059	305
288.25159	308
288.27255	299
288.29352	312
288.31451	308
288.33548	310
288.35645	314
288.37744	311
288.39841	301
288.41937	306
288.44037	304
288.46133	309
288.4823	310
288.5033	305
288.52426	307
288.54523	310
288.56619	315
288.58719	306
288.60815	313
288.62912	312
288.65009	305
288.67105	311
288.69205	301
288.71301	311
288.73398	303
288.75494	311
288.77591	306
288.79691	313
288.81787	308
288.83884	309
288.8598	316
288.88077	308
288.90173	310
288.9227	306
288.9437	316
288.96466	305
288.98563	312
289.00659	307
289.02756	309
289.04852	308
289.06949	305
289.09045	309
289.11142	309
289.13239	304
289.15335	314
289.17432	297
289.19528	300
289.21625	307
289.23721	305
289.25818	311
289.27914	307
289.30011	307
289.32108	308
289.34204	308
289.36301	304
289.38397	306
289.40494	310
289.4259	310
289.44687	303
289.46783	314
289.4888	312
289.50977	307
289.5307	313
289.55167	310
289.57263	309
289.5936	304
289.61456	305
289.63553	311
289.65649	307
289.67746	307
289.69839	302
289.71936	311
289.74033	308
289.76129	308
289.78226	308
289.80319	309
289.82416	304
289.84512	310
289.86609	297
289.88702	311
289.90799	310
289.92896	306
289.94992	310
289.97086	306
289.99182	308
290.01279	309
290.03372	306
290.05469	304
290.07565	304
290.09662	311
290.11755	308
290.13852	312
290.15948	304
290.18042	309
290.20139	311
290.22232	303
290.24329	306
290.26425	310
290.28519	307
290.30615	300
290.32709	311
290.34805	308
290.36902	308
290.38995	316
290.41092	309
290.43185	308
290.45282	310
290.47375	312
290.49472	304
290.51566	308
290.53662	309
290.55756	309
290.57852	306
290.59946	313
290.62042	305
290.64136	306
290.66232	307
290.68326	304
290.70422	308
290.72516	305
290.74612	304
290.76706	314
290.78799	301
290.80896	306
290.8299	306
290.85086	305
290.8718	305
290.89273	305
290.9137	306
290.93463	302
290.95557	312
290.97653	309
290.99747	309
291.0184	311
291.03937	304
291.0603	302
291.08124	308
291.1022	311
291.12314	312
291.14407	305
291.16501	316
291.18597	308
291.20691	298
291.22784	302
291.24878	307
291.26974	308
291.29068	301
291.31161	309
291.33255	310
291.35349	305
291.37445	308
291.39539	308
291.41632	310
291.43726	309
291.45819	303
291.47913	306
291.50009	302
291.52103	304
291.54196	308
291.5629	302
291.58383	304
291.60477	306
291.6257	305
291.64664	305
291.66757	303
291.68851	308
291.70944	306
291.73038	301
291.75134	310
291.77228	303
291.79321	303
291.81415	307
291.83508	307
291.85602	305
291.87695	304
291.89789	305
291.91882	307
291.93976	302
291.96066	313
291.9816	305
292.00253	308
292.02347	304
292.0444	311
292.06534	309
292.08627	304
292.10721	305
292.12814	306
292.14908	304
292.17001	304
292.19092	311
292.21185	308
292.23279	304
292.25372	304
292.27466	310
292.29559	305
292.31653	307
292.33743	308
292.35837	314
292.3793	305
292.40024	308
292.42114	304
292.44208	309
292.46301	306
292.48395	308
292.50488	307
292.52579	308
292.54672	305
292.56766	304
292.58856	306
292.6095	307
292.63043	301
292.65137	308
292.67227	309
292.69321	308
292.71414	307
292.73505	309
292.75598	307
292.77689	309
292.79782	315
292.81876	301
292.83966	310
292.8606	307
292.88153	302
292.90244	308
292.92337	307
292.94427	304
292.96521	318
292.98611	302
293.00705	304
293.02798	306
293.04889	308
293.06982	312
293.09073	304
293.11166	311
293.13257	309
293.1535	306
293.17441	305
293.19534	305
293.21625	303
293.23715	305
293.25809	302
293.27899	311
293.29993	301
293.32083	309
293.34177	309
293.36267	308
293.38358	304
293.40451	306
293.42542	305
293.44635	304
293.46725	305
293.48816	306
293.50909	305
293.53	305
293.5509	309
293.57184	300
293.59274	297
293.61365	303
293.63458	304
293.65549	309
293.67639	309
293.69733	302
293.71823	302
293.73914	300
293.76004	299
293.78098	300
293.80188	302
293.82278	304
293.84369	303
293.86459	303
293.88553	310
293.90643	305
293.92734	313
293.94824	303
293.96915	309
293.99008	305
294.01099	303
294.03189	299
294.0528	309
294.0737	308
294.0946	298
294.11551	309
294.13641	303
294.15735	307
294.17825	308
294.19916	298
294.22006	304
294.24097	307
294.26187	300
294.28278	305
294.30368	298
294.32458	303
294.34549	311
294.36639	302
294.3873	306
294.4082	310
294.42911	303
294.45001	309
294.47092	310
294.49182	302
294.51273	305
294.53363	312
294.55453	309
294.57544	308
294.59634	309
294.61725	307
294.63812	307
294.65903	311
294.67993	310
294.70084	309
294.72174	302
294.74265	304
294.76355	311
294.78445	300
294.80533	306
294.82623	307
294.84714	308
294.86804	300
294.88895	307
294.90982	305
294.93073	306
294.95163	308
294.97253	309
294.99344	302
295.01431	305
295.03522	303
295.05612	309
295.07703	304
295.0979	305
295.1188	303
295.13971	304
295.16058	307
295.18149	304
295.20239	307
295.22327	310
295.24417	307
295.26508	305
295.28595	305
295.30685	302
295.32776	309
295.34863	305
295.36954	296
295.39044	307
295.41132	307
295.43222	296
295.45309	306
295.474	309
295.49487	307
295.51578	301
295.53668	303
295.55756	304
295.57846	312
295.59933	309
295.62024	305
295.64111	302
295.66202	309
295.68289	305
295.7038	310
295.72467	302
295.74557	308
295.76645	307
295.78732	303
295.80823	305
295.8291	301
295.85001	302
295.87088	305
295.89178	305
295.91266	302
295.93353	304
295.95444	301
295.97531	308
295.99619	304
296.01709	305
296.03796	309
296.05884	303
296.07974	307
296.10062	308
296.12149	298
296.1424	307
296.16327	307
296.18414	309
296.20505	308
296.22592	315
296.2468	304
296.26767	309
296.28857	313
296.30945	305
296.33032	310
296.3512	302
296.37207	306
296.39297	311
296.41385	308
296.43472	312
296.4556	309
296.47647	301
296.49738	305
296.51825	306
296.53912	311
296.56	308
296.58087	306
296.60175	307
296.62262	306
296.64349	307
296.6644	305
296.68527	306
296.70615	304
296.72702	306
296.74789	298
296.76877	303
296.78964	305
296.81052	305
296.83139	309
296.85226	302
296.87314	304
296.89401	302
296.91489	306
296.93576	304
296.95663	313
296.97751	305
296.99838	305
297.01926	304
297.04013	308
297.061	303
297.08188	306
297.10272	306
297.1236	307
297.14447	309
297.16534	300
297.18622	307
297.20709	306
297.22797	309
297.24884	305
297.26968	304
297.29056	295
297.31143	300
297.33231	303
297.35318	307
297.37405	309
297.3949	305
297.41577	304
297.43665	305
297.45752	313
297.47836	308
297.49924	307
297.52011	296
297.54099	307
297.56183	304
297.5827	300
297.60358	305
297.62445	305
297.64529	310
297.66617	309
297.68704	308
297.70789	304
297.72876	302
297.74963	305
297.77048	303
297.79135	305
297.81219	305
297.83307	305
297.85394	307
297.87479	311
297.89566	304
297.9165	308
297.93738	308
297.95825	310
297.9791	301
297.99997	302
298.02081	304
298.04169	309
298.06253	309
298.0834	301
298.10425	302
298.12512	312
298.14597	310
298.16684	299
298.18768	304
298.20856	307
298.2294	306
298.25027	306
298.27112	299
298.29196	310
298.31284	301
298.33368	308
298.35455	305
298.3754	304
298.39624	307
298.41711	304
298.43796	305
298.4588	307
298.47968	306
298.50052	303
298.52136	307
298.54224	303
298.56308	303
298.58392	310
298.6048	301
298.62564	306
298.64648	305
298.66736	306
298.6882	307
298.70905	308
298.72989	301
298.75076	306
298.77161	307
298.79245	304
298.81329	300
298.83414	307
298.85501	313
298.87585	308
298.8967	302
298.91754	305
298.93839	301
298.95923	302
298.9801	308
299.00095	306
299.02179	308
299.04263	312
299.06348	305
299.08432	304
299.10516	309
299.12601	310
299.14685	305
299.16769	304
299.18857	311
299.20941	307
299.23026	301
299.2511	302
299.27194	304
299.29279	309
299.31363	300
299.33447	305
299.35532	299
299.37616	307
299.397	301
299.41785	302
299.43866	383
299.4595	304
299.48035	307
299.50119	303
299.52203	313
299.54288	304
299.56372	307
299.58456	307
299.60541	305
299.62625	301
299.64709	308
299.66791	308
299.68875	304
299.70959	309
299.73044	302
299.75128	305
299.77213	309
299.79294	313
299.81378	309
299.83463	304
299.85547	298
299.87628	307
299.89713	304
299.91797	304
299.93881	312
299.95963	305
299.98047	307
300.00131	305
300.02216	300
300.04297	305
300.06381	305
300.08466	306
300.10547	308
300.12631	303
300.14716	304
300.16797	302
300.18881	307
300.20966	301
300.23047	307
300.25131	309
300.27213	309
300.29297	304
300.31381	306
300.33463	305
300.35547	306
300.37628	306
300.39713	311
300.41794	306
300.43878	306
300.45959	308
300.48044	303
300.50125	308
300.52209	306
300.54291	299
300.56375	304
300.58456	297
300.60541	302
300.62622	304
300.64706	311
300.66788	305
300.68872	309
300.70953	305
300.73035	312
300.75119	307
300.772	299
300.79285	303
300.81366	307
300.83447	307
300.85532	303
300.87613	305
300.89694	310
300.91779	307
300.9386	301
300.95941	303
300.98026	311
301.00107	305
301.02188	304
301.04272	304
301.06354	310
301.08435	298
301.10516	313
301.12601	310
301.14682	301
301.16763	302
301.18845	310
301.20926	305
301.2301	308
301.25092	311
301.27173	304
301.29254	308
301.31335	306
301.3342	301
301.35501	307
301.37582	302
301.39664	310
301.41745	305
301.43826	306
301.45908	306
301.47989	308
301.5007	303
301.52155	306
301.54236	306
301.56317	309
301.58398	302
301.6048	306
301.62561	300
301.64642	311
301.66724	306
301.68805	312
301.70886	301
301.72968	303
301.75049	306
301.7713	303
301.79211	305
301.81293	304
