Date and Time:                Thu Feb 2 17:01:03.000 2023
264.19363	302
264.21487	306
264.23608	303
264.25729	303
264.27853	304
264.29974	302
264.32095	308
264.34219	302
264.3634	302
264.38461	307
264.40582	305
264.42706	294
264.44827	307
264.46948	309
264.49069	300
264.51193	308
264.53314	301
264.55435	306
264.57556	300
264.5968	308
264.61801	310
264.63922	301
264.66043	308
264.68167	306
264.70288	302
264.72409	306
264.7453	300
264.76651	308
264.78772	302
264.80896	306
264.83017	298
264.85138	302
264.87259	313
264.8938	300
264.91501	303
264.93622	302
264.95746	304
264.97867	311
264.99988	294
265.02109	308
265.0423	306
265.06351	305
265.08472	304
265.10593	306
265.12714	299
265.14835	309
265.16956	303
265.19077	305
265.21198	299
265.23318	307
265.25443	304
265.27563	303
265.29684	304
265.31805	301
265.33926	308
265.36047	305
265.38168	302
265.40289	303
265.4241	305
265.44531	309
265.46649	301
265.4877	301
265.50891	308
265.53012	295
265.55133	307
265.57254	306
265.59375	300
265.61496	306
265.63617	305
265.65738	300
265.67859	302
265.6998	304
265.72101	307
265.74222	300
265.7634	306
265.78461	313
265.80582	302
265.82703	297
265.84824	305
265.86945	302
265.89066	304
265.91183	308
265.93304	302
265.95425	302
265.97546	302
265.99667	302
266.01785	306
266.03906	314
266.06027	307
266.08148	300
266.10269	304
266.12387	303
266.14508	299
266.16629	309
266.1875	298
266.20868	302
266.22989	300
266.2511	310
266.27231	306
266.29349	301
266.3147	308
266.33591	301
266.35712	309
266.3783	307
266.39951	302
266.42072	310
266.44189	305
266.4631	309
266.48431	301
266.50549	303
266.5267	303
266.54791	305
266.56909	306
266.5903	310
266.61151	301
266.63269	297
266.6539	300
266.67508	305
266.69629	305
266.7175	307
266.73868	305
266.75989	308
266.78107	308
266.80228	306
266.82349	314
266.84467	301
266.86588	305
266.88705	305
266.90826	306
266.92944	307
266.95065	304
266.97183	301
266.99304	302
267.01422	301
267.03543	301
267.05661	305
267.07782	303
267.099	307
267.12021	303
267.14139	302
267.1626	302
267.18378	307
267.20499	307
267.22617	303
267.24738	301
267.26855	308
267.28973	301
267.31094	303
267.33212	304
267.35333	301
267.37451	303
267.39569	303
267.4169	303
267.43808	309
267.45929	305
267.48047	310
267.50165	304
267.52286	304
267.54404	310
267.56522	309
267.58643	303
267.6076	305
267.62878	302
267.64999	308
267.67117	300
267.69235	303
267.71356	297
267.73474	309
267.75592	293
267.77713	298
267.79831	309
267.81949	307
267.84067	306
267.86188	304
267.88306	301
267.90424	306
267.92542	302
267.94662	306
267.9678	309
267.98898	301
268.01016	305
268.03134	305
268.05255	305
268.07373	298
268.09491	301
268.11609	300
268.13727	295
268.15848	303
268.17966	306
268.20084	306
268.22202	303
268.24319	300
268.26437	308
268.28555	303
268.30676	308
268.32794	308
268.34912	299
268.3703	298
268.39148	307
268.41266	309
268.43384	307
268.45502	306
268.4762	303
268.49738	307
268.51855	307
268.53976	307
268.56094	303
268.58212	301
268.6033	300
268.62448	307
268.64566	304
268.66684	306
268.68802	299
268.7092	301
268.73038	307
268.75156	300
268.77274	304
268.79391	308
268.81509	303
268.83627	305
268.85745	305
268.8786	305
268.89978	301
268.92096	309
268.94214	305
268.96332	297
268.9845	305
269.00568	298
269.02686	302
269.04803	306
269.06921	305
269.09039	307
269.11154	299
269.13272	309
269.1539	299
269.17508	296
269.19626	301
269.21744	302
269.23862	304
269.25977	303
269.28094	304
269.30212	303
269.3233	302
269.34448	302
269.36566	304
269.38681	302
269.40799	299
269.42917	299
269.45035	303
269.4715	306
269.49268	312
269.51385	300
269.53503	305
269.55618	306
269.57736	302
269.59854	304
269.61972	302
269.64087	304
269.66205	300
269.68323	308
269.70438	305
269.72556	308
269.74673	305
269.76791	308
269.78906	300
269.81024	299
269.83142	301
269.85257	303
269.87375	303
269.8949	306
269.91608	309
269.93726	301
269.9584	303
269.97958	305
270.00076	306
270.02191	305
270.04309	301
270.06424	309
270.08542	303
270.10657	306
270.12775	306
270.14893	306
270.17007	308
270.19125	305
270.2124	307
270.23358	301
270.25473	307
270.27591	295
270.29706	308
270.31824	301
270.33939	303
270.36057	307
270.38171	306
270.40289	306
270.42404	302
270.44522	301
270.46637	303
270.48755	300
270.5087	302
270.52988	301
270.55103	301
270.57217	307
270.59335	305
270.6145	311
270.63568	305
270.65683	300
270.67798	300
270.69916	309
270.72031	298
270.74149	303
270.76263	302
270.78378	305
270.80496	308
270.82611	302
270.84726	300
270.86844	305
270.88959	308
270.91074	299
270.93192	298
270.95306	305
270.97421	306
270.99539	306
271.01654	302
271.03769	306
271.05884	303
271.08002	305
271.10117	308
271.12231	306
271.14346	308
271.16464	301
271.18579	307
271.20694	301
271.22809	303
271.24927	300
271.27042	307
271.29156	302
271.31271	304
271.33386	304
271.35504	303
271.37619	299
271.39734	296
271.41849	304
271.43964	306
271.46078	300
271.48196	308
271.50311	305
271.52426	305
271.54541	307
271.56656	307
271.58771	305
271.60886	300
271.63	303
271.65115	306
271.67233	303
271.69348	313
271.71463	303
271.73578	301
271.75693	304
271.77808	307
271.79922	308
271.82037	303
271.84152	306
271.86267	305
271.88382	309
271.90497	305
271.92612	311
271.94727	302
271.96841	300
271.98956	314
272.01071	304
272.03186	300
272.05301	305
272.07416	302
272.09531	304
272.11646	301
272.1376	308
272.15875	307
272.1799	303
272.20105	305
272.22217	305
272.24332	306
272.26447	294
272.28561	305
272.30676	306
272.32791	303
272.34906	300
272.37021	302
272.39133	304
272.41248	303
272.43362	307
272.45477	303
272.47592	308
272.49707	311
272.51819	309
272.53934	303
272.56049	300
272.58163	304
272.60278	303
272.6239	298
272.64505	304
272.6662	305
272.68735	307
272.7085	303
272.72961	307
272.75076	300
272.77191	307
272.79303	304
272.81418	304
272.83533	308
272.85648	307
272.87759	300
272.89874	304
272.91989	305
272.94101	308
272.96216	300
272.98331	302
273.00443	300
273.02557	299
273.04672	305
273.06784	297
273.08899	307
273.11014	301
273.13126	303
273.1524	308
273.17352	306
273.19467	303
273.21582	302
273.23694	305
273.25809	305
273.27921	299
273.30035	309
273.3215	305
273.34262	304
273.36377	306
273.38489	295
273.40604	304
273.42715	298
273.4483	304
273.46942	306
273.49057	307
273.51169	301
273.53284	296
273.55396	304
273.5751	306
273.59622	303
273.61737	303
273.63849	301
273.65964	301
273.68076	301
273.70187	310
273.72302	301
273.74414	309
273.76529	305
273.78641	301
273.80756	300
273.82867	302
273.84979	304
273.87094	308
273.89206	310
273.91318	312
273.93433	301
273.95544	307
273.97659	297
273.99771	305
274.01883	307
274.03998	305
274.0611	304
274.08221	303
274.10333	302
274.12448	310
274.1456	308
274.16672	305
274.18787	302
274.20898	304
274.2301	306
274.25122	311
274.27237	304
274.29349	308
274.31461	304
274.33572	292
274.35687	297
274.37799	307
274.39911	312
274.42023	312
274.44135	299
274.46249	309
274.48361	304
274.50473	304
274.52585	298
274.54697	304
274.56812	308
274.58923	300
274.61035	299
274.63147	304
274.65259	305
274.67371	301
274.69482	310
274.71594	306
274.73709	302
274.75821	309
274.77933	301
274.80045	309
274.82156	305
274.84268	302
274.8638	306
274.88492	306
274.90604	302
274.92715	304
274.94827	299
274.96939	304
274.99051	305
275.01163	306
275.03275	301
275.05386	300
275.07498	303
275.0961	310
275.11722	305
275.13834	297
275.15945	309
275.18057	300
275.20169	303
275.22281	301
275.24393	293
275.26505	302
275.28616	300
275.30728	308
275.3284	303
275.34952	305
275.37061	302
275.39172	307
275.41284	307
275.43396	307
275.45508	303
275.4762	301
275.49731	300
275.51843	298
275.53952	307
275.56064	307
275.58176	306
275.60287	302
275.62399	302
275.64508	301
275.6662	302
275.68732	313
275.70844	303
275.72955	307
275.75064	307
275.77176	307
275.79288	308
275.814	308
275.83508	305
275.8562	307
275.87732	308
275.89844	302
275.91953	304
275.94064	305
275.96176	300
275.98285	307
276.00397	303
276.02509	306
276.04617	310
276.06729	312
276.08841	303
276.1095	303
276.13062	304
276.15173	300
276.17282	311
276.19394	303
276.21506	309
276.23615	305
276.25726	305
276.27835	307
276.29947	302
276.32059	299
276.34167	303
276.36279	301
276.38388	303
276.405	305
276.42609	302
276.4472	309
276.46829	304
276.48941	307
276.51053	302
276.53162	303
276.55273	308
276.57382	303
276.59494	301
276.61603	305
276.63712	303
276.65823	310
276.67932	304
276.70044	305
276.72153	301
276.74265	300
276.76373	305
276.78485	305
276.80594	305
276.82703	303
276.84814	301
276.86923	298
276.89035	308
276.91144	306
276.93253	304
276.95364	303
276.97473	305
276.99585	302
277.01694	301
277.03802	306
277.05914	310
277.08023	303
277.10132	302
277.12244	305
277.14352	304
277.16461	303
277.1857	305
277.20682	304
277.22791	302
277.24899	306
277.27011	303
277.2912	308
277.31229	304
277.33337	314
277.35449	293
277.37558	302
277.39667	306
277.41776	304
277.43884	300
277.45996	306
277.48105	305
277.50214	300
277.52322	303
277.54431	309
277.56543	308
277.58652	307
277.6076	304
277.62869	304
277.64978	297
277.67087	304
277.69196	300
277.71307	303
277.73416	313
277.75525	303
277.77634	308
277.79742	299
277.81851	299
277.8396	305
277.86069	311
277.88177	300
277.90286	308
277.92395	301
277.94504	301
277.96613	300
277.98721	301
278.0083	306
278.02939	304
278.05048	303
278.07156	307
278.09265	307
278.11374	303
278.13483	299
278.15591	303
278.177	308
278.19809	305
278.21918	310
278.24026	302
278.26135	304
278.28244	299
278.30353	304
278.32462	305
278.3457	308
278.36679	304
278.38788	307
278.40894	303
278.43002	306
278.45111	303
278.4722	309
278.49329	305
278.51437	308
278.53546	303
278.55652	303
278.57761	303
278.59869	301
278.61978	302
278.64087	306
278.66193	306
278.68301	304
278.7041	299
278.72519	306
278.74628	301
278.76733	302
278.78842	304
278.80951	306
278.8306	304
278.85165	303
278.87274	304
278.89383	301
278.91489	302
278.93597	304
278.95706	302
278.97815	306
278.99921	305
279.02029	309
279.04138	305
279.06244	304
279.08353	305
279.10461	309
279.12567	310
279.14676	299
279.16782	304
279.1889	307
279.20999	303
279.23105	309
279.25214	305
279.27319	301
279.29428	303
279.31537	305
279.33643	300
279.35751	306
279.37857	306
279.39966	306
279.42072	302
279.4418	305
279.46286	305
279.48395	305
279.505	310
279.52609	303
279.54715	304
279.56824	306
279.58929	304
279.61038	304
279.63144	306
279.65253	307
279.67358	305
279.69467	302
279.71573	305
279.73682	301
279.75787	297
279.77893	307
279.80002	304
279.82108	303
279.84216	302
279.86322	311
279.88428	303
279.90536	312
279.92642	304
279.94751	303
279.96857	308
279.98962	304
280.01071	304
280.03177	305
280.05283	306
280.07391	307
280.09497	303
280.11603	309
280.13708	305
280.15817	295
280.17923	310
280.20029	306
280.22137	308
280.24243	302
280.26349	306
280.28455	306
280.3056	303
280.32669	303
280.34775	300
280.3688	307
280.38986	308
280.41095	302
280.43201	302
280.45306	309
280.47412	303
280.49518	306
280.51624	307
280.53732	304
280.55838	298
280.57944	306
280.60049	302
280.62155	300
280.64261	303
280.66367	304
280.68472	300
280.70581	304
280.72687	309
280.74792	306
280.76898	306
280.79004	299
280.8111	308
280.83215	308
280.85321	306
280.87427	306
280.89532	304
280.91638	302
280.93744	302
280.9585	305
280.97955	301
281.00061	310
281.02167	307
281.04272	302
281.06378	304
281.08484	304
281.1059	302
281.12695	310
281.14801	302
281.16907	305
281.19012	300
281.21118	297
281.23224	301
281.25327	305
281.27432	300
281.29538	303
281.31644	305
281.33749	300
281.35855	309
281.37961	305
281.40067	304
281.42169	309
281.44275	307
281.46381	307
281.48486	298
281.50592	307
281.52698	302
281.548	301
281.56906	302
281.59012	301
281.61118	307
281.6322	303
281.65326	309
281.67432	305
281.69537	309
281.71643	306
281.73746	304
281.75851	307
281.77957	311
281.8006	307
281.82166	306
281.84271	302
281.86377	303
281.8848	303
281.90585	301
281.92691	306
281.94794	308
281.96899	303
281.99002	304
282.01108	305
282.03214	300
282.05316	303
282.07422	300
282.09528	309
282.1163	302
282.13736	313
282.15839	312
282.17944	305
282.2005	302
282.22153	309
282.24258	306
282.26361	304
282.28467	302
282.30569	305
282.32675	304
282.34778	302
282.36884	303
282.38986	303
282.41092	310
282.43195	305
282.453	309
282.47403	303
282.49509	301
282.51611	305
282.53717	302
282.5582	307
282.57925	304
282.60028	307
282.62131	304
282.64236	305
282.66339	302
282.68445	303
282.70547	307
282.7265	307
282.74756	302
282.76859	305
282.78964	303
282.81067	305
282.8317	301
282.85275	311
282.87378	306
282.89481	306
282.91586	302
282.93689	305
282.95792	302
282.97897	305
283	304
283.02103	303
283.04205	300
283.06311	304
283.08414	296
283.10516	303
283.12619	299
283.14725	306
283.16827	309
283.1893	305
283.21033	302
283.23135	303
283.25241	310
283.27344	302
283.29446	307
283.31549	302
283.33652	310
283.35757	299
283.3786	307
283.39963	309
283.42065	306
283.44168	305
283.46271	306
283.48373	309
283.50479	308
283.52582	301
283.54684	306
283.56787	309
283.5889	305
283.60992	304
283.63095	305
283.65198	305
283.673	302
283.69403	308
283.71506	300
283.73608	303
283.75711	306
283.77814	302
283.79916	307
283.82019	299
283.84122	307
283.86224	298
283.88327	299
283.9043	303
283.92532	298
283.94635	301
283.96738	310
283.9884	302
284.00943	295
284.03046	299
284.05148	312
284.07251	304
284.09354	303
284.11453	308
284.13556	307
284.15659	303
284.17761	307
284.19864	302
284.21967	300
284.24069	308
284.26169	304
284.28271	303
284.30374	305
284.32477	312
284.34579	299
284.36682	310
284.38782	308
284.40884	304
284.42987	312
284.4509	307
284.47189	302
284.49292	302
284.51395	307
284.53497	304
284.55597	303
284.577	304
284.59802	303
284.61905	307
284.64005	302
284.66107	305
284.6821	304
284.70309	299
284.72412	304
284.74515	304
284.76614	300
284.78717	301
284.8082	304
284.82919	303
284.85022	299
284.87122	303
284.89224	306
284.91327	303
284.93427	313
284.95529	313
284.97629	302
284.99731	304
285.01834	301
285.03934	296
285.06036	306
285.08136	308
285.10239	306
285.12338	303
285.14441	302
285.16541	302
285.18643	304
285.20743	308
285.22845	301
285.24945	300
285.27048	307
285.29147	300
285.3125	304
285.3335	303
285.35452	308
285.37552	307
285.39651	306
285.41754	300
285.43854	310
285.45956	309
285.48056	307
285.50156	301
285.52258	298
285.54358	305
285.56461	302
285.5856	305
285.6066	305
285.62762	303
285.64862	307
285.66962	302
285.69064	307
285.71164	305
285.73264	304
285.75366	306
285.77466	303
285.79565	307
285.81665	307
285.83768	302
285.85867	302
285.87967	299
285.90067	306
285.92169	303
285.94269	301
285.96368	304
285.98468	311
286.00571	299
286.0267	306
286.0477	303
286.0687	306
286.08969	299
286.11069	301
286.13171	305
286.15271	305
286.17371	300
286.1947	307
286.2157	302
286.23669	301
286.25769	307
286.27869	309
286.29971	303
286.32071	306
286.34171	307
286.3627	303
286.3837	306
286.40469	310
286.42569	301
286.44669	300
286.46768	307
286.48868	298
286.50967	302
286.53067	302
286.55167	305
286.57266	300
286.59366	305
286.61465	308
286.63565	298
286.65665	308
286.67764	300
286.69864	301
286.71964	302
286.74063	302
286.76163	304
286.78262	306
286.80362	306
286.82458	301
286.84558	304
286.86658	308
286.88757	301
286.90857	302
286.92957	302
286.95056	299
286.97156	300
286.99252	302
287.01352	301
287.03452	300
287.05551	305
287.07651	308
287.0975	305
287.11847	307
287.13947	295
287.16046	305
287.18146	303
287.20242	302
287.22342	310
287.24442	297
287.26541	300
287.28638	309
287.30737	304
287.32837	305
287.34937	310
287.37033	302
287.39133	302
287.41232	300
287.43329	300
287.45428	313
287.47528	306
287.49625	299
287.51724	300
287.53824	303
287.5592	304
287.5802	303
287.60117	304
287.62216	304
287.64316	306
287.66412	304
287.68512	301
287.70609	297
287.72708	303
287.74808	301
287.76904	300
287.79004	303
287.811	301
287.832	310
287.85297	296
287.87396	311
287.89493	302
287.91592	304
287.93689	304
287.95789	304
287.97885	307
287.99985	305
288.02081	303
288.04181	311
288.06277	305
288.08374	293
288.10474	302
288.1257	302
288.1467	301
288.16766	301
288.18866	305
288.20963	303
288.23059	308
288.25159	314
288.27255	302
288.29352	309
288.31451	310
288.33548	303
288.35645	302
288.37744	303
288.39841	299
288.41937	308
288.44037	316
288.46133	305
288.4823	307
288.5033	298
288.52426	305
288.54523	304
288.56619	308
288.58719	298
288.60815	308
288.62912	304
288.65009	300
288.67105	305
288.69205	308
288.71301	309
288.73398	308
288.75494	296
288.77591	305
288.79691	311
288.81787	299
288.83884	305
288.8598	302
288.88077	298
288.90173	306
288.9227	302
288.9437	300
288.96466	306
288.98563	307
289.00659	301
289.02756	303
289.04852	305
289.06949	308
289.09045	303
289.11142	294
289.13239	301
289.15335	299
289.17432	307
289.19528	302
289.21625	303
289.23721	303
289.25818	306
289.27914	303
289.30011	311
289.32108	302
289.34204	294
289.36301	298
289.38397	304
289.40494	303
289.4259	297
289.44687	301
289.46783	299
289.4888	309
289.50977	308
289.5307	300
289.55167	301
289.57263	295
289.5936	296
289.61456	309
289.63553	298
289.65649	308
289.67746	301
289.69839	306
289.71936	308
289.74033	309
289.76129	305
289.78226	308
289.80319	303
289.82416	304
289.84512	300
289.86609	301
289.88702	308
289.90799	306
289.92896	300
289.94992	304
289.97086	302
289.99182	298
290.01279	301
290.03372	305
290.05469	307
290.07565	303
290.09662	310
290.11755	307
290.13852	303
290.15948	307
290.18042	305
290.20139	306
290.22232	300
290.24329	305
290.26425	304
290.28519	303
290.30615	304
290.32709	310
290.34805	303
290.36902	305
290.38995	303
290.41092	301
290.43185	304
290.45282	309
290.47375	300
290.49472	309
290.51566	302
290.53662	307
290.55756	295
290.57852	303
290.59946	306
290.62042	306
290.64136	303
290.66232	306
290.68326	302
290.70422	298
290.72516	300
290.74612	298
290.76706	303
290.78799	307
290.80896	306
290.8299	303
290.85086	305
290.8718	296
290.89273	302
290.9137	301
290.93463	310
290.95557	308
290.97653	298
290.99747	302
291.0184	307
291.03937	303
291.0603	302
291.08124	304
291.1022	303
291.12314	300
291.14407	306
291.16501	306
291.18597	302
291.20691	302
291.22784	305
291.24878	298
291.26974	300
291.29068	304
291.31161	305
291.33255	305
291.35349	305
291.37445	300
291.39539	310
291.41632	301
291.43726	303
291.45819	305
291.47913	306
291.50009	303
291.52103	307
291.54196	302
291.5629	302
291.58383	310
291.60477	301
291.6257	305
291.64664	300
291.66757	300
291.68851	299
291.70944	304
291.73038	302
291.75134	305
291.77228	308
291.79321	294
291.81415	308
291.83508	302
291.85602	305
291.87695	306
291.89789	305
291.91882	302
291.93976	300
291.96066	302
291.9816	300
292.00253	303
292.02347	314
292.0444	307
292.06534	308
292.08627	308
292.10721	301
292.12814	304
292.14908	300
292.17001	307
292.19092	300
292.21185	310
292.23279	304
292.25372	306
292.27466	306
292.29559	304
292.31653	306
292.33743	312
292.35837	306
292.3793	308
292.40024	299
292.42114	302
292.44208	309
292.46301	300
292.48395	299
292.50488	304
292.52579	303
292.54672	305
292.56766	300
292.58856	299
292.6095	298
292.63043	307
292.65137	297
292.67227	305
292.69321	306
292.71414	299
292.73505	302
292.75598	303
292.77689	300
292.79782	304
292.81876	310
292.83966	303
292.8606	303
292.88153	304
292.90244	300
292.92337	309
292.94427	296
292.96521	304
292.98611	303
293.00705	305
293.02798	302
293.04889	307
293.06982	304
293.09073	306
293.11166	307
293.13257	306
293.1535	307
293.17441	297
293.19534	304
293.21625	307
293.23715	303
293.25809	303
293.27899	310
293.29993	307
293.32083	306
293.34177	306
293.36267	305
293.38358	311
293.40451	304
293.42542	308
293.44635	300
293.46725	301
293.48816	308
293.50909	308
293.53	303
293.5509	300
293.57184	307
293.59274	300
293.61365	306
293.63458	309
293.65549	304
293.67639	302
293.69733	303
293.71823	297
293.73914	302
293.76004	299
293.78098	310
293.80188	305
293.82278	308
293.84369	304
293.86459	311
293.88553	304
293.90643	298
293.92734	310
293.94824	306
293.96915	301
293.99008	305
294.01099	305
294.03189	306
294.0528	304
294.0737	305
294.0946	301
294.11551	305
294.13641	303
294.15735	306
294.17825	302
294.19916	308
294.22006	294
294.24097	308
294.26187	303
294.28278	305
294.30368	310
294.32458	296
294.34549	306
294.36639	306
294.3873	308
294.4082	294
294.42911	308
294.45001	305
294.47092	302
294.49182	300
294.51273	306
294.53363	311
294.55453	306
294.57544	304
294.59634	311
294.61725	304
294.63812	300
294.65903	299
294.67993	306
294.70084	302
294.72174	308
294.74265	308
294.76355	303
294.78445	315
294.80533	305
294.82623	307
294.84714	312
294.86804	309
294.88895	309
294.90982	306
294.93073	306
294.95163	309
294.97253	301
294.99344	298
295.01431	307
295.03522	304
295.05612	305
295.07703	302
295.0979	307
295.1188	302
295.13971	303
295.16058	302
295.18149	307
295.20239	300
295.22327	307
295.24417	301
295.26508	303
295.28595	302
295.30685	307
295.32776	307
295.34863	304
295.36954	305
295.39044	306
295.41132	310
295.43222	308
295.45309	298
295.474	304
295.49487	311
295.51578	298
295.53668	304
295.55756	303
295.57846	302
295.59933	304
295.62024	306
295.64111	305
295.66202	300
295.68289	308
295.7038	306
295.72467	302
295.74557	304
295.76645	305
295.78732	308
295.80823	310
295.8291	303
295.85001	303
295.87088	306
295.89178	302
295.91266	306
295.93353	302
295.95444	304
295.97531	304
295.99619	300
296.01709	307
296.03796	302
296.05884	296
296.07974	311
296.10062	304
296.12149	297
296.1424	303
296.16327	309
296.18414	302
296.20505	303
296.22592	297
296.2468	303
296.26767	301
296.28857	301
296.30945	304
296.33032	299
296.3512	305
296.37207	306
296.39297	305
296.41385	308
296.43472	307
296.4556	305
296.47647	299
296.49738	307
296.51825	307
296.53912	298
296.56	308
296.58087	307
296.60175	302
296.62262	301
296.64349	297
296.6644	302
296.68527	308
296.70615	299
296.72702	307
296.74789	304
296.76877	308
296.78964	304
296.81052	305
296.83139	306
296.85226	306
296.87314	302
296.89401	301
296.91489	300
296.93576	303
296.95663	308
296.97751	299
296.99838	304
297.01926	306
297.04013	304
297.061	306
297.08188	306
297.10272	306
297.1236	298
297.14447	299
297.16534	300
297.18622	305
297.20709	309
297.22797	306
297.24884	305
297.26968	305
297.29056	306
297.31143	308
297.33231	306
297.35318	298
297.37405	298
297.3949	304
297.41577	305
297.43665	305
297.45752	309
297.47836	304
297.49924	301
297.52011	302
297.54099	305
297.56183	305
297.5827	299
297.60358	304
297.62445	306
297.64529	299
297.66617	302
297.68704	306
297.70789	298
297.72876	305
297.74963	303
297.77048	301
297.79135	308
297.81219	305
297.83307	302
297.85394	300
297.87479	307
297.89566	310
297.9165	306
297.93738	303
297.95825	304
297.9791	298
297.99997	304
298.02081	302
298.04169	308
298.06253	309
298.0834	305
298.10425	305
298.12512	303
298.14597	307
298.16684	304
298.18768	304
298.20856	310
298.2294	302
298.25027	304
298.27112	303
298.29196	310
298.31284	303
298.33368	305
298.35455	305
298.3754	305
298.39624	308
298.41711	295
298.43796	304
298.4588	304
298.47968	303
298.50052	309
298.52136	305
298.54224	308
298.56308	302
298.58392	308
298.6048	305
298.62564	304
298.64648	308
298.66736	303
298.6882	304
298.70905	305
298.72989	303
298.75076	302
298.77161	303
298.79245	308
298.81329	305
298.83414	303
298.85501	303
298.87585	298
298.8967	309
298.91754	307
298.93839	303
298.95923	302
298.9801	306
299.00095	307
299.02179	309
299.04263	307
299.06348	305
299.08432	306
299.10516	307
299.12601	305
299.14685	306
299.16769	302
299.18857	303
299.20941	301
299.23026	301
299.2511	306
299.27194	305
299.29279	304
299.31363	302
299.33447	302
299.35532	308
299.37616	302
299.397	309
299.41785	308
299.43866	305
299.4595	302
299.48035	303
299.50119	304
299.52203	307
299.54288	307
299.56372	309
299.58456	306
299.60541	306
299.62625	309
299.64709	302
299.66791	300
299.68875	302
299.70959	307
299.73044	307
299.75128	304
299.77213	303
299.79294	302
299.81378	305
299.83463	306
299.85547	305
299.87628	302
299.89713	299
299.91797	307
299.93881	307
299.95963	301
299.98047	301
300.00131	295
300.02216	305
300.04297	300
300.06381	305
300.08466	300
300.10547	305
300.12631	302
300.14716	306
300.16797	303
300.18881	308
300.20966	303
300.23047	310
300.25131	308
300.27213	304
300.29297	298
300.31381	306
300.33463	298
300.35547	301
300.37628	301
300.39713	303
300.41794	308
300.43878	307
300.45959	299
300.48044	302
300.50125	303
300.52209	302
300.54291	312
300.56375	310
300.58456	301
300.60541	307
300.62622	305
300.64706	307
300.66788	303
300.68872	303
300.70953	298
300.73035	303
300.75119	305
300.772	305
300.79285	304
300.81366	307
300.83447	299
300.85532	304
300.87613	304
300.89694	309
300.91779	303
300.9386	299
300.95941	303
300.98026	308
301.00107	298
301.02188	303
301.04272	304
301.06354	297
301.08435	300
301.10516	302
301.12601	308
301.14682	307
301.16763	304
301.18845	296
301.20926	306
301.2301	304
301.25092	299
301.27173	305
301.29254	306
301.31335	302
301.3342	307
301.35501	307
301.37582	302
301.39664	301
301.41745	303
301.43826	301
301.45908	303
301.47989	305
301.5007	305
301.52155	304
301.54236	309
301.56317	303
301.58398	305
301.6048	304
301.62561	303
301.64642	301
301.66724	307
301.68805	304
301.70886	303
301.72968	308
301.75049	299
301.7713	310
301.79211	302
301.81293	297
301.83374	307
301.85455	301
301.87534	303
301.89615	302
301.91696	302
301.93777	299
301.95859	296
301.9794	309
302.00021	303
