Date and Time:                Thu Feb 2 16:57:49.000 2023
264.19363	305
264.21487	303
264.23608	307
264.25729	308
264.27853	302
264.29974	308
264.32095	307
264.34219	309
264.3634	303
264.38461	299
264.40582	304
264.42706	302
264.44827	307
264.46948	301
264.49069	306
264.51193	305
264.53314	308
264.55435	304
264.57556	303
264.5968	305
264.61801	309
264.63922	302
264.66043	304
264.68167	304
264.70288	308
264.72409	307
264.7453	306
264.76651	308
264.78772	303
264.80896	303
264.83017	307
264.85138	298
264.87259	309
264.8938	308
264.91501	302
264.93622	308
264.95746	311
264.97867	308
264.99988	299
265.02109	305
265.0423	306
265.06351	309
265.08472	305
265.10593	304
265.12714	305
265.14835	306
265.16956	305
265.19077	304
265.21198	304
265.23318	307
265.25443	305
265.27563	303
265.29684	300
265.31805	308
265.33926	303
265.36047	303
265.38168	311
265.40289	305
265.4241	302
265.44531	302
265.46649	307
265.4877	300
265.50891	302
265.53012	305
265.55133	305
265.57254	309
265.59375	300
265.61496	304
265.63617	305
265.65738	300
265.67859	304
265.6998	301
265.72101	303
265.74222	308
265.7634	302
265.78461	306
265.80582	304
265.82703	302
265.84824	302
265.86945	301
265.89066	305
265.91183	303
265.93304	303
265.95425	304
265.97546	306
265.99667	304
266.01785	308
266.03906	298
266.06027	306
266.08148	309
266.10269	301
266.12387	304
266.14508	301
266.16629	302
266.1875	307
266.20868	311
266.22989	304
266.2511	306
266.27231	308
266.29349	311
266.3147	309
266.33591	307
266.35712	300
266.3783	302
266.39951	306
266.42072	302
266.44189	304
266.4631	307
266.48431	305
266.50549	301
266.5267	309
266.54791	304
266.56909	303
266.5903	301
266.61151	304
266.63269	299
266.6539	305
266.67508	303
266.69629	309
266.7175	299
266.73868	303
266.75989	307
266.78107	309
266.80228	298
266.82349	302
266.84467	311
266.86588	299
266.88705	310
266.90826	310
266.92944	311
266.95065	307
266.97183	304
266.99304	309
267.01422	307
267.03543	302
267.05661	305
267.07782	305
267.099	302
267.12021	307
267.14139	299
267.1626	303
267.18378	299
267.20499	303
267.22617	299
267.24738	305
267.26855	304
267.28973	306
267.31094	304
267.33212	302
267.35333	304
267.37451	306
267.39569	309
267.4169	307
267.43808	302
267.45929	307
267.48047	309
267.50165	309
267.52286	304
267.54404	308
267.56522	303
267.58643	304
267.6076	308
267.62878	305
267.64999	300
267.67117	302
267.69235	308
267.71356	306
267.73474	303
267.75592	303
267.77713	302
267.79831	307
267.81949	303
267.84067	307
267.86188	306
267.88306	301
267.90424	308
267.92542	304
267.94662	304
267.9678	304
267.98898	303
268.01016	305
268.03134	296
268.05255	306
268.07373	303
268.09491	304
268.11609	308
268.13727	305
268.15848	306
268.17966	302
268.20084	303
268.22202	309
268.24319	303
268.26437	310
268.28555	306
268.30676	303
268.32794	301
268.34912	305
268.3703	310
268.39148	305
268.41266	306
268.43384	302
268.45502	303
268.4762	302
268.49738	306
268.51855	301
268.53976	308
268.56094	308
268.58212	309
268.6033	305
268.62448	306
268.64566	305
268.66684	305
268.68802	308
268.7092	299
268.73038	309
268.75156	303
268.77274	307
268.79391	306
268.81509	307
268.83627	301
268.85745	303
268.8786	308
268.89978	313
268.92096	302
268.94214	307
268.96332	303
268.9845	306
269.00568	309
269.02686	298
269.04803	298
269.06921	301
269.09039	313
269.11154	304
269.13272	305
269.1539	304
269.17508	303
269.19626	306
269.21744	298
269.23862	301
269.25977	307
269.28094	310
269.30212	306
269.3233	306
269.34448	301
269.36566	309
269.38681	303
269.40799	302
269.42917	305
269.45035	305
269.4715	307
269.49268	301
269.51385	306
269.53503	307
269.55618	307
269.57736	302
269.59854	305
269.61972	309
269.64087	305
269.66205	310
269.68323	306
269.70438	305
269.72556	304
269.74673	308
269.76791	307
269.78906	302
269.81024	309
269.83142	303
269.85257	302
269.87375	300
269.8949	300
269.91608	313
269.93726	304
269.9584	303
269.97958	306
270.00076	302
270.02191	304
270.04309	303
270.06424	308
270.08542	307
270.10657	302
270.12775	300
270.14893	304
270.17007	311
270.19125	310
270.2124	300
270.23358	302
270.25473	304
270.27591	311
270.29706	309
270.31824	305
270.33939	306
270.36057	311
270.38171	301
270.40289	306
270.42404	305
270.44522	302
270.46637	303
270.48755	306
270.5087	309
270.52988	305
270.55103	308
270.57217	297
270.59335	308
270.6145	308
270.63568	310
270.65683	311
270.67798	305
270.69916	303
270.72031	309
270.74149	307
270.76263	301
270.78378	301
270.80496	312
270.82611	305
270.84726	307
270.86844	309
270.88959	310
270.91074	303
270.93192	307
270.95306	304
270.97421	305
270.99539	304
271.01654	304
271.03769	310
271.05884	307
271.08002	311
271.10117	302
271.12231	300
271.14346	309
271.16464	303
271.18579	304
271.20694	303
271.22809	303
271.24927	302
271.27042	308
271.29156	309
271.31271	305
271.33386	306
271.35504	305
271.37619	305
271.39734	307
271.41849	303
271.43964	311
271.46078	307
271.48196	300
271.50311	301
271.52426	311
271.54541	304
271.56656	305
271.58771	312
271.60886	308
271.63	305
271.65115	309
271.67233	307
271.69348	308
271.71463	309
271.73578	301
271.75693	302
271.77808	309
271.79922	308
271.82037	313
271.84152	310
271.86267	306
271.88382	301
271.90497	307
271.92612	302
271.94727	301
271.96841	308
271.98956	307
272.01071	306
272.03186	309
272.05301	301
272.07416	304
272.09531	309
272.11646	307
272.1376	311
272.15875	303
272.1799	303
272.20105	304
272.22217	301
272.24332	309
272.26447	307
272.28561	297
272.30676	305
272.32791	300
272.34906	308
272.37021	305
272.39133	310
272.41248	310
272.43362	297
272.45477	303
272.47592	312
272.49707	300
272.51819	302
272.53934	305
272.56049	305
272.58163	309
272.60278	307
272.6239	301
272.64505	314
272.6662	301
272.68735	302
272.7085	306
272.72961	309
272.75076	307
272.77191	306
272.79303	305
272.81418	308
272.83533	303
272.85648	311
272.87759	312
272.89874	306
272.91989	297
272.94101	309
272.96216	308
272.98331	305
273.00443	304
273.02557	303
273.04672	305
273.06784	309
273.08899	308
273.11014	301
273.13126	305
273.1524	307
273.17352	302
273.19467	309
273.21582	309
273.23694	300
273.25809	305
273.27921	301
273.30035	306
273.3215	304
273.34262	309
273.36377	306
273.38489	308
273.40604	303
273.42715	302
273.4483	303
273.46942	308
273.49057	299
273.51169	306
273.53284	310
273.55396	306
273.5751	309
273.59622	311
273.61737	300
273.63849	309
273.65964	302
273.68076	303
273.70187	305
273.72302	303
273.74414	302
273.76529	307
273.78641	302
273.80756	302
273.82867	307
273.84979	303
273.87094	306
273.89206	300
273.91318	309
273.93433	304
273.95544	305
273.97659	304
273.99771	304
274.01883	307
274.03998	309
274.0611	310
274.08221	300
274.10333	306
274.12448	310
274.1456	314
274.16672	305
274.18787	305
274.20898	309
274.2301	301
274.25122	308
274.27237	307
274.29349	303
274.31461	307
274.33572	310
274.35687	304
274.37799	309
274.39911	304
274.42023	310
274.44135	300
274.46249	304
274.48361	302
274.50473	305
274.52585	308
274.54697	307
274.56812	305
274.58923	310
274.61035	303
274.63147	303
274.65259	300
274.67371	305
274.69482	311
274.71594	306
274.73709	308
274.75821	302
274.77933	310
274.80045	310
274.82156	303
274.84268	303
274.8638	299
274.88492	312
274.90604	302
274.92715	302
274.94827	306
274.96939	306
274.99051	303
275.01163	309
275.03275	307
275.05386	305
275.07498	304
275.0961	304
275.11722	303
275.13834	305
275.15945	303
275.18057	310
275.20169	306
275.22281	303
275.24393	302
275.26505	311
275.28616	303
275.30728	310
275.3284	309
275.34952	308
275.37061	306
275.39172	305
275.41284	303
275.43396	306
275.45508	309
275.4762	305
275.49731	307
275.51843	308
275.53952	308
275.56064	306
275.58176	307
275.60287	300
275.62399	302
275.64508	314
275.6662	307
275.68732	302
275.70844	301
275.72955	312
275.75064	315
275.77176	303
275.79288	311
275.814	306
275.83508	308
275.8562	310
275.87732	304
275.89844	306
275.91953	306
275.94064	306
275.96176	305
275.98285	309
276.00397	304
276.02509	309
276.04617	312
276.06729	311
276.08841	310
276.1095	301
276.13062	316
276.15173	310
276.17282	304
276.19394	308
276.21506	310
276.23615	308
276.25726	305
276.27835	303
276.29947	301
276.32059	304
276.34167	307
276.36279	306
276.38388	311
276.405	307
276.42609	306
276.4472	307
276.46829	310
276.48941	304
276.51053	307
276.53162	308
276.55273	308
276.57382	304
276.59494	312
276.61603	304
276.63712	306
276.65823	304
276.67932	309
276.70044	308
276.72153	306
276.74265	307
276.76373	302
276.78485	312
276.80594	303
276.82703	306
276.84814	304
276.86923	308
276.89035	313
276.91144	304
276.93253	305
276.95364	305
276.97473	304
276.99585	312
277.01694	312
277.03802	307
277.05914	309
277.08023	302
277.10132	307
277.12244	309
277.14352	310
277.16461	307
277.1857	309
277.20682	308
277.22791	307
277.24899	315
277.27011	311
277.2912	307
277.31229	311
277.33337	308
277.35449	306
277.37558	310
277.39667	310
277.41776	314
277.43884	312
277.45996	310
277.48105	305
277.50214	310
277.52322	305
277.54431	300
277.56543	305
277.58652	310
277.6076	303
277.62869	312
277.64978	307
277.67087	312
277.69196	308
277.71307	309
277.73416	308
277.75525	308
277.77634	307
277.79742	313
277.81851	310
277.8396	309
277.86069	307
277.88177	314
277.90286	309
277.92395	300
277.94504	309
277.96613	306
277.98721	309
278.0083	309
278.02939	306
278.05048	314
278.07156	311
278.09265	312
278.11374	309
278.13483	309
278.15591	309
278.177	310
278.19809	311
278.21918	313
278.24026	313
278.26135	311
278.28244	310
278.30353	308
278.32462	308
278.3457	312
278.36679	307
278.38788	309
278.40894	307
278.43002	306
278.45111	307
278.4722	308
278.49329	313
278.51437	315
278.53546	307
278.55652	310
278.57761	314
278.59869	310
278.61978	309
278.64087	318
278.66193	312
278.68301	306
278.7041	312
278.72519	313
278.74628	309
278.76733	310
278.78842	307
278.80951	314
278.8306	304
278.85165	307
278.87274	314
278.89383	309
278.91489	320
278.93597	305
278.95706	304
278.97815	312
278.99921	308
279.02029	307
279.04138	312
279.06244	308
279.08353	313
279.10461	302
279.12567	315
279.14676	310
279.16782	311
279.1889	309
279.20999	309
279.23105	310
279.25214	317
279.27319	312
279.29428	316
279.31537	300
279.33643	321
279.35751	314
279.37857	316
279.39966	313
279.42072	310
279.4418	318
279.46286	308
279.48395	319
279.505	315
279.52609	317
279.54715	315
279.56824	320
279.58929	321
279.61038	317
279.63144	314
279.65253	314
279.67358	312
279.69467	314
279.71573	319
279.73682	313
279.75787	314
279.77893	320
279.80002	313
279.82108	313
279.84216	312
279.86322	317
279.88428	315
279.90536	310
279.92642	316
279.94751	314
279.96857	316
279.98962	315
280.01071	316
280.03177	315
280.05283	316
280.07391	321
280.09497	312
280.11603	314
280.13708	316
280.15817	315
280.17923	321
280.20029	318
280.22137	325
280.24243	320
280.26349	322
280.28455	316
280.3056	322
280.32669	320
280.34775	324
280.3688	326
280.38986	330
280.41095	318
280.43201	322
280.45306	324
280.47412	323
280.49518	318
280.51624	321
280.53732	320
280.55838	324
280.57944	324
280.60049	318
280.62155	317
280.64261	327
280.66367	324
280.68472	327
280.70581	329
280.72687	323
280.74792	324
280.76898	319
280.79004	325
280.8111	330
280.83215	325
280.85321	328
280.87427	319
280.89532	325
280.91638	333
280.93744	326
280.9585	322
280.97955	331
281.00061	328
281.02167	327
281.04272	324
281.06378	331
281.08484	324
281.1059	328
281.12695	333
281.14801	329
281.16907	336
281.19012	332
281.21118	331
281.23224	336
281.25327	340
281.27432	333
281.29538	336
281.31644	343
281.33749	350
281.35855	346
281.37961	353
281.40067	354
281.42169	360
281.44275	366
281.46381	363
281.48486	380
281.50592	388
281.52698	389
281.548	393
281.56906	406
281.59012	418
281.61118	433
281.6322	442
281.65326	447
281.67432	455
281.69537	467
281.71643	475
281.73746	487
281.75851	500
281.77957	510
281.8006	528
281.82166	533
281.84271	559
281.86377	562
281.8848	580
281.90585	579
281.92691	605
281.94794	603
281.96899	619
281.99002	647
282.01108	643
282.03214	651
282.05316	663
282.07422	685
282.09528	695
282.1163	700
282.13736	708
282.15839	713
282.17944	721
282.2005	737
282.22153	755
282.24258	744
282.26361	746
282.28467	764
282.30569	770
282.32675	769
282.34778	772
282.36884	777
282.38986	786
282.41092	787
282.43195	793
282.453	798
282.47403	800
282.49509	797
282.51611	794
282.53717	811
282.5582	809
282.57925	808
282.60028	819
282.62131	836
282.64236	840
282.66339	850
282.68445	860
282.70547	884
282.7265	903
282.74756	922
282.76859	954
282.78964	1008
282.81067	1065
282.8317	1110
282.85275	1185
282.87378	1291
282.89481	1407
282.91586	1515
282.93689	1682
282.95792	1875
282.97897	2107
283	2410
283.02103	2775
283.04205	3245
283.06311	3837
283.08414	4644
283.10516	5627
283.12619	6859
283.14725	8350
283.16827	10215
283.1893	12536
283.21033	15416
283.23135	18821
283.25241	22955
283.27344	27013
283.29446	30612
283.31549	33118
283.33652	34343
283.35757	34853
283.3786	34484
283.39963	33465
283.42065	32263
283.44168	31039
283.46271	29643
283.48373	28252
283.50479	26788
283.52582	25669
283.54684	24738
283.56787	23909
283.5889	22762
283.60992	21627
283.63095	20264
283.65198	18865
283.673	17337
283.69403	15607
283.71506	13845
283.73608	12268
283.75711	10760
283.77814	9372
283.79916	8126
283.82019	6941
283.84122	5978
283.86224	5104
283.88327	4397
283.9043	3803
283.92532	3289
283.94635	2890
283.96738	2523
283.9884	2222
284.00943	1954
284.03046	1734
284.05148	1557
284.07251	1418
284.09354	1271
284.11453	1163
284.13556	1066
284.15659	976
284.17761	912
284.19864	849
284.21967	780
284.24069	759
284.26169	711
284.28271	678
284.30374	636
284.32477	608
284.34579	578
284.36682	565
284.38782	550
284.40884	515
284.42987	508
284.4509	496
284.47189	474
284.49292	475
284.51395	453
284.53497	440
284.55597	433
284.577	427
284.59802	404
284.61905	405
284.64005	404
284.66107	401
284.6821	388
284.70309	392
284.72412	380
284.74515	385
284.76614	377
284.78717	373
284.8082	375
284.82919	370
284.85022	367
284.87122	359
284.89224	361
284.91327	357
284.93427	358
284.95529	349
284.97629	350
284.99731	356
285.01834	341
285.03934	344
285.06036	348
285.08136	343
285.10239	343
285.12338	341
285.14441	340
285.16541	337
285.18643	342
285.20743	334
285.22845	332
285.24945	336
285.27048	331
285.29147	327
285.3125	336
285.3335	332
285.35452	335
285.37552	335
285.39651	331
285.41754	326
285.43854	322
285.45956	333
285.48056	324
285.50156	326
285.52258	328
285.54358	325
285.56461	322
285.5856	330
285.6066	322
285.62762	331
285.64862	323
285.66962	323
285.69064	325
285.71164	322
285.73264	319
285.75366	325
285.77466	324
285.79565	321
285.81665	326
285.83768	322
285.85867	320
285.87967	315
285.90067	325
285.92169	317
285.94269	318
285.96368	318
285.98468	317
286.00571	324
286.0267	325
286.0477	320
286.0687	316
286.08969	313
286.11069	319
286.13171	318
286.15271	318
286.17371	318
286.1947	321
286.2157	315
286.23669	317
286.25769	316
286.27869	323
286.29971	308
286.32071	321
286.34171	318
286.3627	313
286.3837	316
286.40469	314
286.42569	318
286.44669	320
286.46768	317
286.48868	324
286.50967	311
286.53067	316
286.55167	311
286.57266	316
286.59366	304
286.61465	314
286.63565	316
286.65665	313
286.67764	313
286.69864	317
286.71964	312
286.74063	315
286.76163	306
286.78262	316
286.80362	309
286.82458	318
286.84558	315
286.86658	304
286.88757	308
286.90857	312
286.92957	310
286.95056	320
286.97156	304
286.99252	312
287.01352	313
287.03452	311
287.05551	310
287.07651	315
287.0975	310
287.11847	309
287.13947	314
287.16046	313
287.18146	312
287.20242	316
287.22342	314
287.24442	317
287.26541	308
287.28638	307
287.30737	314
287.32837	310
287.34937	315
287.37033	311
287.39133	311
287.41232	314
287.43329	314
287.45428	311
287.47528	309
287.49625	316
287.51724	316
287.53824	315
287.5592	311
287.5802	308
287.60117	309
287.62216	310
287.64316	309
287.66412	313
287.68512	313
287.70609	304
287.72708	307
287.74808	313
287.76904	311
287.79004	310
287.811	308
287.832	316
287.85297	310
287.87396	311
287.89493	314
287.91592	308
287.93689	311
287.95789	312
287.97885	306
287.99985	304
288.02081	314
288.04181	317
288.06277	307
288.08374	308
288.10474	302
288.1257	306
288.1467	307
288.16766	312
288.18866	308
288.20963	299
288.23059	314
288.25159	305
288.27255	310
288.29352	306
288.31451	311
288.33548	311
288.35645	304
288.37744	308
288.39841	304
288.41937	316
288.44037	310
288.46133	306
288.4823	311
288.5033	306
288.52426	316
288.54523	305
288.56619	312
288.58719	311
288.60815	306
288.62912	308
288.65009	316
288.67105	312
288.69205	309
288.71301	311
288.73398	308
288.75494	305
288.77591	308
288.79691	308
288.81787	306
288.83884	305
288.8598	310
288.88077	309
288.90173	309
288.9227	300
288.9437	307
288.96466	310
288.98563	305
289.00659	312
289.02756	305
289.04852	307
289.06949	308
289.09045	311
289.11142	303
289.13239	310
289.15335	304
289.17432	302
289.19528	303
289.21625	309
289.23721	307
289.25818	311
289.27914	307
289.30011	306
289.32108	303
289.34204	313
289.36301	316
289.38397	306
289.40494	314
289.4259	302
289.44687	308
289.46783	312
289.4888	304
289.50977	306
289.5307	303
289.55167	312
289.57263	308
289.5936	309
289.61456	308
289.63553	307
289.65649	309
289.67746	310
289.69839	305
289.71936	309
289.74033	303
289.76129	308
289.78226	309
289.80319	308
289.82416	305
289.84512	307
289.86609	311
289.88702	303
289.90799	311
289.92896	306
289.94992	311
289.97086	307
289.99182	300
290.01279	308
290.03372	304
290.05469	305
290.07565	306
290.09662	313
290.11755	310
290.13852	306
290.15948	307
290.18042	306
290.20139	306
290.22232	304
290.24329	306
290.26425	302
290.28519	301
290.30615	310
290.32709	313
290.34805	307
290.36902	306
290.38995	304
290.41092	307
290.43185	302
290.45282	303
290.47375	303
290.49472	303
290.51566	302
290.53662	300
290.55756	304
290.57852	301
290.59946	303
290.62042	308
290.64136	302
290.66232	305
290.68326	308
290.70422	312
290.72516	304
290.74612	306
290.76706	304
290.78799	303
290.80896	302
290.8299	306
290.85086	304
290.8718	301
290.89273	306
290.9137	310
290.93463	304
290.95557	315
290.97653	305
290.99747	301
291.0184	308
291.03937	307
291.0603	307
291.08124	301
291.1022	306
291.12314	309
291.14407	311
291.16501	302
291.18597	313
291.20691	303
291.22784	305
291.24878	303
291.26974	301
291.29068	306
291.31161	304
291.33255	308
291.35349	303
291.37445	307
291.39539	306
291.41632	308
291.43726	311
291.45819	310
291.47913	304
291.50009	310
291.52103	306
291.54196	310
291.5629	305
291.58383	309
291.60477	305
291.6257	307
291.64664	303
291.66757	308
291.68851	302
291.70944	308
291.73038	307
291.75134	311
291.77228	312
291.79321	309
291.81415	311
291.83508	308
291.85602	314
291.87695	304
291.89789	298
291.91882	304
291.93976	306
291.96066	304
291.9816	306
292.00253	302
292.02347	314
292.0444	309
292.06534	310
292.08627	302
292.10721	300
292.12814	306
292.14908	306
292.17001	307
292.19092	305
292.21185	303
292.23279	307
292.25372	301
292.27466	310
292.29559	303
292.31653	302
292.33743	313
292.35837	307
292.3793	306
292.40024	306
292.42114	305
292.44208	304
292.46301	309
292.48395	305
292.50488	301
292.52579	302
292.54672	305
292.56766	307
292.58856	308
292.6095	307
292.63043	308
292.65137	306
292.67227	301
292.69321	307
292.71414	301
292.73505	303
292.75598	306
292.77689	303
292.79782	305
292.81876	303
292.83966	313
292.8606	315
292.88153	309
292.90244	307
292.92337	303
292.94427	310
292.96521	310
292.98611	306
293.00705	302
293.02798	302
293.04889	301
293.06982	307
293.09073	309
293.11166	305
293.13257	309
293.1535	305
293.17441	306
293.19534	316
293.21625	306
293.23715	301
293.25809	304
293.27899	304
293.29993	310
293.32083	303
293.34177	310
293.36267	302
293.38358	305
293.40451	307
293.42542	306
293.44635	298
293.46725	304
293.48816	305
293.50909	308
293.53	302
293.5509	307
293.57184	308
293.59274	308
293.61365	305
293.63458	304
293.65549	307
293.67639	302
293.69733	308
293.71823	313
293.73914	303
293.76004	310
293.78098	310
293.80188	301
293.82278	302
293.84369	296
293.86459	299
293.88553	308
293.90643	306
293.92734	307
293.94824	306
293.96915	303
293.99008	313
294.01099	302
294.03189	309
294.0528	308
294.0737	302
294.0946	304
294.11551	310
294.13641	313
294.15735	309
294.17825	302
294.19916	306
294.22006	307
294.24097	305
294.26187	311
294.28278	308
294.30368	302
294.32458	312
294.34549	307
294.36639	302
294.3873	310
294.4082	303
294.42911	308
294.45001	304
294.47092	308
294.49182	309
294.51273	311
294.53363	309
294.55453	304
294.57544	309
294.59634	309
294.61725	307
294.63812	308
294.65903	303
294.67993	312
294.70084	306
294.72174	307
294.74265	305
294.76355	311
294.78445	305
294.80533	307
294.82623	303
294.84714	305
294.86804	306
294.88895	304
294.90982	305
294.93073	305
294.95163	310
294.97253	308
294.99344	304
295.01431	306
295.03522	305
295.05612	308
295.07703	302
295.0979	306
295.1188	307
295.13971	305
295.16058	304
295.18149	306
295.20239	304
295.22327	304
295.24417	299
295.26508	308
295.28595	303
295.30685	302
295.32776	305
295.34863	305
295.36954	305
295.39044	307
295.41132	306
295.43222	303
295.45309	309
295.474	302
295.49487	310
295.51578	305
295.53668	306
295.55756	311
295.57846	306
295.59933	311
295.62024	307
295.64111	312
295.66202	309
295.68289	309
295.7038	306
295.72467	302
295.74557	307
295.76645	304
295.78732	307
295.80823	305
295.8291	309
295.85001	300
295.87088	308
295.89178	303
295.91266	305
295.93353	306
295.95444	306
295.97531	309
295.99619	305
296.01709	307
296.03796	309
296.05884	307
296.07974	306
296.10062	313
296.12149	306
296.1424	300
296.16327	305
296.18414	306
296.20505	302
296.22592	305
296.2468	305
296.26767	308
296.28857	304
296.30945	302
296.33032	302
296.3512	301
296.37207	308
296.39297	303
296.41385	312
296.43472	301
296.4556	310
296.47647	309
296.49738	308
296.51825	307
296.53912	299
296.56	309
296.58087	304
296.60175	303
296.62262	305
296.64349	310
296.6644	305
296.68527	307
296.70615	308
296.72702	302
296.74789	308
296.76877	303
296.78964	308
296.81052	307
296.83139	303
296.85226	307
296.87314	306
296.89401	300
296.91489	305
296.93576	307
296.95663	306
296.97751	306
296.99838	307
297.01926	307
297.04013	309
297.061	304
297.08188	313
297.10272	311
297.1236	302
297.14447	305
297.16534	303
297.18622	301
297.20709	308
297.22797	301
297.24884	302
297.26968	305
297.29056	308
297.31143	310
297.33231	306
297.35318	303
297.37405	297
297.3949	308
297.41577	306
297.43665	312
297.45752	306
297.47836	305
297.49924	301
297.52011	315
297.54099	312
297.56183	307
297.5827	306
297.60358	306
297.62445	304
297.64529	304
297.66617	306
297.68704	299
297.70789	305
297.72876	308
297.74963	309
297.77048	304
297.79135	303
297.81219	305
297.83307	303
297.85394	303
297.87479	310
297.89566	306
297.9165	307
297.93738	305
297.95825	304
297.9791	301
297.99997	303
298.02081	304
298.04169	308
298.06253	304
298.0834	305
298.10425	304
298.12512	308
298.14597	307
298.16684	300
298.18768	306
298.20856	308
298.2294	304
298.25027	307
298.27112	305
298.29196	306
298.31284	301
298.33368	304
298.35455	302
298.3754	309
298.39624	311
298.41711	301
298.43796	306
298.4588	303
298.47968	304
298.50052	306
298.52136	301
298.54224	304
298.56308	302
298.58392	304
298.6048	311
298.62564	301
298.64648	309
298.66736	305
298.6882	305
298.70905	297
298.72989	310
298.75076	300
298.77161	298
298.79245	304
298.81329	303
298.83414	307
298.85501	304
298.87585	307
298.8967	304
298.91754	304
298.93839	307
298.95923	308
298.9801	304
299.00095	304
299.02179	317
299.04263	302
299.06348	300
299.08432	299
299.10516	304
299.12601	310
299.14685	297
299.16769	305
299.18857	306
299.20941	300
299.23026	309
299.2511	302
299.27194	308
299.29279	310
299.31363	310
299.33447	313
299.35532	308
299.37616	305
299.397	304
299.41785	300
299.43866	300
299.4595	310
299.48035	300
299.50119	308
299.52203	307
299.54288	306
299.56372	305
299.58456	308
299.60541	309
299.62625	302
299.64709	307
299.66791	305
299.68875	305
299.70959	307
299.73044	303
299.75128	307
299.77213	311
299.79294	308
299.81378	305
299.83463	303
299.85547	310
299.87628	305
299.89713	309
299.91797	305
299.93881	299
299.95963	306
299.98047	305
300.00131	305
300.02216	303
300.04297	300
300.06381	306
300.08466	300
300.10547	307
300.12631	307
300.14716	305
300.16797	306
300.18881	301
300.20966	303
300.23047	307
300.25131	305
300.27213	311
300.29297	311
300.31381	308
300.33463	299
300.35547	306
300.37628	300
300.39713	301
300.41794	302
300.43878	297
300.45959	301
300.48044	313
300.50125	308
300.52209	305
300.54291	304
300.56375	306
300.58456	300
300.60541	308
300.62622	306
300.64706	307
300.66788	306
300.68872	306
300.70953	309
300.73035	314
300.75119	313
300.772	310
300.79285	304
300.81366	310
300.83447	301
300.85532	304
300.87613	306
300.89694	311
300.91779	306
300.9386	304
300.95941	301
300.98026	304
301.00107	306
301.02188	311
301.04272	304
301.06354	307
301.08435	306
301.10516	306
301.12601	305
301.14682	306
301.16763	307
301.18845	306
301.20926	308
301.2301	298
301.25092	297
301.27173	309
301.29254	306
301.31335	306
301.3342	303
301.35501	304
301.37582	305
301.39664	308
301.41745	310
301.43826	302
301.45908	309
301.47989	299
301.5007	308
301.52155	309
301.54236	298
301.56317	301
301.58398	309
301.6048	306
301.62561	301
301.64642	301
301.66724	309
301.68805	312
301.70886	305
301.72968	305
301.75049	306
301.7713	305
301.79211	302
301.81293	308
