Date and Time:                Mon Jan 30 18:10:59.000 2023
170.82916	368
170.8508	371
170.87244	361
170.89407	369
170.91571	363
170.93735	367
170.95898	369
170.98062	367
171.00226	369
171.0239	376
171.04553	361
171.06717	377
171.08881	372
171.11044	360
171.13208	368
171.15372	378
171.17535	367
171.19699	375
171.21863	373
171.24026	367
171.2619	371
171.28354	364
171.30518	370
171.3268	365
171.34843	376
171.37007	360
171.39171	386
171.41335	370
171.43498	363
171.45662	361
171.47824	365
171.49988	370
171.52151	367
171.54315	367
171.56479	356
171.58641	376
171.60805	362
171.62968	365
171.65132	364
171.67294	363
171.69458	362
171.71622	362
171.73784	361
171.75948	360
171.78111	369
171.80273	382
171.82437	361
171.84601	363
171.86763	367
171.88927	360
171.91089	379
171.93253	368
171.95416	365
171.97578	372
171.99742	357
172.01904	364
172.04068	374
172.0623	359
172.08394	371
172.10556	360
172.1272	362
172.14883	382
172.17046	352
172.19208	352
172.21371	363
172.23534	370
172.25697	362
172.27859	366
172.30023	362
172.32185	370
172.34349	363
172.36511	356
172.38673	359
172.40837	355
172.42999	361
172.45161	373
172.47325	374
172.49487	361
172.51649	367
172.53813	361
172.55975	362
172.58138	376
172.60301	362
172.62463	364
172.64626	358
172.66788	360
172.68951	361
172.71114	370
172.73276	370
172.75438	362
172.776	361
172.79764	363
172.81926	364
172.84088	367
172.8625	365
172.88412	365
172.90575	368
172.92738	366
172.94901	356
172.97063	394
172.99225	366
173.01387	362
173.03549	365
173.05711	360
173.07874	360
173.10036	369
173.12198	366
173.1436	347
173.16522	372
173.18684	357
173.20847	360
173.23009	358
173.25171	361
173.27333	359
173.29495	362
173.31657	376
173.3382	361
173.35982	365
173.38144	356
173.40306	360
173.42468	369
173.4463	363
173.46791	353
173.48953	360
173.51115	355
173.53278	364
173.5544	356
173.57602	370
173.59763	369
173.61925	357
173.64087	389
173.66249	367
173.68411	356
173.70572	359
173.72734	355
173.74896	361
173.77057	371
173.79219	363
173.81381	357
173.83543	360
173.85704	359
173.87866	361
173.90028	355
173.92189	368
173.94351	369
173.96513	366
173.98674	361
174.00836	355
174.02997	362
174.05159	362
174.07321	363
174.09482	357
174.11644	373
174.13805	359
174.15967	357
174.18127	364
174.2029	371
174.2245	357
174.24612	368
174.26773	362
174.28935	359
174.31096	366
174.33258	362
174.35419	370
174.37581	362
174.39742	355
174.41902	364
174.44064	364
174.46225	371
174.48387	367
174.50548	361
174.52708	363
174.54871	365
174.57031	369
174.59192	366
174.61354	377
174.63515	360
174.65675	355
174.67836	362
174.69998	361
174.72159	354
174.74319	359
174.7648	358
174.78642	355
174.80803	373
174.82964	360
174.85124	362
174.87286	362
174.89447	363
174.91608	358
174.93768	358
174.95929	360
174.9809	359
175.0025	362
175.02412	362
175.04573	349
175.06734	357
175.08894	357
175.11055	378
175.13216	354
175.15376	355
175.17537	362
175.19698	378
175.21858	362
175.24019	380
175.2618	360
175.2834	366
175.30501	359
175.32661	368
175.34822	369
175.36983	370
175.39143	364
175.41304	357
175.43465	357
175.45625	362
175.47784	358
175.49945	364
175.52106	364
175.54266	362
175.56427	359
175.58588	359
175.60748	369
175.62907	361
175.65068	350
175.67229	357
175.69389	354
175.7155	351
175.73709	356
175.7587	369
175.7803	359
175.80191	358
175.8235	366
175.84511	352
175.86671	354
175.88831	359
175.90991	360
175.93152	360
175.95311	350
175.97472	358
175.99632	358
176.01791	358
176.03952	355
176.06111	353
176.08272	351
176.10432	363
176.12592	359
176.14752	360
176.16911	366
176.19072	363
176.21231	358
176.23392	359
176.25551	355
176.27711	358
176.29871	359
176.32031	362
176.3419	364
176.36351	385
176.3851	363
176.40671	354
176.4283	361
176.44989	352
176.4715	358
176.49309	360
176.51469	354
176.53629	354
176.55788	353
176.57948	357
176.60107	352
176.62267	363
176.64427	410
176.66586	353
176.68745	361
176.70905	371
176.73065	360
176.75224	356
176.77383	359
176.79543	356
176.81703	363
176.83862	363
176.86021	363
176.88181	377
176.9034	359
176.925	359
176.94659	361
176.96819	363
176.98978	362
177.01137	359
177.03296	362
177.05455	362
177.07616	369
177.09775	361
177.11934	364
177.14093	367
177.16252	360
177.18411	356
177.2057	361
177.22729	360
177.24889	383
177.27048	369
177.29207	358
177.31366	364
177.33525	361
177.35684	363
177.37843	372
177.40002	358
177.42162	364
177.44319	363
177.46478	366
177.48637	361
177.50797	363
177.52956	374
177.55115	361
177.57274	364
177.59431	374
177.61591	362
177.6375	370
177.65909	363
177.68068	362
177.70226	389
177.72385	360
177.74544	365
177.76703	361
177.7886	372
177.8102	363
177.83179	386
177.85338	374
177.87495	371
177.89655	364
177.91814	367
177.93971	366
177.9613	367
177.98289	370
178.00447	366
178.02606	360
178.04764	375
178.06923	361
178.09082	368
178.1124	373
178.13399	355
178.15556	371
178.17715	365
178.19873	368
178.22032	365
178.2419	364
178.26349	367
178.28506	362
178.30666	363
178.32823	373
178.34982	366
178.3714	367
178.39297	382
178.41457	363
178.43614	364
178.45773	553
178.47931	356
178.50089	371
178.52248	363
178.54405	372
178.56563	359
178.58722	362
178.6088	379
178.63037	369
178.65196	360
178.67354	382
178.69511	363
178.71669	381
178.73828	359
178.75986	368
178.78143	360
178.80301	365
178.8246	370
178.84618	358
178.86775	360
178.88933	373
178.9109	368
178.93248	363
178.95406	353
178.97565	358
178.99722	359
179.0188	380
179.04037	398
179.06195	358
179.08353	373
179.1051	362
179.12668	363
179.14825	368
179.16983	359
179.19141	359
179.21298	361
179.23456	364
179.25613	360
179.27771	362
179.29929	351
179.32086	348
179.34244	360
179.36401	352
179.38559	365
179.40717	359
179.42874	370
179.4503	372
179.47188	366
179.49345	359
179.51503	359
179.53661	362
179.55818	391
179.57974	348
179.60132	359
179.62289	360
179.64447	365
179.66605	364
179.68761	367
179.70918	357
179.73076	371
179.75232	358
179.7739	359
179.79547	359
179.81705	367
179.83861	360
179.86018	365
179.88176	360
179.90332	370
179.9249	352
179.94646	361
179.96803	359
179.98961	374
180.01117	365
180.03275	363
180.05431	361
180.07588	353
180.09744	364
180.11902	361
180.14058	378
180.16216	354
180.18372	360
180.20529	366
180.22685	360
180.24843	360
180.26999	362
180.29156	369
180.31313	363
180.3347	365
180.35626	365
180.37782	370
180.3994	359
180.42096	369
180.44252	360
180.4641	359
180.48566	363
180.50722	360
180.52879	369
180.55035	356
180.57191	363
180.59349	357
180.61505	373
180.63661	355
180.65817	372
180.67975	352
180.70131	369
180.72287	355
180.74443	370
180.76599	357
180.78757	360
180.80913	357
180.83069	355
180.85225	362
180.87381	359
180.89537	354
180.91693	353
180.93849	360
180.96005	362
180.98163	372
181.00319	369
181.02475	361
181.04631	367
181.06787	364
181.08943	367
181.11099	363
181.13255	375
181.15411	373
181.17567	364
181.19724	371
181.2188	361
181.24034	369
181.2619	362
181.28346	359
181.30502	366
181.32658	368
181.34814	363
181.36971	361
181.39127	366
181.41281	354
181.43437	351
181.45593	364
181.47749	365
181.49905	357
181.5206	369
181.54216	358
181.56372	360
181.58528	366
181.60683	355
181.62839	359
181.64995	361
181.67151	356
181.69305	359
181.71461	368
181.73618	358
181.75772	357
181.77928	369
181.80084	373
181.82239	386
181.84395	359
181.86549	359
181.88705	360
181.90862	363
181.93016	363
181.95172	358
181.97327	354
181.99483	360
182.01637	367
182.03793	356
182.05948	367
182.08104	365
182.10258	352
182.12415	363
182.14569	362
182.16725	355
182.1888	361
182.21034	361
182.2319	358
182.25345	366
182.27501	373
182.29655	354
182.3181	356
182.33966	366
182.36121	359
182.38275	370
182.40431	368
182.42586	369
182.4474	361
182.46895	356
182.49051	370
182.51205	357
182.5336	358
182.55515	358
182.57671	362
182.59825	360
182.6198	361
182.64134	366
182.66289	357
182.68443	365
182.70599	368
182.72754	359
182.74908	360
182.77063	361
182.79218	366
182.81372	360
182.83527	359
182.85681	362
182.87836	363
182.8999	378
182.92145	374
182.94299	368
182.96454	359
182.98608	364
183.00763	359
183.02917	362
183.05072	357
183.07227	359
183.09381	360
183.11536	361
183.1369	366
183.15845	362
183.17999	362
183.20154	361
183.22307	367
183.24461	356
183.26616	356
183.2877	369
183.30925	363
183.3308	360
183.35233	374
183.37387	366
183.39542	364
183.41696	370
183.43849	364
183.46004	357
183.48158	372
183.50311	357
183.52466	364
183.5462	363
183.56775	365
183.58928	364
183.61082	360
183.63235	357
183.6539	357
183.67545	358
183.69698	363
183.71852	357
183.74005	363
183.7616	371
183.78314	364
183.80467	361
183.82622	358
183.84775	363
183.86929	367
183.89082	364
183.91237	362
183.9339	354
183.95544	370
183.97697	352
183.9985	369
184.02005	359
184.04158	373
184.06313	361
184.08466	359
184.10619	355
184.12773	357
184.14926	360
184.17079	355
184.19234	363
184.21387	366
184.2354	355
184.25694	360
184.27847	368
184.3	374
184.32153	362
184.34308	358
184.36461	366
184.38614	376
184.40767	358
184.42921	374
184.45074	382
184.47227	369
184.4938	372
184.51534	365
184.53687	350
184.5584	362
184.57994	358
184.60147	367
184.623	361
184.64453	366
184.66606	358
184.68759	380
184.70912	363
184.73065	376
184.75218	361
184.77371	360
184.79524	363
184.81677	376
184.8383	364
184.85983	358
184.88136	359
184.90289	354
184.92442	359
184.94595	362
184.96747	366
184.989	384
185.01053	357
185.03206	359
185.05359	365
185.07512	367
185.09665	378
185.11816	358
185.13969	363
185.16122	366
185.18275	358
185.20428	355
185.2258	364
185.24733	365
185.26886	348
185.29037	361
185.3119	358
185.33344	366
185.35497	361
185.37648	382
185.39801	363
185.41953	356
185.44106	367
185.46259	354
185.4841	377
185.50563	361
185.52715	368
185.54868	354
185.57021	366
185.59172	360
185.61325	358
185.63477	363
185.6563	366
185.67781	360
185.69934	364
185.72086	368
185.74239	367
185.7639	357
185.78542	380
185.80695	364
185.82846	365
185.84999	355
185.87151	361
185.89302	359
185.91455	383
185.93607	367
185.9576	370
185.97911	359
186.00063	375
186.02214	355
186.04367	367
186.06519	359
186.0867	359
186.10823	356
186.12975	364
186.15126	359
186.17278	370
186.19429	357
186.21582	387
186.23734	365
186.25885	370
186.28036	363
186.30188	363
186.32339	362
186.34491	357
186.36644	360
186.38795	370
186.40947	366
186.43098	368
186.4525	363
186.47401	361
186.49553	363
186.51704	372
186.53856	361
186.56007	379
186.58159	367
186.6031	357
186.62462	358
186.64613	375
186.66765	374
186.68916	365
186.71068	366
186.73218	367
186.75369	372
186.77521	359
186.79672	366
186.81824	366
186.83975	362
186.86127	370
186.88277	355
186.90428	365
186.9258	362
186.94731	366
186.96881	362
186.99033	364
187.01184	358
187.03336	359
187.05486	366
187.07637	368
187.09789	354
187.11938	358
187.1409	368
187.16241	360
187.18391	370
187.20543	372
187.22694	366
187.24844	357
187.26996	372
187.29146	363
187.31297	369
187.33449	361
187.35599	361
187.3775	372
187.399	368
187.42052	362
187.44202	362
187.46353	362
187.48503	361
187.50653	369
187.52805	368
187.54955	363
187.57106	365
187.59256	372
187.61407	361
187.63557	371
187.65707	361
187.67859	374
187.70009	365
187.72159	367
187.7431	369
187.7646	376
187.7861	356
187.8076	368
187.82912	360
187.85062	365
187.87212	371
187.89362	366
187.91513	363
187.93663	355
187.95813	384
187.97963	359
188.00113	357
188.02264	364
188.04414	360
188.06564	367
188.08714	356
188.10864	361
188.13014	377
188.15164	386
188.17314	363
188.19464	366
188.21614	356
188.23764	371
188.25914	360
188.28064	364
188.30214	362
188.32364	357
188.34514	359
188.36664	362
188.38814	361
188.40964	370
188.43114	361
188.45264	365
188.47414	356
188.49564	380
188.51714	361
188.53862	366
188.56012	360
188.58162	372
188.60312	364
188.62462	374
188.6461	373
188.6676	365
188.6891	357
188.7106	362
188.7321	367
188.75359	367
188.77509	360
188.79659	355
188.81807	353
188.83957	364
188.86107	360
188.88255	358
188.90405	364
188.92555	359
188.94704	358
188.96854	361
188.99002	363
189.01152	366
189.03302	364
189.0545	364
189.076	363
189.09749	366
189.11899	356
189.14047	367
189.16197	352
189.18346	361
189.20496	366
189.22644	355
189.24792	359
189.26942	365
189.29091	364
189.31241	363
189.33389	369
189.35538	357
189.37688	361
189.39836	358
189.41985	364
189.44135	358
189.46283	365
189.48431	373
189.50581	356
189.5273	361
189.54878	368
189.57027	367
189.59177	363
189.61325	357
189.63474	368
189.65622	365
189.6777	364
189.6992	363
189.72069	364
189.74217	360
189.76366	355
189.78514	365
189.80663	369
189.82811	362
189.84959	368
189.87109	365
189.89258	368
189.91406	365
189.93555	358
189.95703	362
189.97852	360
190	368
190.02148	367
190.04297	362
190.06445	366
190.08594	364
190.10741	377
190.12889	357
190.15038	368
190.17186	369
190.19334	363
190.21483	356
190.23631	365
190.2578	370
190.27927	351
190.30075	376
190.32224	361
190.34372	367
190.3652	357
190.38667	365
190.40816	353
190.42964	361
190.45111	367
190.4726	355
190.49408	363
190.51556	357
190.53703	360
190.55852	353
190.58	360
190.60147	364
190.62296	361
190.64442	374
190.66591	358
190.68739	366
190.70886	371
190.73035	358
190.75182	375
190.7733	367
190.79477	367
190.81625	363
190.83772	364
190.85921	373
190.88068	364
190.90216	365
190.92363	365
190.94511	362
190.96658	354
190.98805	371
191.00954	368
191.03101	365
191.05247	371
191.07396	367
191.09543	364
191.1169	361
191.13838	360
191.15985	369
191.18132	354
191.2028	365
191.22427	361
191.24574	363
191.26721	363
191.2887	357
191.31017	375
191.33163	370
191.3531	366
191.37457	364
191.39604	369
191.41753	364
191.439	357
191.46046	363
191.48193	361
191.5034	363
191.52487	370
191.54634	368
191.56781	357
191.58928	366
191.61075	373
191.63222	355
191.65369	354
191.67516	361
191.69662	365
191.71809	362
191.73956	366
191.76103	351
191.7825	371
191.80397	369
191.82544	360
191.84691	383
191.86838	366
191.88983	358
191.9113	364
191.93277	362
191.95424	371
191.97571	356
191.99716	356
192.01863	361
192.0401	355
192.06157	361
192.08302	369
192.10449	361
192.12596	381
192.14743	360
192.16888	372
192.19035	366
192.21182	358
192.23328	359
192.25475	364
192.27621	362
192.29767	369
192.31914	362
192.34059	369
192.36206	360
192.38351	363
192.40498	362
192.42644	375
192.44791	359
192.46936	366
192.49083	361
192.51228	359
192.53375	357
192.55521	356
192.57668	361
192.59813	365
192.6196	361
192.64105	365
192.66251	361
192.68398	354
192.70543	362
192.72688	362
192.74835	357
192.76981	367
192.79126	365
192.81273	354
192.83418	354
192.85564	359
192.87711	361
192.89856	358
192.92001	377
192.94147	361
192.96292	355
192.98439	356
193.00584	359
193.0273	356
193.04875	365
193.07021	360
193.09166	362
193.11311	362
193.13457	360
193.15604	359
193.17749	353
193.19894	358
193.2204	363
193.24185	364
193.26331	360
193.28476	356
193.30621	363
193.32767	366
193.34912	362
193.37057	366
193.39203	347
193.41347	354
193.43492	362
193.45638	360
193.47783	375
193.49928	360
193.52074	357
193.54219	359
193.56364	372
193.58508	361
193.60654	357
193.62799	356
193.64944	359
193.67088	353
193.69234	360
193.71379	352
193.73524	360
193.75668	356
193.77814	355
193.79959	357
193.82103	363
193.84248	362
193.86394	351
193.88538	356
193.90683	367
193.92828	373
193.94972	388
193.97118	367
193.99261	354
194.01407	360
194.03551	360
194.05696	364
194.0784	363
194.09985	365
194.12129	366
194.14275	375
194.16418	361
194.18564	352
194.20708	365
194.22853	362
194.24997	357
194.27141	358
194.29286	361
194.3143	361
194.33574	359
194.35719	352
194.37863	357
194.40007	355
194.42152	363
194.44296	358
194.4644	353
194.48584	362
194.50729	353
194.52873	496
194.55017	349
194.57161	351
194.59306	363
194.6145	366
194.63594	359
194.65738	358
194.67882	355
194.70026	351
194.72169	363
194.74313	358
194.76459	371
194.78603	356
194.80746	354
194.8289	356
194.85034	365
194.87178	354
194.89322	354
194.91466	350
194.9361	360
194.95753	360
194.97897	358
195.0004	365
195.02184	351
195.04327	358
195.06471	372
195.08615	352
195.10759	356
195.12903	358
195.15047	363
195.17189	364
195.19333	356
195.21477	366
195.23621	356
195.25764	362
195.27907	359
195.30051	352
195.32195	354
195.34338	359
195.36481	355
195.38625	357
195.40768	360
195.42911	368
195.45055	360
195.47197	357
195.49341	359
195.51485	356
195.53627	372
195.55771	362
195.57913	362
195.60057	365
195.62201	353
195.64343	363
195.66487	363
195.68629	353
195.70773	361
195.72916	363
195.75058	356
195.77202	361
195.79344	368
195.81488	359
195.8363	367
195.85774	356
195.87917	355
195.90059	356
195.92203	362
195.94345	370
195.96487	366
195.98631	347
196.00774	354
196.02916	358
196.05058	356
196.07202	355
196.09344	367
196.11487	360
196.13629	349
196.15773	361
196.17915	361
196.20058	363
196.222	353
196.24342	369
196.26485	356
196.28627	357
196.30771	360
196.32913	358
196.35056	353
196.37198	357
196.3934	354
196.41483	363
196.43625	355
196.45767	366
196.4791	363
196.50052	351
196.52194	359
196.54337	355
196.56479	352
196.58621	351
196.60762	360
196.62904	358
196.65047	360
196.67189	364
196.69331	359
196.71474	361
196.73616	362
196.75757	366
196.77899	361
196.80042	361
196.82184	363
196.84326	352
196.86467	373
196.88609	378
196.90752	356
196.92892	358
196.95035	355
196.97177	357
196.99318	360
197.0146	359
197.03603	375
197.05743	364
197.07886	356
197.10028	376
197.12169	355
197.14311	361
197.16452	370
197.18594	360
197.20735	353
197.22878	380
197.25018	362
197.27161	356
197.29301	369
197.31444	369
197.33585	357
197.35727	355
197.37868	354
197.40009	359
197.42151	363
197.44292	355
197.46432	360
197.48575	373
197.50716	359
197.52856	356
197.54999	354
197.5714	366
197.5928	356
197.61423	353
197.63564	350
197.65704	358
197.67845	358
197.69986	357
197.72128	371
197.74269	354
197.7641	366
197.78551	356
197.80692	361
197.82832	359
197.84975	359
197.87115	356
197.89256	365
197.91397	350
197.93538	367
197.95679	350
197.9782	367
197.9996	356
198.02101	348
198.04242	348
198.06383	364
198.08524	355
198.10664	359
198.12805	413
198.14946	349
198.17085	357
198.19226	358
198.21367	368
198.23508	364
198.25648	364
198.27789	356
198.2993	364
198.32069	371
198.3421	357
198.36351	357
198.38492	360
198.40631	358
198.42772	359
198.44913	357
198.47054	360
198.49193	362
198.51334	355
198.53474	354
198.55614	363
198.57755	365
198.59894	363
198.62035	357
198.64175	357
198.66315	355
198.68456	356
198.70595	354
198.72736	354
198.74875	360
198.77016	363
198.79155	355
198.81296	360
198.83435	350
198.85576	361
198.87715	356
198.89856	364
198.91995	366
198.94135	359
198.96275	359
198.98415	363
199.00555	359
199.02695	369
199.04834	360
199.06973	367
199.09114	362
199.11253	366
199.13393	354
199.15533	359
199.17673	362
199.19812	372
199.21951	357
199.24091	370
199.26231	357
199.28371	358
199.3051	355
199.32649	363
199.34789	351
199.36928	352
199.39067	359
199.41206	359
199.43347	354
199.45486	360
199.47626	366
199.49765	353
199.51904	364
199.54044	401
199.56183	378
199.58322	356
199.60461	372
199.62601	362
199.64738	357
199.66878	358
199.69017	362
199.71156	352
199.73296	360
199.75435	355
199.77574	355
199.79713	353
199.81851	363
199.8399	353
199.8613	360
199.88269	363
199.90407	354
199.92546	356
199.94685	365
199.96825	362
199.98962	357
200.01102	359
200.03241	364
200.05379	362
200.07518	359
200.09657	363
200.11795	352
200.13934	351
200.16072	353
200.18211	395
200.20351	361
200.22488	355
200.24628	368
200.26765	353
200.28905	374
200.31042	366
200.33182	365
200.3532	359
200.37459	361
200.39597	358
200.41734	356
200.43874	356
200.46011	369
200.48151	358
200.50288	381
200.52426	358
200.54565	363
200.56703	369
200.58841	355
200.60979	356
200.63118	355
200.65256	354
200.67393	365
200.69531	355
200.71671	364
200.73808	358
200.75946	367
200.78084	352
200.80222	362
200.82361	362
200.84499	359
200.86636	354
200.88774	360
200.90912	366
200.9305	356
200.95187	363
200.97325	368
200.99463	354
201.01601	388
201.03738	353
201.05876	363
201.08014	359
201.10152	353
201.12289	356
201.14427	367
201.16565	374
201.18703	361
201.2084	356
201.22977	367
201.25114	366
201.27252	357
201.2939	382
201.31528	359
201.33665	361
201.35802	363
201.37939	363
201.40077	356
201.42215	358
201.44351	356
201.46489	354
201.48627	362
201.50763	367
201.52901	367
201.55038	368
201.57175	370
201.59312	361
201.6145	368
201.63586	359
201.65724	356
201.6786	357
201.69998	369
201.72134	364
201.74272	362
201.7641	358
201.78546	360
201.80682	367
201.8282	359
201.84956	363
201.87094	362
201.8923	365
201.91368	358
201.93504	353
201.95641	367
201.97778	368
201.99915	362
202.02051	358
202.04189	361
202.06325	368
202.08461	357
202.10599	373
202.12735	358
202.14871	362
202.17007	361
202.19145	367
202.21281	367
202.23418	361
202.25554	358
202.2769	361
202.29826	366
202.31964	364
202.341	353
202.36237	365
202.38373	367
202.40509	357
202.42645	364
202.44781	362
202.46918	360
202.49054	363
202.5119	374
202.53326	379
202.55463	365
202.57599	365
202.59735	363
202.61871	358
202.64008	362
202.66144	370
202.6828	356
202.70415	367
202.72551	359
202.74687	364
202.76823	360
202.7896	364
202.81096	362
202.83231	367
202.85367	361
202.87503	363
202.89639	365
202.91774	369
202.9391	368
202.96046	365
202.98181	363
203.00317	380
203.02454	360
203.04588	358
203.06725	358
203.08861	361
203.10995	364
203.13132	378
203.15266	362
203.17403	383
203.19537	358
203.21674	356
203.23808	363
203.25945	358
203.28079	372
203.30215	368
203.3235	359
203.34486	360
203.36621	365
203.38756	364
203.40892	368
203.43027	372
203.45163	362
203.47298	386
203.49432	364
203.51569	371
203.53703	360
203.55838	365
203.57973	356
203.60109	358
203.62244	363
203.64378	355
203.66513	364
203.68649	365
203.70784	379
203.72919	376
203.75053	367
203.77188	365
203.79323	367
203.81458	363
203.83592	357
203.85728	362
203.87863	361
203.89998	371
203.92133	375
203.94267	362
203.96402	365
203.98537	362
204.00671	364
204.02806	365
204.04941	360
204.07074	361
204.09209	362
204.11343	350
204.13478	384
204.15613	368
204.17747	379
204.19882	364
204.22017	362
204.2415	373
204.26285	360
204.28419	376
204.30554	355
204.32687	366
204.34822	366
204.36957	366
204.39091	366
204.41225	423
204.43359	374
204.45494	367
204.47627	367
204.49762	362
204.51895	358
204.5403	370
204.56165	361
204.58298	370
204.60432	371
204.62566	371
204.647	382
204.66833	421
204.68968	368
204.71101	389
204.73236	360
204.75369	369
204.77504	364
204.79637	364
204.8177	372
204.83905	360
204.86038	398
204.88173	375
204.90306	369
204.92439	369
204.94574	366
204.96707	372
204.9884	371
205.00974	366
205.03108	355
205.05241	365
205.07375	365
205.09508	364
205.11642	363
205.13776	358
205.15909	360
205.18042	366
205.20175	364
205.22308	379
205.24442	371
205.26576	369
205.28709	367
205.30843	368
205.32976	367
205.35109	357
205.37242	360
205.39375	360
205.41508	371
205.43642	357
205.45775	372
205.47908	360
205.50041	368
205.52173	365
205.54306	364
205.56439	366
205.58572	361
205.60706	368
205.62839	371
205.64972	362
205.67104	384
205.69237	364
205.7137	361
205.73503	374
205.75635	363
205.77768	393
205.79901	363
205.82034	373
205.84166	361
205.86299	365
205.88432	367
205.90564	358
205.92697	370
205.94829	363
205.96962	356
205.99095	367
206.01227	366
206.0336	370
206.05492	361
206.07625	366
206.09756	371
206.1189	364
206.14021	360
206.16154	367
206.18286	357
206.20419	370
206.22551	367
206.24683	365
206.26816	383
206.28947	366
206.31081	367
206.33212	363
206.35344	371
206.37476	372
206.39609	365
206.4174	365
206.43872	356
206.46005	360
206.48137	372
206.50269	366
206.524	369
206.54532	360
206.56665	364
206.58797	361
206.60928	373
206.6306	363
206.65192	368
206.67323	362
206.69455	368
206.71587	369
206.73718	367
206.7585	370
206.77982	367
206.80113	372
206.82245	365
206.84377	365
206.86508	366
206.8864	382
206.90771	372
206.92903	369
206.95035	368
206.97166	368
206.99298	364
207.0143	390
207.0356	364
207.05692	367
207.07823	370
207.09955	365
207.12086	367
207.14217	363
207.16348	366
207.1848	363
207.20612	365
207.22742	371
207.24873	365
207.27005	361
207.29135	360
207.31267	365
207.33398	370
207.35529	381
207.3766	359
207.3979	370
207.41922	371
207.44052	360
207.46184	364
207.48314	373
207.50446	359
207.52576	371
207.54707	366
207.56837	361
207.58969	362
207.61099	375
207.63231	356
207.65361	358
207.67491	359
207.69623	361
207.71753	369
207.73883	364
207.76015	361
207.78145	377
207.80275	363
207.82407	366
207.84537	362
207.86667	372
207.88797	360
207.90929	369
207.93059	366
207.95189	369
207.97319	365
207.99449	363
208.01579	362
208.03709	362
208.05841	365
208.07971	370
208.10101	367
208.12231	369
208.14362	360
208.16492	376
208.18622	366
208.20752	370
208.22882	375
208.25012	366
208.27142	364
208.29272	372
208.31403	404
208.33531	365
208.35661	366
208.37791	370
208.39922	369
208.42052	357
208.44182	374
208.46312	363
208.48441	369
208.50571	370
208.52701	390
208.54831	355
208.5696	366
208.5909	366
208.6122	360
208.63348	361
208.65479	364
208.67609	362
208.69737	368
208.71867	361
208.73997	356
208.76126	361
208.78256	361
208.80385	381
208.82515	360
208.84644	365
208.86774	362
208.88902	365
208.91032	366
208.93161	367
208.95291	357
208.9742	359
208.9955	361
209.01678	372
209.03807	369
209.05937	382
209.08066	362
209.10194	366
209.12325	358
209.14453	360
209.16582	363
209.18712	367
209.2084	381
209.22969	360
209.25098	368
209.27228	355
209.29356	366
209.31485	360
209.33614	366
209.35742	378
209.37871	358
209.40001	369
209.4213	363
