Date and Time:                Mon Jan 30 18:09:42.000 2023
170.46127	1371
170.48293	1371
170.50456	1393
170.5262	1392
170.54784	1376
170.56949	1388
170.59113	1372
170.61276	1376
170.6344	1393
170.65604	1380
170.67769	1370
170.69933	1408
170.72096	1387
170.7426	1381
170.76424	1392
170.78587	1376
170.80753	1387
170.82916	1386
170.8508	1389
170.87244	1379
170.89407	1396
170.91571	1393
170.93735	1387
170.95898	1396
170.98062	1400
171.00226	1409
171.0239	1397
171.04553	1388
171.06717	1389
171.08881	1398
171.11044	1393
171.13208	1399
171.15372	1401
171.17535	1403
171.19699	1388
171.21863	1401
171.24026	1402
171.2619	1398
171.28354	1414
171.30518	1413
171.3268	1404
171.34843	1406
171.37007	1405
171.39171	1400
171.41335	1397
171.43498	1399
171.45662	1408
171.47824	1393
171.49988	1411
171.52151	1402
171.54315	1396
171.56479	1405
171.58641	1415
171.60805	1409
171.62968	1412
171.65132	1400
171.67294	1408
171.69458	1412
171.71622	1401
171.73784	1403
171.75948	1404
171.78111	1428
171.80273	1405
171.82437	1408
171.84601	1409
171.86763	1415
171.88927	1409
171.91089	1432
171.93253	1423
171.95416	1427
171.97578	1434
171.99742	1418
172.01904	1413
172.04068	1403
172.0623	1423
172.08394	1417
172.10556	1423
172.1272	1426
172.14883	1437
172.17046	1421
172.19208	1424
172.21371	1429
172.23534	1437
172.25697	1436
172.27859	1441
172.30023	1436
172.32185	1434
172.34349	1433
172.36511	1451
172.38673	1446
172.40837	1433
172.42999	1439
172.45161	1443
172.47325	1444
172.49487	1446
172.51649	1420
172.53813	1450
172.55975	1435
172.58138	1438
172.60301	1435
172.62463	1423
172.64626	1433
172.66788	1424
172.68951	1450
172.71114	1451
172.73276	1450
172.75438	1440
172.776	1439
172.79764	1437
172.81926	1447
172.84088	1443
172.8625	1439
172.88412	1427
172.90575	1443
172.92738	1441
172.94901	1444
172.97063	1446
172.99225	1446
173.01387	1450
173.03549	1450
173.05711	1438
173.07874	1451
173.10036	1445
173.12198	1442
173.1436	1439
173.16522	1461
173.18684	1445
173.20847	1452
173.23009	1453
173.25171	1444
173.27333	1447
173.29495	1467
173.31657	1460
173.3382	1456
173.35982	1467
173.38144	1451
173.40306	1452
173.42468	1467
173.4463	1461
173.46791	1453
173.48953	1443
173.51115	1461
173.53278	1459
173.5544	1470
173.57602	1460
173.59763	1465
173.61925	1459
173.64087	1467
173.66249	1473
173.68411	1460
173.70572	1476
173.72734	1477
173.74896	1458
173.77057	1469
173.79219	1489
173.81381	1467
173.83543	1452
173.85704	1469
173.87866	1460
173.90028	1468
173.92189	1483
173.94351	1473
173.96513	1475
173.98674	1476
174.00836	1460
174.02997	1477
174.05159	1472
174.07321	1475
174.09482	1487
174.11644	1472
174.13805	1460
174.15967	1470
174.18127	1481
174.2029	1488
174.2245	1465
174.24612	1480
174.26773	1482
174.28935	1478
174.31096	1495
174.33258	1487
174.35419	1484
174.37581	1477
174.39742	1473
174.41902	1493
174.44064	1473
174.46225	1497
174.48387	1474
174.50548	1476
174.52708	1494
174.54871	1503
174.57031	1477
174.59192	1488
174.61354	1490
174.63515	1485
174.65675	1469
174.67836	1497
174.69998	1480
174.72159	1488
174.74319	1484
174.7648	1495
174.78642	1488
174.80803	1483
174.82964	1482
174.85124	1492
174.87286	1479
174.89447	1488
174.91608	1501
174.93768	1504
174.95929	1500
174.9809	1477
175.0025	1497
175.02412	1494
175.04573	1508
175.06734	1502
175.08894	1493
175.11055	1499
175.13216	1501
175.15376	1502
175.17537	1513
175.19698	1508
175.21858	1504
175.24019	1510
175.2618	1510
175.2834	1498
175.30501	1514
175.32661	1515
175.34822	1514
175.36983	1514
175.39143	1508
175.41304	1493
175.43465	1522
175.45625	1528
175.47784	1499
175.49945	1522
175.52106	1517
175.54266	1499
175.56427	1513
175.58588	1520
175.60748	1518
175.62907	1536
175.65068	1502
175.67229	1538
175.69389	1520
175.7155	1518
175.73709	1511
175.7587	1512
175.7803	1519
175.80191	1532
175.8235	1518
175.84511	1514
175.86671	1521
175.88831	1526
175.90991	1529
175.93152	1548
175.95311	1512
175.97472	1524
175.99632	1524
176.01791	1524
176.03952	1509
176.06111	1520
176.08272	1530
176.10432	1526
176.12592	1516
176.14752	1533
176.16911	1517
176.19072	1520
176.21231	1525
176.23392	1539
176.25551	1518
176.27711	1530
176.29871	1518
176.32031	1535
176.3419	1525
176.36351	1546
176.3851	1559
176.40671	1522
176.4283	1532
176.44989	1555
176.4715	1530
176.49309	1541
176.51469	1532
176.53629	1535
176.55788	1546
176.57948	1538
176.60107	1558
176.62267	1540
176.64427	1549
176.66586	1527
176.68745	1535
176.70905	1554
176.73065	1552
176.75224	1546
176.77383	1541
176.79543	1549
176.81703	1564
176.83862	1555
176.86021	1558
176.88181	1571
176.9034	1557
176.925	1552
176.94659	1549
176.96819	1556
176.98978	1550
177.01137	1543
177.03296	1552
177.05455	1543
177.07616	1552
177.09775	1577
177.11934	1563
177.14093	1570
177.16252	1593
177.18411	1562
177.2057	1590
177.22729	1550
177.24889	1566
177.27048	1584
177.29207	1560
177.31366	1567
177.33525	1561
177.35684	1586
177.37843	1585
177.40002	1573
177.42162	1574
177.44319	1571
177.46478	1578
177.48637	1583
177.50797	1577
177.52956	1580
177.55115	1579
177.57274	1585
177.59431	1598
177.61591	1597
177.6375	1588
177.65909	1598
177.68068	1604
177.70226	1599
177.72385	1599
177.74544	1598
177.76703	1571
177.7886	1587
177.8102	1579
177.83179	1608
177.85338	1585
177.87495	1591
177.89655	1598
177.91814	1590
177.93971	1599
177.9613	1592
177.98289	1592
178.00447	1585
178.02606	1588
178.04764	1590
178.06923	1607
178.09082	1594
178.1124	1579
178.13399	1580
178.15556	1595
178.17715	1601
178.19873	1591
178.22032	1592
178.2419	1593
178.26349	1608
178.28506	1592
178.30666	1590
178.32823	1603
178.34982	1603
178.3714	1591
178.39297	1609
178.41457	1594
178.43614	1604
178.45773	1640
178.47931	1607
178.50089	1604
178.52248	1603
178.54405	1606
178.56563	1622
178.58722	1600
178.6088	1623
178.63037	1602
178.65196	1578
178.67354	1613
178.69511	1604
178.71669	1612
178.73828	1592
178.75986	1603
178.78143	1604
178.80301	1607
178.8246	1621
178.84618	1608
178.86775	1605
178.88933	1608
178.9109	1635
178.93248	1608
178.95406	1620
178.97565	1610
178.99722	1600
179.0188	1617
179.04037	1609
179.06195	1618
179.08353	1614
179.1051	1634
179.12668	1616
179.14825	1641
179.16983	1643
179.19141	1614
179.21298	1616
179.23456	1619
179.25613	1617
179.27771	1622
179.29929	1623
179.32086	1628
179.34244	1624
179.36401	1631
179.38559	1615
179.40717	1613
179.42874	1620
179.4503	1620
179.47188	1625
179.49345	1612
179.51503	1618
179.53661	1641
179.55818	1622
179.57974	1631
179.60132	1615
179.62289	1639
179.64447	1638
179.66605	1625
179.68761	1635
179.70918	1623
179.73076	1627
179.75232	1622
179.7739	1609
179.79547	1621
179.81705	1629
179.83861	1633
179.86018	1618
179.88176	1620
179.90332	1621
179.9249	1616
179.94646	1618
179.96803	1631
179.98961	1626
180.01117	1622
180.03275	1627
180.05431	1618
180.07588	1617
180.09744	1631
180.11902	1625
180.14058	1631
180.16216	1626
180.18372	1617
180.20529	1613
180.22685	1611
180.24843	1623
180.26999	1628
180.29156	1629
180.31313	1600
180.3347	1626
180.35626	1640
180.37782	1626
180.3994	1629
180.42096	1640
180.44252	1640
180.4641	1635
180.48566	1625
180.50722	1644
180.52879	1632
180.55035	1635
180.57191	1639
180.59349	1640
180.61505	1636
180.63661	1635
180.65817	1648
180.67975	1621
180.70131	1642
180.72287	1625
180.74443	1632
180.76599	1636
180.78757	1641
180.80913	1640
180.83069	1612
180.85225	1631
180.87381	1631
180.89537	1633
180.91693	1631
180.93849	1627
180.96005	1636
180.98163	1648
181.00319	1642
181.02475	1632
181.04631	1639
181.06787	1648
181.08943	1632
181.11099	1653
181.13255	1642
181.15411	1634
181.17567	1624
181.19724	1633
181.2188	1662
181.24034	1632
181.2619	1660
181.28346	1648
181.30502	1660
181.32658	1647
181.34814	1643
181.36971	1646
181.39127	1640
181.41281	1649
181.43437	1645
181.45593	1648
181.47749	1644
181.49905	1649
181.5206	1645
181.54216	1644
181.56372	1661
181.58528	1647
181.60683	1646
181.62839	1641
181.64995	1636
181.67151	1648
181.69305	1651
181.71461	1663
181.73618	1668
181.75772	1646
181.77928	1667
181.80084	1654
181.82239	1660
181.84395	1645
181.86549	1642
181.88705	1671
181.90862	1650
181.93016	1647
181.95172	1654
181.97327	1673
181.99483	1669
182.01637	1667
182.03793	1650
182.05948	1652
182.08104	1662
182.10258	1669
182.12415	1642
182.14569	1645
182.16725	1666
182.1888	1646
182.21034	1660
182.2319	1644
182.25345	1663
182.27501	1645
182.29655	1638
182.3181	1652
182.33966	1659
182.36121	1663
182.38275	1643
182.40431	1647
182.42586	1649
182.4474	1654
182.46895	1649
182.49051	1655
182.51205	1646
182.5336	1653
182.55515	1676
182.57671	1655
182.59825	1657
182.6198	1661
182.64134	1656
182.66289	1661
182.68443	1648
182.70599	1821
182.72754	1733
182.74908	1648
182.77063	1676
182.79218	1649
182.81372	1658
182.83527	1664
182.85681	1646
182.87836	1663
182.8999	1661
182.92145	1650
182.94299	1650
182.96454	1649
182.98608	1668
183.00763	1673
183.02917	1670
183.05072	1670
183.07227	1654
183.09381	1662
183.11536	1667
183.1369	1666
183.15845	1671
183.17999	1668
183.20154	1677
183.22307	1680
183.24461	1675
183.26616	1686
183.2877	1659
183.30925	1685
183.3308	1662
183.35233	1681
183.37387	1681
183.39542	1689
183.41696	1677
183.43849	1683
183.46004	1698
183.48158	1691
183.50311	1684
183.52466	1688
183.5462	1685
183.56775	1688
183.58928	1701
183.61082	1686
183.63235	1676
183.6539	1683
183.67545	1691
183.69698	1690
183.71852	1699
183.74005	1703
183.7616	1687
183.78314	1680
183.80467	1672
183.82622	1685
183.84775	1703
183.86929	1693
183.89082	1695
183.91237	1699
183.9339	1690
183.95544	1691
183.97697	1694
183.9985	1717
184.02005	1701
184.04158	1700
184.06313	1703
184.08466	1712
184.10619	1699
184.12773	1711
184.14926	1690
184.17079	1694
184.19234	1708
184.21387	1697
184.2354	1703
184.25694	1699
184.27847	1707
184.3	1707
184.32153	1724
184.34308	1727
184.36461	1708
184.38614	1724
184.40767	1713
184.42921	1719
184.45074	1712
184.47227	1704
184.4938	1706
184.51534	1739
184.53687	1748
184.5584	1713
184.57994	1710
184.60147	1730
184.623	1713
184.64453	1721
184.66606	1729
184.68759	1705
184.70912	1715
184.73065	1732
184.75218	1728
184.77371	1714
184.79524	1725
184.81677	1750
184.8383	1727
184.85983	1723
184.88136	1728
184.90289	1750
184.92442	1739
184.94595	1771
184.96747	1773
184.989	1749
185.01053	1757
185.03206	1769
185.05359	1793
185.07512	1817
185.09665	1833
185.11816	1844
185.13969	1841
185.16122	1855
185.18275	1881
185.20428	1865
185.2258	1920
185.24733	1930
185.26886	1936
185.29037	1938
185.3119	1904
185.33344	1841
185.35497	1855
185.37648	1867
185.39801	1880
185.41953	1905
185.44106	1927
185.46259	1945
185.4841	1952
185.50563	1903
185.52715	1851
185.54868	1820
185.57021	1837
185.59172	1874
185.61325	1930
185.63477	2012
185.6563	2025
185.67781	2005
185.69934	2000
185.72086	1963
185.74239	1938
185.7639	1872
185.78542	1864
185.80695	1927
185.82846	2022
185.84999	2100
185.87151	2177
185.89302	2243
185.91455	2313
185.93607	2287
185.9576	2226
185.97911	2141
186.00063	2044
186.02214	1950
186.04367	2021
186.06519	2141
186.0867	2254
186.10823	2268
186.12975	2160
186.15126	2010
186.17278	1876
186.19429	1840
186.21582	1834
186.23734	1821
186.25885	1820
186.28036	1830
186.30188	1839
186.32339	1847
186.34491	1833
186.36644	1851
186.38795	1880
186.40947	1894
186.43098	1889
186.4525	1870
186.47401	1909
186.49553	1980
186.51704	2041
186.53856	2035
186.56007	1945
186.58159	1900
186.6031	1981
186.62462	2113
186.64613	2300
186.66765	2310
186.68916	2155
186.71068	1992
186.73218	1990
186.75369	2099
186.77521	2280
186.79672	2376
186.81824	2466
186.83975	2353
186.86127	2149
186.88277	2055
186.90428	2158
186.9258	2354
186.94731	2600
186.96881	2915
186.99033	3082
187.01184	2917
187.03336	2540
187.05486	2197
187.07637	2347
187.09789	2816
187.11938	3238
187.1409	3361
187.16241	3307
187.18391	3227
187.20543	3139
187.22694	2917
187.24844	2516
187.26996	2455
187.29146	2806
187.31297	3216
187.33449	3509
187.35599	3792
187.3775	4077
187.399	4223
187.42052	4248
187.44202	3943
187.46353	3311
187.48503	2818
187.50653	3029
187.52805	3654
187.54955	4237
187.57106	4486
187.59256	4676
187.61407	4769
187.63557	4804
187.65707	4746
187.67859	4478
187.70009	4030
187.72159	3443
187.7431	3546
187.7646	4233
187.7861	4875
187.8076	5166
187.82912	5308
187.85062	5279
187.87212	5246
187.89362	5140
187.91513	5088
187.93663	5053
187.95813	4707
187.97963	4060
188.00113	3555
188.02264	3186
188.04414	2686
188.06564	2291
188.08714	2088
188.10864	2115
188.13014	2180
188.15164	2196
188.17314	2358
188.19464	2534
188.21614	2445
188.23764	2346
188.25914	2392
188.28064	2542
188.30214	2512
188.32364	2337
188.34514	2455
188.36664	2961
188.38814	3573
188.40964	3670
188.43114	3174
188.45264	2868
188.47414	3424
188.49564	4366
188.51714	4799
188.53862	4469
188.56012	3613
188.58162	2957
188.60312	3272
188.62462	4230
188.6461	5036
188.6676	5179
188.6891	5061
188.7106	4564
188.7321	3861
188.75359	3662
188.77509	4434
188.79659	5351
188.81807	5798
188.83957	6124
188.86107	6425
188.88255	6183
188.90405	5131
188.92555	4189
188.94704	4570
188.96854	5559
188.99002	6323
189.01152	6856
189.03302	7369
189.0545	7627
189.076	7457
189.09749	6500
189.11899	5209
189.14047	5118
189.16197	6038
189.18346	6967
189.20496	7635
189.22644	8074
189.24792	8358
189.26942	8469
189.29091	8370
189.31241	7647
189.33389	6345
189.35538	5784
189.37688	6521
189.39836	7581
189.41985	8384
189.44135	8818
189.46283	9114
189.48431	9243
189.50581	9291
189.5273	9201
189.54878	8761
189.57027	7761
189.59177	6825
189.61325	7223
189.63474	8200
189.65622	8984
189.6777	9325
189.6992	9607
189.72069	9783
189.74217	9921
189.76366	9992
189.78514	10018
189.80663	9894
189.82811	9251
189.84959	8367
189.87109	8329
189.89258	8805
189.91406	8901
189.93555	8621
189.95703	8305
189.97852	8212
190	8213
190.02148	7410
190.04297	5700
190.06445	3960
190.08594	3011
190.10741	2762
190.12889	2869
190.15038	2982
190.17186	3274
190.19334	3846
190.21483	3921
190.23631	3645
190.2578	4140
190.27927	5441
190.30075	6058
190.32224	5237
190.34372	4500
190.3652	5314
190.38667	6871
190.40816	7661
190.42964	6793
190.45111	5191
190.4726	4785
190.49408	6077
190.51556	7954
190.53703	9124
190.55852	8639
190.58	6794
190.60147	5722
190.62296	6574
190.64442	8129
190.66591	9439
190.68739	10200
190.70886	10056
190.73035	8470
190.75182	6673
190.7733	6868
190.79477	8671
190.81625	10226
190.83772	10910
190.85921	11194
190.88068	11111
190.90216	9985
190.92363	8020
190.94511	7586
190.96658	9122
190.98805	10976
191.00954	12090
191.03101	12226
191.05247	12045
191.07396	11882
191.09543	11240
191.1169	9486
191.13838	8431
191.15985	9456
191.18132	11180
191.2028	12478
191.22427	13046
191.24574	13169
191.26721	13080
191.2887	12888
191.31017	12429
191.33163	11039
191.3531	9846
191.37457	10207
191.39604	11646
191.41753	12851
191.439	13338
191.46046	13415
191.48193	13524
191.5034	13509
191.52487	13415
191.54634	13105
191.56781	12329
191.58928	11197
191.61075	11139
191.63222	12042
191.65369	12961
191.67516	13540
191.69662	13660
191.71809	13396
191.73956	13020
191.76103	12467
191.7825	12078
191.80397	11952
191.82544	11870
191.84691	11308
191.86838	11126
191.88983	11805
191.9113	12363
191.93277	12331
191.95424	12486
191.97571	13042
191.99716	13514
192.01863	13271
192.0401	12817
192.06157	12919
192.08302	13411
192.10449	13606
192.12596	13109
192.14743	12135
192.16888	11584
192.19035	11248
192.21182	9813
192.23328	7443
192.25475	5519
192.27621	4812
192.29767	4962
192.31914	5029
192.34059	5510
192.36206	6673
192.38351	7084
192.40498	6491
192.42644	6648
192.44791	7844
192.46936	8314
192.49083	7302
192.51228	6640
192.53375	8055
192.55521	10169
192.57668	11134
192.59813	9875
192.6196	7869
192.64105	7705
192.66251	9496
192.68398	11790
192.70543	12769
192.72688	11873
192.74835	9571
192.76981	8488
192.79126	9814
192.81273	12081
192.83418	13587
192.85564	13882
192.87711	13083
192.89856	11151
192.92001	9642
192.94147	10200
192.96292	12303
192.98439	14098
193.00584	14987
193.0273	15130
193.04875	14632
193.07021	13184
193.09166	11453
193.11311	11099
193.13457	12491
193.15604	14169
193.17749	15136
193.19894	15667
193.2204	15762
193.24185	15559
193.26331	14784
193.28476	13480
193.30621	12760
193.32767	13388
193.34912	14531
193.37057	15537
193.39203	16006
193.41347	16158
193.43492	16217
193.45638	16181
193.47783	15891
193.49928	15070
193.52074	14398
193.54219	14596
193.56364	15346
193.58508	16048
193.60654	16427
193.62799	16584
193.64944	16638
193.67088	16752
193.69234	16615
193.71379	16242
193.73524	15403
193.75668	14560
193.77814	14364
193.79959	14846
193.82103	15442
193.84248	15669
193.86394	15805
193.88538	16108
193.90683	16033
193.92828	15850
193.94972	16043
193.97118	16377
193.99261	16278
194.01407	15673
194.03551	15412
194.05696	15816
194.0784	16460
194.09985	16881
194.12129	16677
194.14275	16393
194.16418	16409
194.18564	16759
194.20708	17129
194.22853	17341
194.24997	17252
194.27141	16708
194.29286	16207
194.3143	16278
194.33574	16582
194.35719	16945
194.37863	17094
194.40007	17171
194.42152	17115
194.44296	16799
194.4644	16584
194.48584	16648
194.50729	16265
194.52873	14858
194.55017	13028
194.57161	11558
194.59306	11357
194.6145	11649
194.63594	11587
194.65738	11902
194.67882	13020
194.70026	12976
194.72169	12421
194.74313	12821
194.76459	14179
194.78603	14691
194.80746	13550
194.8289	12660
194.85034	13532
194.87178	15227
194.89322	15965
194.91466	14950
194.9361	13624
194.95753	13817
194.97897	15325
195.0004	16696
195.02184	17288
195.04327	16389
195.06471	14956
195.08615	14502
195.10759	15457
195.12903	16996
195.15047	17919
195.17189	18144
195.19333	17725
195.21477	16550
195.23621	15776
195.25764	16039
195.27907	17118
195.30051	17953
195.32195	18417
195.34338	18499
195.36481	18240
195.38625	17685
195.40768	16827
195.42911	16627
195.45055	17319
195.47197	18107
195.49341	18698
195.51485	18863
195.53627	18897
195.55771	18744
195.57913	18472
195.60057	17994
195.62201	17774
195.64343	17968
195.66487	18544
195.68629	19045
195.70773	19164
195.72916	19142
195.75058	19209
195.77202	19006
195.79344	18895
195.81488	18464
195.8363	18261
195.85774	18135
195.87917	18302
195.90059	18401
195.92203	18614
195.94345	18768
195.96487	18724
195.98631	18778
196.00774	18909
196.02916	18918
196.05058	18664
196.07202	18497
196.09344	18794
196.11487	19077
196.13629	19194
196.15773	19154
196.17915	19122
196.20058	19483
196.222	19692
196.24342	19533
196.26485	19399
196.28627	19319
196.30771	19382
196.32913	19504
196.35056	19629
196.37198	19788
196.3934	19790
196.41483	19754
196.43625	19793
196.45767	19886
196.4791	20131
196.50052	20229
196.52194	20191
196.54337	20308
196.56479	20309
196.58621	20117
196.60762	20131
196.62904	20316
196.65047	20571
196.67189	20574
196.69331	20604
196.71474	20707
196.73616	20675
196.75757	20549
196.77899	20501
196.80042	20657
196.82184	20792
196.84326	20847
196.86467	20717
196.88609	20676
196.90752	20688
196.92892	20686
196.95035	20609
196.97177	20380
196.99318	19751
197.0146	19016
197.03603	18648
197.05743	18600
197.07886	18883
197.10028	18847
197.12169	19078
197.14311	19447
197.16452	19424
197.18594	19120
197.20735	19220
197.22878	19810
197.25018	20012
197.27161	19659
197.29301	19269
197.31444	19714
197.33585	20470
197.35727	20699
197.37868	20342
197.40009	19809
197.42151	19732
197.44292	20148
197.46432	20482
197.48575	20710
197.50716	20529
197.52856	20060
197.54999	19931
197.5714	20213
197.5928	20761
197.61423	21057
197.63564	21093
197.65704	20853
197.67845	20632
197.69986	20356
197.72128	20428
197.74269	20790
197.7641	21140
197.78551	21325
197.80692	21385
197.82832	21399
197.84975	21301
197.87115	21083
197.89256	21029
197.91397	21202
197.93538	21356
197.95679	21460
197.9782	21578
197.9996	21554
198.02101	21517
198.04242	21500
198.06383	21333
198.08524	21387
198.10664	21419
198.12805	21630
198.14946	21694
198.17085	21732
198.19226	21687
198.21367	21707
198.23508	21718
198.25648	21763
198.27789	21761
198.2993	21704
198.32069	21622
198.3421	21647
198.36351	21727
198.38492	21881
198.40631	22041
198.42772	22183
198.44913	22162
198.47054	22042
198.49193	22082
198.51334	22326
198.53474	22279
198.55614	22193
198.57755	22215
198.59894	22313
198.62035	22446
198.64175	22540
198.66315	22534
198.68456	22469
198.70595	22496
198.72736	22504
198.74875	22576
198.77016	22818
198.79155	22778
198.81296	22824
198.83435	22661
198.85576	22510
198.87715	22399
198.89856	22414
198.91995	22517
198.94135	22591
198.96275	22621
198.98415	22650
199.00555	22613
199.02695	22684
199.04834	22705
199.06973	22666
199.09114	22541
199.11253	22600
199.13393	22606
199.15533	22651
199.17673	22687
199.19812	22663
199.21951	22693
199.24091	22682
199.26231	22589
199.28371	22782
199.3051	22963
199.32649	23034
199.34789	23020
199.36928	23001
199.39067	22988
199.41206	22941
199.43347	22998
199.45486	23014
199.47626	23195
199.49765	23323
199.51904	23238
199.54044	23231
199.56183	23257
199.58322	23225
199.60461	23201
199.62601	23068
199.64738	23031
199.66878	22941
199.69017	22884
199.71156	22992
199.73296	22997
199.75435	23078
199.77574	23035
199.79713	22911
199.81851	22926
199.8399	23020
199.8613	23059
199.88269	23103
199.90407	23071
199.92546	23110
199.94685	23200
199.96825	23373
199.98962	23539
200.01102	23324
200.03241	23371
200.05379	23613
200.07518	23696
200.09657	23612
200.11795	23580
200.13934	23503
200.16072	23386
200.18211	23382
200.20351	23442
200.22488	23630
200.24628	23721
200.26765	23677
200.28905	23562
200.31042	23623
200.33182	23536
200.3532	23505
200.37459	23561
200.39597	23852
200.41734	23932
200.43874	23972
200.46011	23932
200.48151	23872
200.50288	23832
200.52426	23849
200.54565	23840
200.56703	23978
200.58841	24018
200.60979	24124
200.63118	24001
200.65256	23969
200.67393	23888
200.69531	23847
200.71671	23825
200.73808	24167
200.75946	24311
200.78084	24487
200.80222	24323
200.82361	24446
200.84499	24466
200.86636	24498
200.88774	24555
200.90912	24813
200.9305	24858
200.95187	24958
200.97325	24889
200.99463	25005
201.01601	25070
201.03738	24980
201.05876	25000
201.08014	25166
201.10152	25186
201.12289	25178
201.14427	24964
201.16565	25013
201.18703	24901
201.2084	25041
201.22977	24998
201.25114	24965
201.27252	25163
201.2939	25121
201.31528	25070
201.33665	25285
201.35802	25238
201.37939	25375
201.40077	25537
201.42215	25583
201.44351	25800
201.46489	25784
201.48627	25790
201.50763	25710
201.52901	25697
201.55038	25697
201.57175	25706
201.59312	25884
201.6145	25756
201.63586	25644
201.65724	25610
201.6786	25737
201.69998	25826
201.72134	25898
201.74272	25852
201.7641	25797
201.78546	25828
201.80682	25798
201.8282	25874
201.84956	26070
201.87094	26127
201.8923	26214
201.91368	26225
201.93504	26302
201.95641	26283
201.97778	26165
201.99915	26153
202.02051	26233
202.04189	26236
202.06325	26349
202.08461	26453
202.10599	26437
202.12735	26310
202.14871	26255
202.17007	26269
202.19145	26473
202.21281	26592
202.23418	26598
202.25554	26512
202.2769	26453
202.29826	26470
202.31964	26422
202.341	26533
202.36237	26714
202.38373	26845
202.40509	26819
202.42645	26695
202.44781	26680
202.46918	26878
202.49054	26891
202.5119	26973
202.53326	26916
202.55463	26958
202.57599	26921
202.59735	26977
202.61871	27093
202.64008	27149
202.66144	27084
202.6828	27048
202.70415	27042
202.72551	27009
202.74687	27056
202.76823	27084
202.7896	27185
202.81096	27276
202.83231	27257
202.85367	27447
202.87503	27636
202.89639	27589
202.91774	27525
202.9391	27634
202.96046	27626
202.98181	27547
203.00317	27296
203.02454	27337
203.04588	27415
203.06725	27410
203.08861	27287
203.10995	27355
203.13132	27513
203.15266	27652
203.17403	27675
203.19537	27665
203.21674	27607
203.23808	27512
203.25945	27433
203.28079	27428
203.30215	27555
203.3235	27486
203.34486	27555
203.36621	27590
203.38756	27785
203.40892	27710
203.43027	27790
203.45163	27844
203.47298	27827
203.49432	27836
203.51569	27851
203.53703	27927
203.55838	27978
203.57973	28141
203.60109	28112
203.62244	28147
203.64378	28331
203.66513	28471
203.68649	28500
203.70784	28461
203.72919	28490
203.75053	28431
203.77188	28364
203.79323	28215
203.81458	28244
203.83592	28298
203.85728	28296
203.87863	28359
203.89998	28641
203.92133	28696
203.94267	28799
203.96402	28676
203.98537	28796
204.00671	28724
204.02806	28812
204.04941	28823
204.07074	28929
204.09209	28951
204.11343	28890
204.13478	28943
204.15613	28824
204.17747	28741
204.19882	28726
204.22017	28825
204.2415	28868
204.26285	28953
