Date and Time:                Sun Jan 29 16:43:53.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	770
248.32475	741
248.34605	718
248.36736	717
248.38867	727
248.40997	726
248.43127	720
248.45259	714
248.47389	696
248.49519	707
248.51649	710
248.53781	739
248.55911	718
248.58041	719
248.60172	697
248.62302	704
248.64433	720
248.66563	697
248.68694	746
248.70824	700
248.72954	697
248.75084	715
248.77214	717
248.79346	693
248.81476	691
248.83606	723
248.85736	698
248.87866	693
248.89996	658
248.92126	671
248.94257	657
248.96387	691
248.98517	693
249.00647	694
249.02777	708
249.04907	734
249.07037	748
249.09167	717
249.11298	708
249.13428	726
249.15558	672
249.17686	708
249.19817	684
249.21947	672
249.24077	715
249.26207	703
249.28337	702
249.30467	649
249.32596	705
249.34726	681
249.36856	678
249.38986	695
249.41116	676
249.43245	699
249.45375	696
249.47505	702
249.49634	686
249.51764	757
249.53894	693
249.56024	666
249.58153	691
249.60283	662
249.62413	745
249.64542	660
249.66672	671
249.688	658
249.7093	686
249.73061	688
249.75189	724
249.77319	683
249.79448	661
249.81578	679
249.83707	724
249.85837	672
249.87965	689
249.90096	691
249.92224	688
249.94354	650
249.96483	680
249.98613	675
250.00742	660
250.02872	669
250.05	650
250.07129	648
250.09259	644
250.11388	658
250.13518	653
250.15646	674
250.17775	649
250.19905	672
250.22034	662
250.24162	646
250.26292	667
250.28421	666
250.3055	639
250.32678	641
250.34808	678
250.36937	652
250.39066	655
250.41194	762
250.43323	681
250.45453	639
250.47581	648
250.4971	648
250.51839	641
250.53967	642
250.56096	636
250.58226	651
250.60355	688
250.62483	715
250.64612	629
250.6674	642
250.68869	641
250.70998	630
250.73126	645
250.75255	642
250.77383	623
250.79512	668
250.81641	654
250.83769	661
250.85898	628
250.88026	636
250.90155	628
250.92284	643
250.94412	634
250.96541	691
250.98669	651
251.00797	630
251.02925	625
251.05054	676
251.07182	644
251.09311	639
251.1144	612
251.13567	641
