Date and Time:                Sun Jan 29 17:05:55.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	719
248.32475	702
248.34605	671
248.36736	672
248.38867	695
248.40997	691
248.43127	666
248.45259	677
248.47389	649
248.49519	671
248.51649	670
248.53781	713
248.55911	668
248.58041	679
248.60172	673
248.62302	662
248.64433	691
248.66563	648
248.68694	711
248.70824	682
248.72954	659
248.75084	669
248.77214	683
248.79346	666
248.81476	663
248.83606	685
248.85736	662
248.87866	651
248.89996	639
248.92126	646
248.94257	627
248.96387	649
248.98517	647
249.00647	667
249.02777	665
249.04907	682
249.07037	666
249.09167	656
249.11298	672
249.13428	699
249.15558	630
249.17686	667
249.19817	638
249.21947	631
249.24077	681
249.26207	668
249.28337	651
249.30467	617
249.32596	679
249.34726	640
249.36856	639
249.38986	644
249.41116	655
249.43245	651
249.45375	664
249.47505	669
249.49634	641
249.51764	727
249.53894	651
249.56024	628
249.58153	662
249.60283	624
249.62413	700
249.64542	626
249.66672	632
249.688	618
249.7093	642
249.73061	646
249.75189	682
249.77319	647
249.79448	625
249.81578	641
249.83707	699
249.85837	641
249.87965	652
249.90096	660
249.92224	641
249.94354	620
249.96483	638
249.98613	634
250.00742	624
250.02872	651
250.05	612
250.07129	632
250.09259	602
250.11388	642
250.13518	623
250.15646	633
250.17775	623
250.19905	633
250.22034	632
250.24162	622
250.26292	631
250.28421	625
250.3055	609
250.32678	600
250.34808	655
250.36937	616
250.39066	607
250.41194	600
250.43323	606
250.45453	603
250.47581	615
250.4971	623
250.51839	597
250.53967	612
250.56096	612
250.58226	614
250.60355	661
250.62483	672
250.64612	598
250.6674	606
250.68869	618
250.70998	601
250.73126	615
250.75255	613
250.77383	609
250.79512	630
250.81641	610
250.83769	641
250.85898	582
250.88026	600
250.90155	600
250.92284	614
250.94412	605
250.96541	649
250.98669	609
251.00797	597
251.02925	600
251.05054	640
251.07182	607
251.09311	610
251.1144	587
251.13567	605
