Date and Time:                Sun Jan 29 17:17:26.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	727
248.32475	707
248.34605	667
248.36736	662
248.38867	684
248.40997	682
248.43127	673
248.45259	675
248.47389	647
248.49519	655
248.51649	672
248.53781	706
248.55911	670
248.58041	674
248.60172	664
248.62302	667
248.64433	674
248.66563	662
248.68694	711
248.70824	666
248.72954	648
248.75084	660
248.77214	667
248.79346	653
248.81476	651
248.83606	677
248.85736	657
248.87866	644
248.89996	618
248.92126	648
248.94257	612
248.96387	646
248.98517	648
249.00647	649
249.02777	653
249.04907	662
249.07037	661
249.09167	664
249.11298	670
249.13428	698
249.15558	631
249.17686	660
249.19817	634
249.21947	640
249.24077	672
249.26207	645
249.28337	645
249.30467	621
249.32596	665
249.34726	640
249.36856	640
249.38986	640
249.41116	646
249.43245	659
249.45375	657
249.47505	659
249.49634	651
249.51764	706
249.53894	643
249.56024	622
249.58153	656
249.60283	620
249.62413	705
249.64542	621
249.66672	637
249.688	616
249.7093	636
249.73061	642
249.75189	682
249.77319	639
249.79448	632
249.81578	651
249.83707	692
249.85837	626
249.87965	657
249.90096	662
249.92224	643
249.94354	603
249.96483	630
249.98613	640
250.00742	617
250.02872	653
250.05	613
250.07129	622
250.09259	601
250.11388	625
250.13518	605
250.15646	639
250.17775	613
250.19905	635
250.22034	628
250.24162	606
250.26292	629
250.28421	625
250.3055	596
250.32678	607
250.34808	643
250.36937	618
250.39066	612
250.41194	589
250.43323	612
250.45453	600
250.47581	607
250.4971	616
250.51839	599
250.53967	601
250.56096	601
250.58226	605
250.60355	650
250.62483	671
250.64612	588
250.6674	609
250.68869	604
250.70998	598
250.73126	633
250.75255	616
250.77383	593
250.79512	627
250.81641	600
250.83769	624
250.85898	588
250.88026	581
250.90155	601
250.92284	600
250.94412	592
250.96541	648
250.98669	603
251.00797	594
251.02925	598
251.05054	631
251.07182	598
251.09311	605
251.1144	578
251.13567	594
