Date and Time:                Sun Jan 29 17:02:49.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	736
248.32475	705
248.34605	684
248.36736	676
248.38867	696
248.40997	697
248.43127	678
248.45259	688
248.47389	656
248.49519	668
248.51649	675
248.53781	725
248.55911	679
248.58041	687
248.60172	664
248.62302	665
248.64433	689
248.66563	655
248.68694	720
248.70824	674
248.72954	678
248.75084	673
248.77214	682
248.79346	658
248.81476	659
248.83606	668
248.85736	660
248.87866	653
248.89996	637
248.92126	641
248.94257	631
248.96387	653
248.98517	665
249.00647	664
249.02777	664
249.04907	674
249.07037	671
249.09167	667
249.11298	678
249.13428	707
249.15558	639
249.17686	663
249.19817	643
249.21947	663
249.24077	680
249.26207	663
249.28337	655
249.30467	632
249.32596	686
249.34726	648
249.36856	642
249.38986	657
249.41116	645
249.43245	673
249.45375	664
249.47505	678
249.49634	654
249.51764	732
249.53894	640
249.56024	631
249.58153	668
249.60283	629
249.62413	715
249.64542	639
249.66672	648
249.688	628
249.7093	655
249.73061	652
249.75189	695
249.77319	652
249.79448	637
249.81578	655
249.83707	697
249.85837	637
249.87965	664
249.90096	656
249.92224	650
249.94354	615
249.96483	633
249.98613	645
250.00742	635
250.02872	661
250.05	616
250.07129	625
250.09259	617
250.11388	636
250.13518	622
250.15646	645
250.17775	630
250.19905	631
250.22034	648
250.24162	616
250.26292	640
250.28421	629
250.3055	610
250.32678	610
250.34808	660
250.36937	629
250.39066	622
250.41194	608
250.43323	620
250.45453	598
250.47581	626
250.4971	632
250.51839	611
250.53967	622
250.56096	612
250.58226	620
250.60355	651
250.62483	682
250.64612	593
250.6674	617
250.68869	608
250.70998	612
250.73126	623
250.75255	618
250.77383	621
250.79512	648
250.81641	621
250.83769	646
250.85898	590
250.88026	591
250.90155	596
250.92284	611
250.94412	605
250.96541	645
250.98669	622
251.00797	600
251.02925	595
251.05054	638
251.07182	607
251.09311	617
251.1144	589
251.13567	610
