Date and Time:                Sun Jan 29 17:11:14.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	724
248.32475	691
248.34605	672
248.36736	658
248.38867	685
248.40997	680
248.43127	662
248.45259	673
248.47389	636
248.49519	649
248.51649	670
248.53781	718
248.55911	708
248.58041	720
248.60172	699
248.62302	690
248.64433	680
248.66563	652
248.68694	704
248.70824	664
248.72954	657
248.75084	645
248.77214	672
248.79346	648
248.81476	639
248.83606	680
248.85736	642
248.87866	633
248.89996	632
248.92126	627
248.94257	624
248.96387	635
248.98517	644
249.00647	655
249.02777	652
249.04907	665
249.07037	648
249.09167	658
249.11298	669
249.13428	685
249.15558	629
249.17686	655
249.19817	621
249.21947	638
249.24077	667
249.26207	655
249.28337	630
249.30467	605
249.32596	660
249.34726	629
249.36856	634
249.38986	640
249.41116	641
249.43245	649
249.45375	651
249.47505	644
249.49634	642
249.51764	714
249.53894	636
249.56024	613
249.58153	648
249.60283	624
249.62413	698
249.64542	622
249.66672	628
249.688	601
249.7093	639
249.73061	635
249.75189	670
249.77319	637
249.79448	613
249.81578	632
249.83707	670
249.85837	622
249.87965	647
249.90096	649
249.92224	642
249.94354	620
249.96483	628
249.98613	635
250.00742	608
250.02872	648
250.05	602
250.07129	604
250.09259	604
250.11388	625
250.13518	606
250.15646	624
250.17775	612
250.19905	628
250.22034	613
250.24162	607
250.26292	622
250.28421	629
250.3055	597
250.32678	597
250.34808	653
250.36937	605
250.39066	613
250.41194	610
250.43323	607
250.45453	594
250.47581	625
250.4971	620
250.51839	598
250.53967	602
250.56096	585
250.58226	616
250.60355	652
250.62483	673
250.64612	600
250.6674	599
250.68869	604
250.70998	590
250.73126	611
250.75255	607
250.77383	591
250.79512	629
250.81641	603
250.83769	630
250.85898	577
250.88026	569
250.90155	587
250.92284	609
250.94412	597
250.96541	642
250.98669	612
251.00797	595
251.02925	601
251.05054	637
251.07182	603
251.09311	609
251.1144	579
251.13567	612
