Date and Time:                Sun Jan 29 17:26:48.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	714
248.32475	674
248.34605	658
248.36736	651
248.38867	670
248.40997	666
248.43127	642
248.45259	652
248.47389	624
248.49519	639
248.51649	642
248.53781	686
248.55911	658
248.58041	655
248.60172	649
248.62302	639
248.64433	665
248.66563	634
248.68694	691
248.70824	646
248.72954	634
248.75084	646
248.77214	660
248.79346	629
248.81476	645
248.83606	660
248.85736	630
248.87866	628
248.89996	608
248.92126	615
248.94257	604
248.96387	628
248.98517	620
249.00647	642
249.02777	645
249.04907	664
249.07037	652
249.09167	636
249.11298	652
249.13428	669
249.15558	612
249.17686	640
249.19817	607
249.21947	621
249.24077	647
249.26207	636
249.28337	630
249.30467	594
249.32596	664
249.34726	621
249.36856	609
249.38986	629
249.41116	613
249.43245	631
249.45375	637
249.47505	634
249.49634	641
249.51764	701
249.53894	626
249.56024	603
249.58153	642
249.60283	606
249.62413	694
249.64542	605
249.66672	619
249.688	588
249.7093	617
249.73061	627
249.75189	667
249.77319	621
249.79448	612
249.81578	627
249.83707	659
249.85837	617
249.87965	633
249.90096	640
249.92224	627
249.94354	588
249.96483	617
249.98613	608
250.00742	586
250.02872	632
250.05	581
250.07129	591
250.09259	578
250.11388	608
250.13518	599
250.15646	616
250.17775	600
250.19905	618
250.22034	609
250.24162	593
250.26292	605
250.28421	607
250.3055	583
250.32678	580
250.34808	635
250.36937	591
250.39066	596
250.41194	580
250.43323	580
250.45453	573
250.47581	593
250.4971	607
250.51839	572
250.53967	591
250.56096	576
250.58226	588
250.60355	633
250.62483	663
250.64612	580
250.6674	593
250.68869	587
250.70998	569
250.73126	603
250.75255	600
250.77383	585
250.79512	614
250.81641	601
250.83769	614
250.85898	561
250.88026	576
250.90155	581
250.92284	591
250.94412	595
250.96541	641
250.98669	594
251.00797	569
251.02925	581
251.05054	624
251.07182	593
251.09311	585
251.1144	569
251.13567	583
