Date and Time:                Sun Jan 29 16:40:47.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	769
248.32475	740
248.34605	719
248.36736	712
248.38867	722
248.40997	719
248.43127	719
248.45259	725
248.47389	702
248.49519	706
248.51649	711
248.53781	750
248.55911	726
248.58041	716
248.60172	707
248.62302	704
248.64433	718
248.66563	693
248.68694	742
248.70824	705
248.72954	703
248.75084	700
248.77214	719
248.79346	704
248.81476	682
248.83606	716
248.85736	701
248.87866	690
248.89996	672
248.92126	684
248.94257	666
248.96387	693
248.98517	687
249.00647	705
249.02777	696
249.04907	703
249.07037	700
249.09167	705
249.11298	718
249.13428	733
249.15558	678
249.17686	713
249.19817	676
249.21947	688
249.24077	716
249.26207	706
249.28337	684
249.30467	649
249.32596	715
249.34726	679
249.36856	685
249.38986	684
249.41116	689
249.43245	697
249.45375	709
249.47505	706
249.49634	693
249.51764	763
249.53894	686
249.56024	664
249.58153	689
249.60283	666
249.62413	752
249.64542	669
249.66672	679
249.688	658
249.7093	676
249.73061	694
249.75189	720
249.77319	680
249.79448	664
249.81578	693
249.83707	734
249.85837	657
249.87965	704
249.90096	700
249.92224	686
249.94354	653
249.96483	670
249.98613	681
250.00742	653
250.02872	695
250.05	656
250.07129	669
250.09259	654
250.11388	663
250.13518	647
250.15646	664
250.17775	657
250.19905	669
250.22034	667
250.24162	654
250.26292	673
250.28421	659
250.3055	640
250.32678	644
250.34808	676
250.36937	651
250.39066	656
250.41194	637
250.43323	647
250.45453	635
250.47581	658
250.4971	649
250.51839	640
250.53967	643
250.56096	652
250.58226	655
250.60355	679
250.62483	703
250.64612	626
250.6674	650
250.68869	637
250.70998	643
250.73126	653
250.75255	641
250.77383	639
250.79512	672
250.81641	646
250.83769	662
250.85898	629
250.88026	625
250.90155	638
250.92284	642
250.94412	636
250.96541	682
250.98669	644
251.00797	630
251.02925	634
251.05054	681
251.07182	643
251.09311	630
251.1144	617
251.13567	644
