Date and Time:                Sun Jan 29 17:23:42.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	715
248.32475	686
248.34605	668
248.36736	658
248.38867	664
248.40997	667
248.43127	658
248.45259	653
248.47389	635
248.49519	656
248.51649	653
248.53781	685
248.55911	662
248.58041	655
248.60172	654
248.62302	643
248.64433	662
248.66563	629
248.68694	690
248.70824	644
248.72954	641
248.75084	642
248.77214	669
248.79346	643
248.81476	637
248.83606	661
248.85736	645
248.87866	629
248.89996	623
248.92126	625
248.94257	607
248.96387	636
248.98517	629
249.00647	637
249.02777	651
249.04907	656
249.07037	647
249.09167	648
249.11298	649
249.13428	670
249.15558	607
249.17686	651
249.19817	625
249.21947	625
249.24077	650
249.26207	636
249.28337	628
249.30467	600
249.32596	660
249.34726	619
249.36856	622
249.38986	627
249.41116	630
249.43245	641
249.45375	625
249.47505	647
249.49634	634
249.51764	699
249.53894	629
249.56024	603
249.58153	638
249.60283	614
249.62413	690
249.64542	603
249.66672	617
249.688	601
249.7093	623
249.73061	633
249.75189	671
249.77319	631
249.79448	616
249.81578	621
249.83707	674
249.85837	611
249.87965	636
249.90096	646
249.92224	635
249.94354	597
249.96483	618
249.98613	613
250.00742	611
250.02872	626
250.05	591
250.07129	610
250.09259	581
250.11388	611
250.13518	597
250.15646	613
250.17775	604
250.19905	627
250.22034	613
250.24162	594
250.26292	607
250.28421	600
250.3055	590
250.32678	593
250.34808	640
250.36937	610
250.39066	592
250.41194	586
250.43323	597
250.45453	585
250.47581	605
250.4971	604
250.51839	565
250.53967	591
250.56096	581
250.58226	592
250.60355	631
250.62483	666
250.64612	574
250.6674	597
250.68869	595
250.70998	573
250.73126	600
250.75255	601
250.77383	577
250.79512	615
250.81641	594
250.83769	619
250.85898	568
250.88026	589
250.90155	581
250.92284	600
250.94412	589
250.96541	642
250.98669	588
251.00797	579
251.02925	597
251.05054	624
251.07182	595
251.09311	597
251.1144	570
251.13567	594
