Date and Time:                Sun Jan 29 16:40:31.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.6
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	6210
248.32475	5876
248.34605	5896
248.36736	5869
248.38867	5897
248.40997	6004
248.43127	5939
248.45259	5894
248.47389	5883
248.49519	5867
248.51649	5890
248.53781	5767
248.55911	5805
248.58041	5777
248.60172	5861
248.62302	5819
248.64433	5841
248.66563	5856
248.68694	5826
248.70824	5833
248.72954	5829
248.75084	5831
248.77214	5820
248.79346	5813
248.81476	5861
248.83606	5803
248.85736	5878
248.87866	5860
248.89996	5872
248.92126	5850
248.94257	5871
248.96387	5883
248.98517	5923
249.00647	5893
249.02777	5908
249.04907	5915
249.07037	5900
249.09167	5956
249.11298	5939
249.13428	5929
249.15558	5947
249.17686	5929
249.19817	5880
249.21947	5869
249.24077	5882
249.26207	5965
249.28337	5970
249.30467	5953
249.32596	5950
249.34726	5941
249.36856	5956
249.38986	5914
249.41116	5992
249.43245	5962
249.45375	5993
249.47505	6001
249.49634	5976
249.51764	5966
249.53894	5977
249.56024	6040
249.58153	6007
249.60283	6025
249.62413	6036
249.64542	6004
249.66672	6052
249.688	6023
249.7093	5994
249.73061	5992
249.75189	5940
249.77319	5885
249.79448	5898
249.81578	5908
249.83707	5868
249.85837	5898
249.87965	5897
249.90096	5887
249.92224	5901
249.94354	5885
249.96483	5877
249.98613	5898
250.00742	5902
250.02872	5932
250.05	5940
250.07129	5975
250.09259	5981
250.11388	6014
250.13518	6013
250.15646	6000
250.17775	5951
250.19905	6013
250.22034	6003
250.24162	6029
250.26292	5945
250.28421	5990
250.3055	5968
250.32678	6005
250.34808	5978
250.36937	5982
250.39066	6068
250.41194	6016
250.43323	6052
250.45453	5991
250.47581	6022
250.4971	6113
250.51839	6084
250.53967	6140
250.56096	6102
250.58226	6219
250.60355	6195
250.62483	6149
250.64612	6180
250.6674	6148
250.68869	6148
250.70998	6145
250.73126	6229
250.75255	6196
250.77383	6193
