Date and Time:                Sun Jan 29 17:34:42.000 2023
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         180
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              270
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



248.30344	675
248.32475	665
248.34605	628
248.36736	626
248.38867	642
248.40997	639
248.43127	625
248.45259	632
248.47389	600
248.49519	618
248.51649	612
248.53781	659
248.55911	627
248.58041	629
248.60172	615
248.62302	608
248.64433	624
248.66563	599
248.68694	662
248.70824	618
248.72954	607
248.75084	617
248.77214	630
248.79346	608
248.81476	600
248.83606	627
248.85736	607
248.87866	598
248.89996	568
248.92126	599
248.94257	580
248.96387	591
248.98517	593
249.00647	605
249.02777	606
249.04907	635
249.07037	615
249.09167	604
249.11298	622
249.13428	641
249.15558	576
249.17686	621
249.19817	588
249.21947	590
249.24077	626
249.26207	610
249.28337	600
249.30467	571
249.32596	634
249.34726	596
249.36856	594
249.38986	587
249.41116	591
249.43245	611
249.45375	607
249.47505	611
249.49634	592
249.51764	672
249.53894	592
249.56024	575
249.58153	596
249.60283	584
249.62413	647
249.64542	569
249.66672	597
249.688	565
249.7093	587
249.73061	600
249.75189	639
249.77319	597
249.79448	576
249.81578	591
249.83707	642
249.85837	572
249.87965	602
249.90096	608
249.92224	591
249.94354	560
249.96483	575
249.98613	586
250.00742	562
250.02872	596
250.05	566
250.07129	567
250.09259	546
250.11388	570
250.13518	560
250.15646	582
250.17775	565
250.19905	582
250.22034	575
250.24162	555
250.26292	567
250.28421	564
250.3055	557
250.32678	555
250.34808	597
250.36937	563
250.39066	551
250.41194	542
250.43323	554
250.45453	535
250.47581	552
250.4971	565
250.51839	532
250.53967	556
250.56096	539
250.58226	557
250.60355	596
250.62483	620
250.64612	537
250.6674	541
250.68869	555
250.70998	536
250.73126	565
250.75255	559
250.77383	538
250.79512	575
250.81641	554
250.83769	574
250.85898	530
250.88026	535
250.90155	542
250.92284	543
250.94412	536
250.96541	588
250.98669	551
251.00797	536
251.02925	536
251.05054	580
251.07182	551
251.09311	548
251.1144	516
251.13567	537
