Date and Time:                Fri Sep 9 16:32:07.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              312
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.52313	297
290.54425	300
290.56534	299
290.58646	307
290.60754	300
290.62863	305
290.64975	298
290.67084	293
290.69193	299
290.71304	303
290.73413	303
290.75522	303
290.77634	297
290.79742	304
290.81851	301
290.83963	303
290.86072	305
290.88181	296
290.90292	302
290.92401	304
290.9451	302
290.96619	302
290.9873	303
291.00839	299
291.02948	303
291.05057	298
291.07169	299
291.09277	301
291.11386	302
291.13495	300
291.15607	311
291.17715	301
291.19824	298
291.21933	302
291.24042	302
291.26154	307
291.28262	298
291.30371	303
291.3248	301
291.34589	300
291.36697	301
291.38806	298
291.40918	305
291.43027	296
291.45135	304
291.47244	301
291.49353	301
291.51462	299
291.53571	296
291.55679	306
291.57791	307
291.599	297
291.62009	305
291.64117	305
291.66226	300
291.68335	302
291.70444	294
291.72552	294
291.74661	307
291.7677	302
291.78879	298
291.80988	299
291.83096	303
291.85205	305
291.87314	298
291.89423	304
291.91531	299
291.9364	305
291.95749	303
291.97858	301
291.99966	310
292.02075	301
292.04184	304
292.06293	297
292.08401	299
292.1051	306
292.12619	295
292.14725	301
292.16833	303
292.18942	304
292.21051	301
292.2316	303
292.25269	305
292.27377	303
292.29486	304
292.31595	300
292.33701	302
292.35809	301
292.37918	297
292.40027	301
292.42136	302
292.44244	302
292.4635	304
292.48459	298
292.50568	301
292.52676	304
292.54785	301
292.56891	297
292.59	294
292.61108	302
292.63217	299
292.65326	299
292.67432	306
292.6954	303
292.71649	301
292.73758	302
292.75864	299
292.77972	299
292.80081	302
292.82187	299
292.84296	304
292.86404	298
292.8851	303
292.90619	299
292.92728	306
292.94836	301
292.96942	296
292.99051	298
293.01157	304
293.03265	301
293.05374	302
293.0748	299
293.09589	307
293.11697	305
293.13803	300
293.15912	301
293.18018	299
293.20126	301
293.22235	308
293.24341	298
293.2645	298
293.28555	302
293.30664	302
