Date and Time:                Fri Sep 9 16:26:24.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              312
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.52313	16062
290.54425	15251
290.56534	15201
290.58646	15409
290.60754	15572
290.62863	15722
290.64975	15611
290.67084	15603
290.69193	15623
290.71304	15671
290.73413	15563
290.75522	15494
290.77634	15538
290.79742	15704
290.81851	15915
290.83963	16008
290.86072	16102
290.88181	16307
290.90292	16420
290.92401	16393
290.9451	16263
290.96619	16377
290.9873	16339
291.00839	16306
291.02948	16129
291.05057	16001
291.07169	15885
291.09277	15774
291.11386	15695
291.13495	15869
291.15607	15994
291.17715	15954
291.19824	15990
291.21933	15788
291.24042	15705
291.26154	15775
291.28262	15890
291.30371	15901
291.3248	16000
291.34589	16070
291.36697	15955
291.38806	15958
291.40918	15981
291.43027	16011
291.45135	15899
291.47244	16061
291.49353	16066
291.51462	15977
291.53571	15921
291.55679	15888
291.57791	15909
291.599	15900
291.62009	15900
291.64117	15868
291.66226	15894
291.68335	15839
291.70444	15716
291.72552	15825
291.74661	15848
291.7677	15940
291.78879	16029
291.80988	16078
291.83096	16126
291.85205	16046
291.87314	15998
291.89423	15965
291.91531	16037
291.9364	15952
291.95749	15900
291.97858	15910
291.99966	15923
292.02075	15817
292.04184	15705
292.06293	15640
292.08401	15678
292.1051	15614
292.12619	15602
292.14725	15605
292.16833	15602
292.18942	15574
292.21051	15569
292.2316	15624
292.25269	15730
292.27377	15824
292.29486	15881
292.31595	15938
292.33701	15933
292.35809	15752
292.37918	15625
292.40027	15656
292.42136	15751
292.44244	15739
292.4635	15784
292.48459	15849
292.50568	15771
292.52676	15665
292.54785	15649
292.56891	15774
292.59	15854
292.61108	15958
292.63217	15892
292.65326	15906
292.67432	15836
292.6954	15928
292.71649	15958
292.73758	16080
292.75864	16149
292.77972	16296
292.80081	16262
292.82187	16238
292.84296	16330
292.86404	16362
292.8851	16431
292.90619	16485
292.92728	16340
292.94836	16373
292.96942	16293
