Date and Time:                Fri Sep 9 16:31:54.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              312
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.52313	297
290.54425	298
290.56534	298
290.58646	300
290.60754	303
290.62863	305
290.64975	305
290.67084	299
290.69193	300
290.71304	304
290.73413	305
290.75522	297
290.77634	306
290.79742	301
290.81851	305
290.83963	305
290.86072	304
290.88181	298
290.90292	302
290.92401	303
290.9451	307
290.96619	293
290.9873	299
291.00839	301
291.02948	299
291.05057	303
291.07169	305
291.09277	306
291.11386	301
291.13495	306
291.15607	298
291.17715	304
291.19824	298
291.21933	299
291.24042	305
291.26154	309
291.28262	303
291.30371	304
291.3248	305
291.34589	300
291.36697	302
291.38806	304
291.40918	303
291.43027	305
291.45135	298
291.47244	298
291.49353	301
291.51462	300
291.53571	304
291.55679	304
291.57791	300
291.599	299
291.62009	305
291.64117	304
291.66226	306
291.68335	307
291.70444	302
291.72552	300
291.74661	302
291.7677	306
291.78879	308
291.80988	300
291.83096	303
291.85205	299
291.87314	297
291.89423	306
291.91531	302
291.9364	301
291.95749	304
291.97858	303
291.99966	306
292.02075	314
292.04184	300
292.06293	297
292.08401	301
292.1051	302
292.12619	300
292.14725	298
292.16833	302
292.18942	299
292.21051	299
292.2316	306
292.25269	304
292.27377	300
292.29486	301
292.31595	300
292.33701	303
292.35809	304
292.37918	306
292.40027	296
292.42136	298
292.44244	303
292.4635	301
292.48459	302
292.50568	297
292.52676	296
292.54785	307
292.56891	309
292.59	304
292.61108	304
292.63217	299
292.65326	308
292.67432	305
292.6954	306
292.71649	299
292.73758	305
292.75864	307
292.77972	302
292.80081	297
292.82187	302
292.84296	300
292.86404	302
292.8851	309
292.90619	301
292.92728	304
292.94836	301
292.96942	299
292.99051	305
293.01157	305
293.03265	301
293.05374	299
293.0748	304
293.09589	303
293.11697	305
293.13803	304
293.15912	300
293.18018	301
293.20126	301
293.22235	304
293.24341	302
293.2645	298
293.28555	303
293.30664	306
