# wl center%tx left%tx right%tx top%tx bottom%tx
 382.98391  0.00420  0.00391  0.00391  0.00594  0.00478
 382.99268  0.00464  0.00522  0.00464  0.00522  0.00522
 383.00143  0.00435  0.00464  0.00550  0.00637  0.00493
 383.01020  0.00504  0.00447  0.00821  0.00793  0.00649
 383.01896  0.00216  0.00561  0.00216  0.00446  0.00763
 383.02773  0.00246  0.00419  0.00159  0.00275  0.00361
 383.03649  0.00625  0.00625  0.00770  0.00450  0.00538
 383.04526  0.00724  0.00261  0.00463  0.00290  0.00782
 383.05402  0.00461  0.00951  0.00577  0.00721  0.00634
 383.06278  0.00675  0.00388  0.00532  0.00216  0.00762
 383.07154  0.00992  0.00532  0.00359  0.00561  0.00474
 383.08031  0.00517  0.00775  0.00631  0.00689  0.00631
 383.08907  0.00893  0.00634  0.00605  0.00461  0.00432
 383.09783  0.01050  0.00532  0.00647  0.00446  0.00561
 383.10660  0.00637  0.00608  0.00318  0.00752  0.00637
 383.11536  0.00694  0.01069  0.00549  0.00838  0.00549
 383.12412  0.00302  0.00014  0.00216  0.00418  0.00446
 383.13288  0.00460  0.00374  0.00834  0.00776  0.00834
 383.14165  0.00935  0.00993  0.00561  0.00993  0.01280
 383.15041  0.00731  0.00387  0.00531  0.00674  0.00502
 383.15918  0.00643  0.00186  0.00558  0.00558  0.00586
 383.16794  0.01056  0.00314  0.00685  0.00513  0.00742
 383.17671  0.00813  0.00528  0.00728  0.00585  0.00699
 383.18546  0.00587  0.00415  0.00300  0.00701  0.00558
 383.19423  0.00729  0.00472  0.00701  0.01015  0.00729
 383.20296  0.00702  0.00874  0.00702  0.00932  0.00960
 383.21173  0.00920  0.00661  0.00575  0.00460  0.00862
 383.22049  0.00788  0.00186  0.00845  0.00616  0.00731
 383.22925  0.00616  0.00645  0.00387  0.00587  0.00473
 383.23801  0.01003  0.00516  0.00487  0.00716  0.00888
 383.24677  0.01048  0.00789  0.00789  0.00588  0.00789
 383.25554  0.01147  0.00631  0.01061  0.00774  0.00745
 383.26430  0.01022  0.00705  0.01223  0.00705  0.01252
 383.27304  0.00906  0.00878  0.00906  0.00878  0.00878
 383.28180  0.00845  0.00874  0.00931  0.00960  0.00788
 383.29057  0.00487  0.00429  0.00888  0.00458  0.00888
 383.29932  0.00687  0.00372  0.00429  0.01030  0.00773
 383.30809  0.00703  0.00531  0.00560  0.01134  0.00933
 383.31685  0.00966  0.00447  0.01023  0.00793  0.00735
 383.32559  0.01207  0.01006  0.00805  0.00920  0.00661
 383.33435  0.00619  0.00504  0.00389  0.00504  0.00676
 383.34311  0.00905  0.00216  0.00618  0.00675  0.01020
 383.35187  0.00831  0.00917  0.00860  0.00946  0.00946
 383.36063  0.00416  0.00330  0.00760  0.00531  0.00560
 383.36937  0.00675  0.00388  0.00560  0.00761  0.00761
 383.37813  0.00794  0.00563  0.00707  0.01025  0.00938
 383.38690  0.00463  0.00579  0.00752  0.00781  0.00492
 383.39566  0.00678  0.00967  0.00678  0.00505  0.00649
 383.40440  0.00824  0.00419  0.00911  0.00535  0.00622
 383.41315  0.00594  0.00797  0.00710  0.00797  0.00913
 383.42192  0.00811  0.00811  0.01100  0.00811  0.00984
 383.43068  0.01054  0.01083  0.00967  0.01198  0.01025
 383.43942  0.00777  0.00777  0.00690  0.00633  0.00805
 383.44818  0.00789  0.00588  0.00703  0.00933  0.00646
 383.45694  0.00963  0.00561  0.00590  0.00848  0.00676
 383.46570  0.00995  0.00793  0.00851  0.01110  0.00735
 383.47443  0.00809  0.00607  0.01069  0.00896  0.00809
 383.48320  0.01242  0.00925  0.01618  0.01589  0.01156
 383.49196  0.01078  0.00379  0.00728  0.00699  0.00583
 383.50070  0.01008  0.00599  0.01037  0.00774  0.00862
 383.50946  0.00982  0.00835  0.00513  0.01128  0.00689
 383.51822  0.00777  0.00747  0.00571  0.01128  0.00835
 383.52695  0.00702  0.00410  0.00410  0.00849  0.00556
 383.53572  0.00730  0.00701  0.00759  0.00671  0.00963
 383.54448  0.00758  0.00583  0.00903  0.00641  0.00437
 383.55322  0.01324  0.01004  0.01237  0.01120  0.01324
 383.56198  0.00907  0.00732  0.00732  0.00966  0.01054
 383.57074  0.00554  0.00379  0.00525  0.00788  0.00817
 383.57947  0.00793  0.00499  0.01116  0.00940  0.00822
 383.58823  0.00806  0.00865  0.00865  0.01187  0.01011
 383.59697  0.01253  0.01253  0.01457  0.01603  0.01136
 383.60573  0.00914  0.00653  0.00595  0.00682  0.00827
 383.61450  0.00778  0.00519  0.01182  0.00807  0.00548
 383.62322  0.00796  0.00536  0.00565  0.00594  0.00796
 383.63199  0.00969  0.00767  0.00969  0.01375  0.01172
 383.64072  0.00677  0.00706  0.00735  0.00821  0.00908
 383.64949  0.00621  0.00534  0.00592  0.00737  0.00765
 383.65825  0.00910  0.00708  0.01112  0.00939  0.00823
 383.66699  0.00994  0.00735  0.00821  0.00735  0.00936
 383.67574  0.00866  0.00722  0.01126  0.01183  0.00837
 383.68448  0.00881  0.00448  0.00506  0.00795  0.00563
 383.69324  0.01042  0.00955  0.00984  0.01563  0.01100
 383.70197  0.00726  0.00958  0.00581  0.00755  0.00581
 383.71074  0.00930  0.00727  0.01017  0.01250  0.00959
 383.71950  0.00667  0.00319  0.00435  0.00551  0.00609
 383.72823  0.00653  0.00305  0.00886  0.01118  0.00508
 383.73699  0.00653  0.00392  0.00566  0.00711  0.00566
 383.74573  0.00706  0.00822  0.00649  0.00533  0.00678
 383.75449  0.01269  0.00635  0.01183  0.00750  0.00692
 383.76323  0.00762  0.00474  0.00877  0.01050  0.00819
 383.77199  0.01085  0.00448  0.00535  0.00998  0.00622
 383.78072  0.00752  0.00463  0.00578  0.00868  0.00578
 383.78948  0.00491  0.00433  0.00693  0.00607  0.00607
 383.79822  0.00991  0.00732  0.00646  0.01307  0.00991
 383.80695  0.00761  0.00531  0.00732  0.00474  0.00789
 383.81572  0.00573  0.00315  0.00315  0.00716  0.00888
 383.82445  0.00700  0.00957  0.00900  0.01100  0.01071
 383.83320  0.00571  0.00457  0.00343  0.00857  0.00371
 383.84194  0.00416  0.00186  0.00501  0.00845  0.00559
 383.85070  0.01206  0.00775  0.01292  0.01091  0.01235
 383.85944  0.00977  0.00920  0.00747  0.01092  0.00977
 383.86820  0.01325  0.00835  0.01066  0.01124  0.00979
 383.87694  0.00993  0.00677  0.00964  0.01022  0.00878
 383.88566  0.01363  0.00875  0.01048  0.01105  0.00962
 383.89443  0.01292  0.00918  0.01206  0.00947  0.00631
 383.90316  0.01197  0.00851  0.00735  0.00995  0.00851
 383.91193  0.01021  0.00388  0.01251  0.00877  0.01251
 383.92066  0.01224  0.00994  0.01253  0.01109  0.01483
 383.92939  0.00847  0.00617  0.00876  0.00933  0.00876
 383.93815  0.01352  0.01237  0.01208  0.01151  0.01065
 383.94688  0.00720  0.01066  0.00778  0.01153  0.01095
 383.95565  0.01156  0.00607  0.00954  0.00982  0.00982
 383.96438  0.00810  0.00868  0.01244  0.01013  0.01042
 383.97312  0.01161  0.01045  0.00697  0.00813  0.00842
 383.98187  0.01041  0.00752  0.00925  0.01185  0.01185
 383.99061  0.00464  0.00668  0.00842  0.00958  0.01045
 383.99934  0.00998  0.00535  0.00882  0.00911  0.00911
 384.00811  0.00882  0.00940  0.01084  0.01055  0.01258
 384.01684  0.01266  0.00834  0.01036  0.01036  0.00978
 384.02557  0.01266  0.01208  0.01150  0.01208  0.01064
 384.03433  0.01394  0.01136  0.01136  0.01452  0.01107
 384.04307  0.01306  0.01306  0.01220  0.01392  0.01450
 384.05180  0.01368  0.01109  0.01051  0.01368  0.01224
 384.06053  0.01055  0.00622  0.00853  0.00940  0.00940
 384.06930  0.01161  0.00928  0.01103  0.01219  0.01045
 384.07802  0.01373  0.00997  0.01113  0.01171  0.01142
 384.08676  0.01914  0.00841  0.01305  0.01247  0.01160
 384.09552  0.00724  0.00955  0.01129  0.01071  0.01071
 384.10426  0.01012  0.00954  0.00867  0.00954  0.01272
 384.11299  0.01103  0.01016  0.01481  0.01220  0.01132
 384.12172  0.01310  0.01019  0.00641  0.00990  0.01077
 384.13048  0.00886  0.00916  0.00770  0.01264  0.01090
 384.13922  0.00781  0.01157  0.01186  0.01012  0.00983
 384.14795  0.01590  0.00925  0.01041  0.01503  0.01648
 384.15669  0.00710  0.00623  0.00767  0.00825  0.00767
 384.16542  0.00883  0.01202  0.01230  0.01375  0.01173
 384.17418  0.01193  0.00786  0.01019  0.00844  0.01048
 384.18291  0.01280  0.00902  0.00931  0.01251  0.01397
 384.19164  0.01030  0.01204  0.01175  0.01320  0.01262
 384.20038  0.01335  0.00928  0.01131  0.01015  0.00870
 384.20911  0.00958  0.01161  0.00987  0.01074  0.00842
 384.21787  0.01296  0.01034  0.01063  0.01209  0.00946
 384.22660  0.00993  0.00817  0.01460  0.01168  0.01606
 384.23534  0.01477  0.01043  0.00840  0.01333  0.01217
 384.24407  0.01263  0.00886  0.00857  0.00944  0.01118
 384.25281  0.01518  0.01229  0.01027  0.01402  0.01402
 384.26153  0.01028  0.00826  0.01405  0.01202  0.01086
 384.27030  0.01289  0.01231  0.01028  0.01405  0.01202
 384.27903  0.01554  0.00944  0.01060  0.01438  0.01176
 384.28777  0.01417  0.00521  0.01157  0.01302  0.01070
 384.29650  0.01544  0.01024  0.01082  0.01284  0.01544
 384.30523  0.01804  0.01227  0.01573  0.01198  0.01111
 384.31396  0.01210  0.00720  0.01354  0.01556  0.01095
 384.32269  0.01140  0.01285  0.01487  0.01140  0.01256
 384.33143  0.01254  0.00793  0.01053  0.01197  0.01139
 384.34019  0.01257  0.00823  0.01141  0.01314  0.01257
 384.34893  0.01586  0.01327  0.01125  0.01759  0.01615
 384.35765  0.01282  0.00879  0.01224  0.01196  0.01340
 384.36639  0.01341  0.00880  0.01428  0.01053  0.01514
 384.37512  0.01398  0.00937  0.00879  0.01628  0.00879
 384.38386  0.01409  0.01150  0.01266  0.01352  0.01697
 384.39259  0.01739  0.01365  0.01251  0.01164  0.01653
 384.40132  0.01487  0.01544  0.01169  0.01689  0.01371
 384.41005  0.01542  0.01282  0.01628  0.01513  0.01513
 384.41879  0.01265  0.01265  0.01179  0.01236  0.01552
 384.42752  0.01338  0.00993  0.01683  0.01683  0.01453
 384.43625  0.01884  0.01334  0.01276  0.01450  0.01334
 384.44498  0.01391  0.01391  0.01044  0.01276  0.01247
 384.45371  0.01508  0.01740  0.01740  0.01566  0.01537
 384.46245  0.01194  0.01077  0.01048  0.01427  0.01689
 384.47118  0.01673  0.01440  0.01324  0.01818  0.01905
 384.47992  0.01703  0.01354  0.01237  0.01470  0.01936
 384.48864  0.01568  0.01452  0.01713  0.01655  0.01655
 384.49738  0.01624  0.01508  0.01653  0.01653  0.01624
 384.50611  0.01680  0.01535  0.01709  0.02028  0.01970
 384.51485  0.01387  0.01185  0.01387  0.01387  0.01329
 384.52358  0.01662  0.00882  0.01315  0.01171  0.01286
 384.53231  0.01751  0.01374  0.01577  0.01664  0.01519
 384.54104  0.01704  0.01184  0.01675  0.01560  0.01646
 384.54977  0.01402  0.01142  0.00998  0.01345  0.01402
 384.55851  0.01611  0.01352  0.01553  0.01668  0.01927
 384.56724  0.01642  0.01584  0.01584  0.01671  0.01757
 384.57597  0.01626  0.01713  0.01454  0.01770  0.01425
 384.58470  0.01609  0.01581  0.01466  0.01638  0.01437
 384.59341  0.01503  0.01360  0.01475  0.01532  0.01560
 384.60214  0.01182  0.01153  0.01096  0.01586  0.01499
 384.61088  0.01542  0.01600  0.01571  0.01311  0.01744
 384.61960  0.01628  0.01599  0.01455  0.01772  0.01570
 384.62834  0.01657  0.01570  0.01743  0.01945  0.02003
 384.63707  0.01544  0.01804  0.01891  0.02179  0.01948
 384.64581  0.02024  0.01388  0.01677  0.01648  0.01532
 384.65454  0.01582  0.01233  0.01959  0.01611  0.01378
 384.66327  0.01714  0.01278  0.01278  0.01830  0.01714
 384.67197  0.01832  0.01657  0.01716  0.01890  0.01861
 384.68070  0.02182  0.01891  0.01862  0.01920  0.02123
 384.68944  0.01888  0.01394  0.01249  0.01859  0.01598
 384.69817  0.01830  0.01511  0.01366  0.01656  0.01685
 384.70690  0.01892  0.01285  0.01516  0.01632  0.01690
 384.71563  0.02158  0.01550  0.01579  0.01956  0.01956
 384.72434  0.02096  0.01489  0.01952  0.01778  0.01923
 384.73307  0.02477  0.01724  0.01955  0.02216  0.01955
 384.74181  0.01938  0.01360  0.01736  0.01823  0.02025
 384.75053  0.02223  0.01467  0.02078  0.02136  0.02194
 384.75927  0.01995  0.01762  0.01849  0.01849  0.02315
 384.76797  0.02345  0.01969  0.01940  0.02287  0.02142
 384.77671  0.02005  0.01279  0.01686  0.01831  0.02528
 384.78544  0.01854  0.01449  0.01594  0.01825  0.02144
 384.79416  0.01720  0.01283  0.01458  0.02128  0.01837
 384.80287  0.01852  0.01531  0.02144  0.01881  0.02144
 384.81160  0.01999  0.01328  0.01707  0.02203  0.02086
 384.82034  0.01959  0.01349  0.01814  0.01843  0.02104
 384.82906  0.02401  0.01649  0.01562  0.02083  0.02314
 384.83777  0.02303  0.01666  0.01926  0.02274  0.02361
 384.84650  0.01999  0.01680  0.01651  0.02230  0.01825
 384.85524  0.02305  0.01464  0.01696  0.02073  0.02160
 384.86397  0.02235  0.01567  0.02061  0.01973  0.02061
 384.87267  0.01993  0.01906  0.01964  0.02284  0.02430
 384.88140  0.02201  0.01676  0.02055  0.02114  0.02259
 384.89014  0.02366  0.01350  0.02104  0.02046  0.02075
 384.89884  0.02563  0.01955  0.02563  0.02389  0.02216
 384.90758  0.02544  0.01850  0.02052  0.02399  0.02486
 384.91630  0.02714  0.01819  0.02397  0.02830  0.02425
 384.92500  0.02157  0.02100  0.02071  0.03142  0.02505
 384.93374  0.02137  0.01415  0.02021  0.02368  0.01848
 384.94247  0.02467  0.01602  0.02208  0.02063  0.02294
 384.95117  0.02623  0.01729  0.01931  0.02450  0.02536
 384.95990  0.02649  0.01411  0.02160  0.02160  0.02304
 384.96864  0.02343  0.01423  0.01998  0.02515  0.02487
 384.97734  0.02646  0.01721  0.02212  0.02473  0.02762
 384.98608  0.02563  0.01636  0.02708  0.02592  0.02650
 384.99480  0.02352  0.01573  0.02093  0.02295  0.02150
 385.00351  0.02839  0.01680  0.02144  0.02404  0.02694
 385.01224  0.02502  0.01981  0.02646  0.02820  0.02993
 385.02095  0.02591  0.01751  0.02475  0.02417  0.02359
 385.02968  0.02707  0.02038  0.02358  0.02475  0.02824
 385.03840  0.02919  0.02189  0.02597  0.02773  0.03094
 385.04711  0.02449  0.02070  0.02390  0.02915  0.02420
 385.05584  0.02696  0.01653  0.02522  0.02493  0.02667
 385.06455  0.02932  0.02094  0.02701  0.02816  0.02788
 385.07327  0.02414  0.02270  0.02501  0.02501  0.02906
 385.08201  0.02591  0.01983  0.02417  0.02417  0.02417
 385.09071  0.02561  0.01780  0.02416  0.02850  0.02156
 385.09945  0.02752  0.02028  0.02636  0.02781  0.02810
 385.10815  0.02699  0.02006  0.02641  0.02122  0.02641
 385.11688  0.02680  0.01931  0.02479  0.02709  0.02623
 385.12558  0.02871  0.02005  0.02640  0.02784  0.02928
 385.13432  0.02413  0.02096  0.02587  0.02674  0.02385
 385.14302  0.02250  0.02077  0.02624  0.02913  0.02596
 385.15174  0.02747  0.02024  0.02718  0.02892  0.02747
 385.16045  0.02549  0.01767  0.02549  0.02433  0.02694
 385.16918  0.02964  0.02180  0.02441  0.02877  0.02877
 385.17789  0.02501  0.01894  0.02675  0.02617  0.02906
 385.18662  0.03267  0.02396  0.03035  0.02860  0.03383
 385.19532  0.03148  0.02186  0.02740  0.02798  0.02973
 385.20405  0.02831  0.02101  0.02919  0.02714  0.03065
 385.21276  0.02947  0.02105  0.03005  0.02976  0.03034
 385.22149  0.03389  0.02313  0.02632  0.02923  0.03011
 385.23019  0.02954  0.02198  0.02634  0.02692  0.02983
 385.23892  0.03077  0.02380  0.03077  0.03048  0.02990
 385.24763  0.03094  0.02193  0.02832  0.03297  0.02832
 385.25633  0.03036  0.02368  0.03065  0.03123  0.03094
 385.26507  0.03598  0.02691  0.02837  0.03159  0.03276
 385.27376  0.04155  0.03277  0.03658  0.03745  0.04009
 385.28249  0.03290  0.02179  0.02705  0.03524  0.03144
 385.29120  0.03436  0.02032  0.03085  0.03202  0.03085
 385.29990  0.03498  0.02708  0.02708  0.02708  0.03586
 385.30863  0.03798  0.02513  0.03097  0.03009  0.03360
 385.31733  0.03353  0.02216  0.03061  0.03295  0.03557
 385.32607  0.03507  0.02630  0.03332  0.03303  0.03449
 385.33477  0.03387  0.02744  0.03387  0.03270  0.03387
 385.34347  0.03438  0.02999  0.03818  0.03262  0.03759
 385.35220  0.03614  0.03175  0.03438  0.03468  0.03789
 385.36091  0.03722  0.03165  0.03692  0.03897  0.04337
 385.36961  0.04028  0.03211  0.03678  0.03940  0.03970
 385.37835  0.03811  0.02967  0.03607  0.03665  0.03898
 385.38704  0.03720  0.02732  0.03429  0.03400  0.03545
 385.39574  0.03879  0.03008  0.03240  0.03414  0.03908
 385.40448  0.03903  0.03262  0.03757  0.04049  0.04136
 385.41318  0.03846  0.03292  0.03758  0.03933  0.04399
 385.42188  0.03979  0.03371  0.03573  0.03950  0.04007
 385.43061  0.04064  0.03164  0.03367  0.04006  0.04180
 385.43932  0.04136  0.03066  0.03384  0.03586  0.04078
 385.44802  0.04300  0.03374  0.03721  0.04329  0.04619
 385.45675  0.04512  0.03384  0.03818  0.03789  0.04223
 385.46545  0.04809  0.03766  0.04026  0.04548  0.04751
 385.47416  0.04158  0.03140  0.04100  0.03925  0.03983
 385.48286  0.04300  0.03367  0.04067  0.04271  0.04767
 385.49160  0.04448  0.03692  0.03983  0.04070  0.04564
 385.50029  0.04723  0.03135  0.04001  0.04492  0.04550
 385.50900  0.04786  0.03568  0.03481  0.04148  0.04612
 385.51773  0.04344  0.03649  0.03881  0.04286  0.04200
 385.52643  0.04679  0.03786  0.04189  0.04420  0.04679
 385.53513  0.04797  0.03365  0.03938  0.04453  0.04883
 385.54383  0.04795  0.03474  0.03876  0.04278  0.04536
 385.55254  0.04813  0.03922  0.04324  0.04669  0.05273
 385.56127  0.05356  0.03551  0.04325  0.04640  0.04783
 385.56997  0.04914  0.03994  0.04138  0.04511  0.05057
 385.57867  0.05361  0.03718  0.04294  0.04467  0.05217
 385.58738  0.05095  0.04318  0.04894  0.04750  0.05498
 385.59608  0.05252  0.04046  0.04534  0.05051  0.05539
 385.60481  0.05388  0.04178  0.04524  0.05071  0.05763
 385.61351  0.05351  0.04114  0.04689  0.05121  0.05063
 385.62222  0.05408  0.04136  0.04801  0.05148  0.05726
 385.63092  0.05284  0.04046  0.04737  0.05313  0.05774
 385.63961  0.05706  0.04438  0.04813  0.05187  0.05677
 385.64832  0.06069  0.04508  0.04826  0.05520  0.05953
 385.65705  0.05977  0.04422  0.05199  0.05228  0.05776
 385.66576  0.06181  0.04715  0.04945  0.05664  0.06325
 385.67445  0.06119  0.04560  0.05022  0.05801  0.06234
 385.68316  0.06298  0.04709  0.05085  0.06153  0.06269
 385.69186  0.06449  0.04772  0.05784  0.06102  0.06854
 385.70057  0.06299  0.04652  0.05259  0.05895  0.06733
 385.70926  0.06506  0.04775  0.05265  0.05986  0.06679
 385.71797  0.06783  0.04762  0.05599  0.06148  0.06754
 385.72667  0.07221  0.04944  0.05809  0.06212  0.06875
 385.73541  0.07011  0.04958  0.05912  0.06721  0.07329
 385.74411  0.06917  0.04796  0.05377  0.06452  0.07034
 385.75281  0.07401  0.04620  0.05981  0.06445  0.07285
 385.76151  0.07169  0.05191  0.05860  0.06762  0.07315
 385.77021  0.07477  0.05324  0.06255  0.06692  0.07390
 385.77892  0.07872  0.05287  0.06449  0.07407  0.07843
 385.78761  0.07757  0.05433  0.06217  0.06653  0.08018
 385.79632  0.07720  0.05663  0.06329  0.06996  0.08009
 385.80502  0.08121  0.05081  0.06558  0.07687  0.08179
 385.81373  0.07889  0.05635  0.06791  0.07340  0.08178
 385.82242  0.08236  0.05582  0.07139  0.07111  0.08351
 385.83113  0.08712  0.05384  0.06860  0.07641  0.08133
 385.83983  0.08743  0.05877  0.06948  0.08309  0.08859
 385.84854  0.08759  0.05714  0.07193  0.07918  0.08701
 385.85723  0.08516  0.05566  0.06926  0.08169  0.08632
 385.86594  0.08878  0.05734  0.07830  0.08296  0.08704
 385.87464  0.09007  0.05673  0.07194  0.08364  0.09124
 385.88334  0.08700  0.05664  0.07591  0.07912  0.08875
 385.89204  0.09540  0.05953  0.07570  0.08511  0.09363
 385.90074  0.09614  0.06312  0.07685  0.09059  0.09059
 385.90945  0.09512  0.06196  0.08290  0.09017  0.09686
 385.91815  0.09624  0.06591  0.07816  0.08953  0.09741
 385.92685  0.09467  0.06171  0.07863  0.08971  0.09701
 385.93555  0.10126  0.06252  0.08160  0.09128  0.10361
 385.94426  0.10430  0.06416  0.08232  0.08936  0.10283
 385.95296  0.10141  0.06648  0.08233  0.09172  0.10112
 385.96166  0.10566  0.06497  0.08546  0.09541  0.10185
 385.97036  0.10855  0.07130  0.08993  0.09720  0.10623
 385.97904  0.11087  0.07121  0.09495  0.09697  0.10710
 385.98774  0.10485  0.06932  0.08983  0.10051  0.10889
 385.99644  0.11364  0.06732  0.08961  0.10235  0.10959
 386.00514  0.10777  0.06831  0.09471  0.10283  0.11183
 386.01384  0.11314  0.06910  0.09778  0.10271  0.11053
 386.02255  0.11759  0.06852  0.09233  0.10336  0.11353
 386.03124  0.11292  0.07176  0.09930  0.10771  0.11321
 386.03995  0.11787  0.07055  0.09958  0.10539  0.11265
 386.04862  0.12221  0.07240  0.10223  0.11266  0.11874
 386.05732  0.11829  0.07557  0.10173  0.11074  0.12469
 386.06602  0.12389  0.07736  0.10964  0.11342  0.12069
 386.07473  0.12246  0.08110  0.10906  0.11255  0.12129
 386.08343  0.12583  0.07626  0.10999  0.11996  0.12788
 386.09213  0.13037  0.07987  0.10776  0.11540  0.12597
 386.10083  0.12862  0.08075  0.11335  0.11863  0.13155
 386.10951  0.12859  0.08130  0.11399  0.11954  0.12509
 386.11821  0.12613  0.07736  0.10930  0.11714  0.12730
 386.12690  0.13411  0.08226  0.12107  0.12252  0.13324
 386.13561  0.13334  0.07792  0.11448  0.12348  0.13073
 386.14431  0.13311  0.08278  0.11507  0.12089  0.13457
 386.15299  0.13428  0.08577  0.11791  0.12902  0.13779
 386.16168  0.13674  0.08537  0.12302  0.12448  0.13907
 386.17039  0.13786  0.08902  0.12659  0.12717  0.14046
 386.17909  0.14029  0.08967  0.12554  0.12959  0.14318
 386.18777  0.13638  0.08522  0.12546  0.13236  0.14242
 386.19646  0.14434  0.08976  0.12998  0.13658  0.14750
 386.20517  0.14442  0.08815  0.13466  0.13351  0.14758
 386.21387  0.14945  0.09181  0.12928  0.13533  0.15061
 386.22255  0.14726  0.09124  0.13744  0.14350  0.15245
 386.23124  0.15473  0.09579  0.14289  0.13711  0.15791
 386.23995  0.15103  0.09223  0.14008  0.13921  0.15564
 386.24862  0.15532  0.09816  0.14002  0.13973  0.15388
 386.25731  0.16105  0.09669  0.14690  0.14402  0.15701
 386.26602  0.15850  0.10144  0.14726  0.14582  0.16051
 386.27472  0.15929  0.10547  0.14714  0.14714  0.16537
 386.28340  0.16532  0.10389  0.14706  0.15141  0.16155
 386.29209  0.16539  0.09929  0.15670  0.14887  0.16655
 386.30080  0.16378  0.10134  0.16029  0.15303  0.17045
 386.30947  0.16789  0.10480  0.15626  0.15422  0.17021
 386.31818  0.17463  0.10589  0.15978  0.15890  0.17987
 386.32687  0.17394  0.11053  0.16405  0.15620  0.18063
 386.33555  0.17840  0.10965  0.16332  0.16216  0.18014
 386.34425  0.17882  0.10997  0.17007  0.16832  0.18436
 386.35296  0.17903  0.11586  0.17728  0.16593  0.18776
 386.36162  0.18556  0.11641  0.17739  0.16718  0.19198
 386.37033  0.19347  0.12039  0.17863  0.17076  0.18969
 386.37900  0.18702  0.12028  0.18150  0.17338  0.19427
 386.38770  0.19633  0.12520  0.17869  0.17638  0.19777
 386.39640  0.19721  0.12179  0.18392  0.17670  0.20039
 386.40507  0.19562  0.12293  0.18722  0.17679  0.20199
 386.41378  0.19986  0.12663  0.19031  0.17757  0.20565
 386.42244  0.20179  0.12994  0.19860  0.18441  0.21019
 386.43115  0.20412  0.13093  0.20033  0.18516  0.20995
 386.43985  0.20550  0.13080  0.19964  0.18441  0.21722
 386.44853  0.21096  0.13299  0.20861  0.19184  0.21950
 386.45722  0.21186  0.13549  0.21157  0.19255  0.22357
 386.46590  0.21736  0.14319  0.20941  0.19793  0.22736
 386.47460  0.22180  0.14297  0.20945  0.19886  0.22974
 386.48328  0.22393  0.14170  0.21920  0.20471  0.23192
 386.49197  0.22986  0.14366  0.23045  0.20557  0.24526
 386.50064  0.23447  0.15320  0.23061  0.21459  0.24248
 386.50935  0.23465  0.15204  0.22695  0.21688  0.24797
 386.51801  0.23947  0.15812  0.23800  0.22084  0.24983
 386.52672  0.24330  0.15458  0.24092  0.21600  0.25368
 386.53539  0.24540  0.15770  0.24183  0.22191  0.25967
 386.54410  0.25000  0.16038  0.24703  0.22418  0.26424
 386.55276  0.24902  0.16176  0.26000  0.23062  0.27039
 386.56147  0.25376  0.16696  0.25317  0.23074  0.27591
 386.57014  0.26409  0.17469  0.26026  0.23615  0.27350
 386.57885  0.26820  0.17636  0.27055  0.23945  0.28434
 386.58751  0.27144  0.17356  0.26997  0.24146  0.28849
 386.59622  0.27552  0.17994  0.27876  0.24779  0.28938
 386.60489  0.28269  0.18659  0.28711  0.25115  0.29714
 386.61359  0.28946  0.18834  0.29597  0.25517  0.31401
 386.62226  0.28891  0.19365  0.30045  0.26347  0.31229
 386.63096  0.30287  0.19742  0.30198  0.25992  0.31590
 386.63964  0.30766  0.19286  0.30737  0.26989  0.31917
 386.64830  0.31177  0.20071  0.32211  0.27514  0.32151
 386.65701  0.31559  0.20828  0.32209  0.27952  0.33924
 386.66568  0.32927  0.21056  0.32423  0.28861  0.34055
 386.67438  0.33201  0.21752  0.34420  0.29246  0.35312
 386.68305  0.33719  0.21366  0.34283  0.30037  0.36362
 386.69173  0.35129  0.22568  0.35247  0.30526  0.36138
 386.70043  0.35158  0.22894  0.36079  0.30556  0.37445
 386.70910  0.36327  0.23348  0.37301  0.30870  0.38392
 386.71777  0.36993  0.23431  0.37758  0.31874  0.39082
 386.72648  0.37590  0.24514  0.38180  0.32779  0.40070
 386.73514  0.38487  0.24922  0.39701  0.33186  0.40116
 386.74384  0.39950  0.25154  0.40808  0.33292  0.41874
 386.75252  0.38686  0.25445  0.40996  0.34480  0.42655
 386.76119  0.40686  0.26427  0.41427  0.34906  0.42998
 386.76989  0.41695  0.27169  0.42999  0.36240  0.44096
 386.77856  0.42374  0.27910  0.44499  0.36500  0.44913
 386.78724  0.43507  0.28067  0.44921  0.37319  0.46895
 386.79590  0.44860  0.29282  0.44978  0.38075  0.47280
 386.80461  0.44919  0.29479  0.47193  0.39399  0.48049
 386.81328  0.46815  0.31013  0.48206  0.40482  0.50188
 386.82196  0.48408  0.31267  0.49295  0.40725  0.51186
 386.83065  0.49333  0.31973  0.50927  0.41686  0.51872
 386.83933  0.50355  0.33138  0.53303  0.42012  0.53716
 386.84800  0.51797  0.34240  0.53721  0.43951  0.55734
 386.85667  0.52231  0.34890  0.54006  0.44300  0.56610
 386.86537  0.53438  0.35645  0.56759  0.45846  0.57827
 386.87404  0.56181  0.36743  0.58344  0.46432  0.59588
 386.88272  0.56713  0.37344  0.58582  0.48319  0.61429
 386.89138  0.58475  0.38194  0.60695  0.49060  0.62679
 386.90009  0.60269  0.39346  0.63880  0.50266  0.64235
