Date and Time:                Fri Sep 9 16:26:30.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              312
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.52313	16091
290.54425	15360
290.56534	15361
290.58646	15453
290.60754	15613
290.62863	15732
290.64975	15737
290.67084	15720
290.69193	15691
290.71304	15692
290.73413	15640
290.75522	15560
290.77634	15632
290.79742	15741
290.81851	15967
290.83963	16137
290.86072	16129
290.88181	16390
290.90292	16547
290.92401	16451
290.9451	16371
290.96619	16443
290.9873	16438
291.00839	16339
291.02948	16209
291.05057	16099
291.07169	15951
291.09277	15845
291.11386	15852
291.13495	15920
291.15607	16055
291.17715	15985
291.19824	16035
291.21933	15894
291.24042	15793
291.26154	15790
291.28262	15941
291.30371	15954
291.3248	16106
291.34589	16161
291.36697	16100
291.38806	16037
291.40918	16088
291.43027	16033
291.45135	15971
291.47244	16079
291.49353	16174
291.51462	16115
291.53571	16023
291.55679	15948
291.57791	15933
291.599	15973
291.62009	15983
291.64117	15990
291.66226	15981
291.68335	15974
291.70444	15911
291.72552	15819
291.74661	15880
291.7677	16010
291.78879	15999
291.80988	16180
291.83096	16247
291.85205	16151
291.87314	16052
291.89423	16045
291.91531	16049
291.9364	16021
291.95749	15960
291.97858	15931
291.99966	16014
292.02075	15861
292.04184	15732
292.06293	15720
292.08401	15822
292.1051	15739
292.12619	15757
292.14725	15725
292.16833	15720
292.18942	15699
292.21051	15622
292.2316	15690
292.25269	15826
292.27377	15910
292.29486	15977
292.31595	15943
292.33701	15962
292.35809	15860
292.37918	15804
292.40027	15725
292.42136	15852
292.44244	15855
292.4635	15874
292.48459	15863
292.50568	15841
292.52676	15756
292.54785	15758
292.56891	15779
292.59	15969
292.61108	16007
292.63217	15980
292.65326	15965
292.67432	15935
292.6954	15966
292.71649	16063
292.73758	16139
292.75864	16292
292.77972	16348
292.80081	16311
292.82187	16280
292.84296	16397
292.86404	16486
292.8851	16438
292.90619	16482
292.92728	16471
292.94836	16367
292.96942	16305
