Date and Time:                Fri Sep 9 16:30:20.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              312
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.52313	16254
290.54425	15476
290.56534	15492
290.58646	15579
290.60754	15762
290.62863	15879
290.64975	15825
290.67084	15799
290.69193	15812
290.71304	15814
290.73413	15744
290.75522	15722
290.77634	15677
290.79742	15891
290.81851	16107
290.83963	16232
290.86072	16334
290.88181	16499
290.90292	16625
290.92401	16578
290.9451	16471
290.96619	16531
290.9873	16523
291.00839	16440
291.02948	16296
291.05057	16179
291.07169	16059
291.09277	15960
291.11386	15907
291.13495	15962
291.15607	16127
291.17715	16187
291.19824	16167
291.21933	16058
291.24042	15945
291.26154	15875
291.28262	16066
291.30371	16091
291.3248	16270
291.34589	16260
291.36697	16261
291.38806	16214
291.40918	16213
291.43027	16233
291.45135	16147
291.47244	16233
291.49353	16250
291.51462	16229
291.53571	16064
291.55679	16068
291.57791	16110
291.599	16156
291.62009	16059
291.64117	16076
291.66226	16077
291.68335	16006
291.70444	15964
291.72552	15983
291.74661	16064
291.7677	16075
291.78879	16212
291.80988	16363
291.83096	16348
291.85205	16230
291.87314	16184
291.89423	16218
291.91531	16217
291.9364	16108
291.95749	16063
291.97858	16067
291.99966	16081
292.02075	16031
292.04184	15814
292.06293	15839
292.08401	15896
292.1051	15805
292.12619	15797
292.14725	15797
292.16833	15817
292.18942	15789
292.21051	15748
292.2316	15765
292.25269	15928
292.27377	15986
292.29486	16130
292.31595	16155
292.33701	16086
292.35809	15963
292.37918	15861
292.40027	15897
292.42136	15918
292.44244	15974
292.4635	16035
292.48459	15952
292.50568	16014
292.52676	15860
292.54785	15800
292.56891	15940
292.59	16017
292.61108	16114
292.63217	16083
292.65326	16049
292.67432	16081
292.6954	16038
292.71649	16129
292.73758	16228
292.75864	16425
292.77972	16507
292.80081	16415
292.82187	16390
292.84296	16567
292.86404	16564
292.8851	16595
292.90619	16612
292.92728	16616
292.94836	16550
292.96942	16505
