Date and Time:                Fri Sep 9 16:31:37.000 2022
Software Version:             4.31.30023.0
Temperature (C):              -40
Model:                        DU940P_BU2
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 14.51
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             High Capacity
Serial Number:                23634
Pre-Amplifier Gain:           1.000000
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                
Wavelength (nm):              312
Grating Groove Density (l/mm):1199.47
Grating Blaze:                500
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



290.52313	306
290.54425	303
290.56534	296
290.58646	301
290.60754	301
290.62863	302
290.64975	304
290.67084	301
290.69193	305
290.71304	305
290.73413	301
290.75522	298
290.77634	305
290.79742	298
290.81851	297
290.83963	300
290.86072	305
290.88181	299
290.90292	298
290.92401	299
290.9451	297
290.96619	303
290.9873	304
291.00839	295
291.02948	302
291.05057	304
291.07169	301
291.09277	299
291.11386	303
291.13495	299
291.15607	300
291.17715	305
291.19824	305
291.21933	302
291.24042	307
291.26154	297
291.28262	296
291.30371	304
291.3248	295
291.34589	296
291.36697	303
291.38806	311
291.40918	304
291.43027	300
291.45135	295
291.47244	300
291.49353	303
291.51462	304
291.53571	302
291.55679	296
291.57791	294
291.599	301
291.62009	305
291.64117	301
291.66226	301
291.68335	300
291.70444	301
291.72552	296
291.74661	302
291.7677	302
291.78879	302
291.80988	306
291.83096	307
291.85205	303
291.87314	304
291.89423	298
291.91531	299
291.9364	306
291.95749	301
291.97858	295
291.99966	303
292.02075	304
292.04184	302
292.06293	305
292.08401	305
292.1051	296
292.12619	297
292.14725	299
292.16833	300
292.18942	293
292.21051	304
292.2316	302
292.25269	300
292.27377	298
292.29486	299
292.31595	299
292.33701	293
292.35809	305
292.37918	302
292.40027	303
292.42136	295
292.44244	305
292.4635	297
292.48459	301
292.50568	303
292.52676	303
292.54785	303
292.56891	302
292.59	299
292.61108	303
292.63217	303
292.65326	299
292.67432	303
292.6954	300
292.71649	297
292.73758	304
292.75864	300
292.77972	297
292.80081	302
292.82187	302
292.84296	302
292.86404	299
292.8851	300
292.90619	298
292.92728	301
292.94836	304
292.96942	299
292.99051	300
293.01157	296
293.03265	298
293.05374	305
293.0748	307
293.09589	302
293.11697	307
293.13803	305
293.15912	297
293.18018	303
293.20126	302
293.22235	298
293.24341	301
293.2645	302
293.28555	302
293.30664	298
